年月日,時刻,データ01(mG)
2023/12/16,06:41:53,29.6
2023/12/16,06:41:54,29.5
2023/12/16,06:41:55,29.3
2023/12/16,06:41:56,29.3
2023/12/16,06:41:57,29.2
2023/12/16,06:41:58,29.2
2023/12/16,06:41:59,29.2
2023/12/16,06:42:00,29.3
2023/12/16,06:42:01,29.5
2023/12/16,06:42:02,29.9
2023/12/16,06:42:03,30.5
2023/12/16,06:42:04,30.7
2023/12/16,06:42:05,31.1
2023/12/16,06:42:06,28.9
2023/12/16,06:42:07,28.8
2023/12/16,06:42:08,28.8
2023/12/16,06:42:09,25.6
2023/12/16,06:42:10,25.4
2023/12/16,06:42:11,25.1
2023/12/16,06:42:12,24.9
2023/12/16,06:42:13,24.6
2023/12/16,06:42:14,24.6
2023/12/16,06:42:15,24.7
2023/12/16,06:42:16,24.8
2023/12/16,06:42:17,24.8
2023/12/16,06:42:18,24.8
2023/12/16,06:42:19,24.9
2023/12/16,06:42:20,25.0
2023/12/16,06:42:21,22.0
2023/12/16,06:42:22,22.1
2023/12/16,06:42:23,22.2
2023/12/16,06:42:24,22.2
2023/12/16,06:42:25,22.2
2023/12/16,06:42:26,22.3
2023/12/16,06:42:27,22.2
2023/12/16,06:42:28,22.2
2023/12/16,06:42:29,22.2
2023/12/16,06:42:30,22.3
2023/12/16,06:42:31,25.3
2023/12/16,06:42:32,25.6
2023/12/16,06:42:33,25.6
2023/12/16,06:42:34,25.5
2023/12/16,06:42:35,25.4
2023/12/16,06:42:36,25.4
2023/12/16,06:42:37,25.4
2023/12/16,06:42:38,22.4
2023/12/16,06:42:39,22.4
2023/12/16,06:42:40,22.4
2023/12/16,06:42:41,22.4
2023/12/16,06:42:42,22.5
2023/12/16,06:42:43,23.0
2023/12/16,06:42:44,23.3
2023/12/16,06:42:45,24.0
2023/12/16,06:42:46,24.4
2023/12/16,06:42:47,25.0
2023/12/16,06:42:48,25.3
2023/12/16,06:42:49,26.0
2023/12/16,06:42:50,26.4
2023/12/16,06:42:51,27.0
2023/12/16,06:42:52,27.2
2023/12/16,06:42:53,27.6
2023/12/16,06:42:54,27.2
2023/12/16,06:42:55,24.6
2023/12/16,06:42:56,24.3
2023/12/16,06:42:57,23.7
2023/12/16,06:42:58,16.5
2023/12/16,06:42:59,16.5
2023/12/16,06:43:00,16.6
2023/12/16,06:43:01,16.8
2023/12/16,06:43:02,16.8
2023/12/16,06:43:03,16.8
2023/12/16,06:43:04,16.8
2023/12/16,06:43:05,16.7
2023/12/16,06:43:06,16.5
2023/12/16,06:43:07,16.4
2023/12/16,06:43:08,17.9
2023/12/16,06:43:09,18.1
2023/12/16,06:43:10,18.4
2023/12/16,06:43:12,18.7
2023/12/16,06:43:13,19.5
2023/12/16,06:43:14,20.0
2023/12/16,06:43:15,21.2
2023/12/16,06:43:16,21.9
2023/12/16,06:43:17,23.4
2023/12/16,06:43:18,24.1
2023/12/16,06:43:19,25.4
2023/12/16,06:43:20,26.1
2023/12/16,06:43:21,26.8
2023/12/16,06:43:22,27.0
2023/12/16,06:43:23,27.2
2023/12/16,06:43:24,27.1
2023/12/16,06:43:25,26.9
2023/12/16,06:43:26,26.2
2023/12/16,06:43:27,26.0
2023/12/16,06:43:28,25.5
2023/12/16,06:43:29,25.3
2023/12/16,06:43:30,25.3
2023/12/16,06:43:31,25.4
2023/12/16,06:43:32,25.4
2023/12/16,06:43:33,25.7
2023/12/16,06:43:34,26.1
2023/12/16,06:43:35,26.2
2023/12/16,06:43:36,26.5
2023/12/16,06:43:37,26.6
2023/12/16,06:43:38,26.6
2023/12/16,06:43:39,26.4
2023/12/16,06:43:40,25.8
2023/12/16,06:43:41,25.6
2023/12/16,06:43:42,25.4
2023/12/16,06:43:43,21.0
2023/12/16,06:43:44,21.0
2023/12/16,06:43:45,21.3
2023/12/16,06:43:46,21.7
2023/12/16,06:43:47,21.9
