年月日,時刻,データ01(mG)
2023/12/16,06:22:20,25.2
2023/12/16,06:22:21,25.5
2023/12/16,06:22:22,25.8
2023/12/16,06:22:23,25.8
2023/12/16,06:22:24,25.9
2023/12/16,06:22:25,25.9
2023/12/16,06:22:26,25.8
2023/12/16,06:22:27,25.3
2023/12/16,06:22:28,25.0
2023/12/16,06:22:29,24.4
2023/12/16,06:22:30,24.3
2023/12/16,06:22:31,24.2
2023/12/16,06:22:32,24.1
2023/12/16,06:22:33,24.1
2023/12/16,06:22:34,24.1
2023/12/16,06:22:35,22.2
2023/12/16,06:22:36,22.2
2023/12/16,06:22:37,22.2
2023/12/16,06:22:38,22.4
2023/12/16,06:22:39,22.6
2023/12/16,06:22:40,22.7
2023/12/16,06:22:41,23.1
2023/12/16,06:22:42,23.1
2023/12/16,06:22:43,23.0
2023/12/16,06:22:44,22.9
2023/12/16,06:22:45,22.5
2023/12/16,06:22:46,22.2
2023/12/16,06:22:47,21.9
2023/12/16,06:22:48,21.6
2023/12/16,06:22:49,21.4
2023/12/16,06:22:50,21.0
2023/12/16,06:22:51,21.2
2023/12/16,06:22:52,21.7
2023/12/16,06:22:53,22.1
2023/12/16,06:22:54,22.8
2023/12/16,06:22:55,23.1
2023/12/16,06:22:56,23.9
2023/12/16,06:22:57,24.2
2023/12/16,06:22:58,25.1
2023/12/16,06:22:59,25.4
2023/12/16,06:23:00,25.6
2023/12/16,06:23:01,25.6
2023/12/16,06:23:02,25.6
2023/12/16,06:23:03,25.6
2023/12/16,06:23:04,25.6
2023/12/16,06:23:05,25.6
2023/12/16,06:23:06,25.8
2023/12/16,06:23:07,25.8
2023/12/16,06:23:08,26.3
2023/12/16,06:23:09,26.5
2023/12/16,06:23:10,26.6
2023/12/16,06:23:11,26.9
2023/12/16,06:23:12,26.9
2023/12/16,06:23:13,26.5
2023/12/16,06:23:14,20.3
2023/12/16,06:23:15,20.2
2023/12/16,06:23:16,20.3
2023/12/16,06:23:17,20.6
2023/12/16,06:23:18,20.6
2023/12/16,06:23:19,20.6
2023/12/16,06:23:20,20.8
2023/12/16,06:23:21,20.9
2023/12/16,06:23:22,21.1
2023/12/16,06:23:23,25.2
2023/12/16,06:23:24,25.3
2023/12/16,06:23:25,25.7
2023/12/16,06:23:26,25.9
2023/12/16,06:23:27,26.3
2023/12/16,06:23:28,26.4
2023/12/16,06:23:29,26.4
2023/12/16,06:23:30,26.5
2023/12/16,06:23:31,26.3
2023/12/16,06:23:32,26.0
2023/12/16,06:23:33,25.7
2023/12/16,06:23:34,24.8
2023/12/16,06:23:35,24.2
2023/12/16,06:23:36,23.1
2023/12/16,06:23:37,22.6
2023/12/16,06:23:38,21.6
2023/12/16,06:23:39,21.2
2023/12/16,06:23:40,20.2
2023/12/16,06:23:41,19.7
2023/12/16,06:23:42,19.4
2023/12/16,06:23:43,19.5
2023/12/16,06:23:44,19.6
2023/12/16,06:23:45,19.9
2023/12/16,06:23:46,20.7
2023/12/16,06:23:47,21.2
2023/12/16,06:23:48,22.7
2023/12/16,06:23:49,23.5
2023/12/16,06:23:50,24.6
2023/12/16,06:23:51,25.1
2023/12/16,06:23:52,26.3
2023/12/16,06:23:53,26.6
2023/12/16,06:23:54,27.2
2023/12/16,06:23:55,27.2
2023/12/16,06:23:56,26.8
2023/12/16,06:23:57,26.5
2023/12/16,06:23:58,26.1
2023/12/16,06:23:59,25.3
2023/12/16,06:24:00,24.7
2023/12/16,06:24:01,23.2
2023/12/16,06:24:02,22.5
2023/12/16,06:24:03,21.0
2023/12/16,06:24:04,23.4
2023/12/16,06:24:05,23.3
2023/12/16,06:24:06,23.3
2023/12/16,06:24:07,23.4
2023/12/16,06:24:08,23.3
2023/12/16,06:24:09,23.3
2023/12/16,06:24:10,23.2
2023/12/16,06:24:11,23.2
2023/12/16,06:24:13,23.3
2023/12/16,06:24:14,23.7
2023/12/16,06:24:15,23.9
2023/12/16,06:24:16,24.2
2023/12/16,06:24:17,24.4
2023/12/16,06:24:18,25.0
2023/12/16,06:24:19,25.4
2023/12/16,06:24:20,25.6
2023/12/16,06:24:21,26.1
2023/12/16,06:24:22,26.2
2023/12/16,06:24:23,26.3
2023/12/16,06:24:24,26.4
2023/12/16,06:24:25,26.1
2023/12/16,06:24:26,25.9
2023/12/16,06:24:27,25.6
2023/12/16,06:24:28,25.4
2023/12/16,06:24:29,22.8
2023/12/16,06:24:30,22.8
2023/12/16,06:24:31,23.0
2023/12/16,06:24:32,23.2
2023/12/16,06:24:33,23.5
2023/12/16,06:24:34,23.7
2023/12/16,06:24:35,24.2
2023/12/16,06:24:36,24.4
2023/12/16,06:24:37,25.0
2023/12/16,06:24:38,25.3
2023/12/16,06:24:39,25.8
2023/12/16,06:24:40,26.1
2023/12/16,06:24:41,26.8
2023/12/16,06:24:42,27.1
2023/12/16,06:24:43,28.0
2023/12/16,06:24:44,28.4
2023/12/16,06:24:45,29.0
2023/12/16,06:24:46,29.9
2023/12/16,06:24:47,30.3
2023/12/16,06:24:48,30.9
2023/12/16,06:24:49,31.2
2023/12/16,06:24:50,31.5
2023/12/16,06:24:51,31.7
2023/12/16,06:24:52,31.9
2023/12/16,06:24:53,31.7
2023/12/16,06:24:54,27.2
2023/12/16,06:24:55,25.0
2023/12/16,06:24:56,25.1
2023/12/16,06:24:57,25.1
2023/12/16,06:24:58,20.9
2023/12/16,06:24:59,20.8
2023/12/16,06:25:00,20.9
2023/12/16,06:25:01,20.9
2023/12/16,06:25:02,17.7
