年月日,時刻,データ01(mG)
2023/12/16,06:59:54,21.6
2023/12/16,06:59:55,21.9
2023/12/16,06:59:56,22.3
2023/12/16,06:59:57,22.3
2023/12/16,06:59:58,22.4
2023/12/16,06:59:59,22.4
2023/12/16,07:00:00,22.4
2023/12/16,07:00:01,22.4
2023/12/16,07:00:02,22.1
2023/12/16,07:00:03,21.8
2023/12/16,07:00:04,21.3
2023/12/16,07:00:05,21.2
2023/12/16,07:00:06,21.1
2023/12/16,07:00:07,20.7
2023/12/16,07:00:08,20.6
2023/12/16,07:00:09,20.5
2023/12/16,07:00:10,20.6
2023/12/16,07:00:11,20.8
2023/12/16,07:00:12,21.0
2023/12/16,07:00:13,21.1
2023/12/16,07:00:14,21.1
2023/12/16,07:00:15,21.4
2023/12/16,07:00:16,21.5
2023/12/16,07:00:17,22.0
2023/12/16,07:00:18,22.3
2023/12/16,07:00:19,23.2
2023/12/16,07:00:20,23.7
2023/12/16,07:00:21,24.8
2023/12/16,07:00:22,25.4
2023/12/16,07:00:23,26.6
2023/12/16,07:00:24,27.0
2023/12/16,07:00:25,27.8
2023/12/16,07:00:26,28.0
2023/12/16,07:00:27,28.1
2023/12/16,07:00:28,28.5
2023/12/16,07:00:29,28.7
2023/12/16,07:00:30,29.0
2023/12/16,07:00:31,29.2
2023/12/16,07:00:32,29.5
2023/12/16,07:00:33,29.6
2023/12/16,07:00:34,30.3
2023/12/16,07:00:35,30.6
2023/12/16,07:00:36,28.6
2023/12/16,07:00:37,28.4
2023/12/16,07:00:38,28.0
2023/12/16,07:00:39,27.9
2023/12/16,07:00:40,27.3
2023/12/16,07:00:41,27.0
2023/12/16,07:00:42,26.5
2023/12/16,07:00:43,26.3
2023/12/16,07:00:44,26.0
2023/12/16,07:00:45,26.1
2023/12/16,07:00:46,26.1
2023/12/16,07:00:47,26.0
2023/12/16,07:00:48,26.0
2023/12/16,07:00:49,26.2
2023/12/16,07:00:50,26.4
2023/12/16,07:00:51,26.3
2023/12/16,07:00:52,26.3
2023/12/16,07:00:53,23.6
2023/12/16,07:00:54,23.6
2023/12/16,07:00:55,23.9
2023/12/16,07:00:56,24.1
2023/12/16,07:00:57,24.3
2023/12/16,07:00:58,24.4
2023/12/16,07:00:59,24.4
2023/12/16,07:01:00,24.3
2023/12/16,07:01:01,24.1
2023/12/16,07:01:02,23.9
2023/12/16,07:01:03,23.7
2023/12/16,07:01:04,23.6
2023/12/16,07:01:05,23.8
2023/12/16,07:01:06,23.9
2023/12/16,07:01:07,24.3
2023/12/16,07:01:08,24.5
2023/12/16,07:01:09,24.7
2023/12/16,07:01:10,24.7
2023/12/16,07:01:11,24.7
2023/12/16,07:01:12,24.6
2023/12/16,07:01:13,24.5
2023/12/16,07:01:14,24.5
2023/12/16,07:01:15,24.5
2023/12/16,07:01:16,24.9
2023/12/16,07:01:17,25.4
2023/12/16,07:01:18,26.3
2023/12/16,07:01:19,26.7
2023/12/16,07:01:20,25.5
2023/12/16,07:01:21,25.3
2023/12/16,07:01:22,25.1
2023/12/16,07:01:23,25.1
2023/12/16,07:01:24,25.0
2023/12/16,07:01:25,25.0
2023/12/16,07:01:26,24.8
2023/12/16,07:01:27,24.6
2023/12/16,07:01:28,24.0
2023/12/16,07:01:29,23.8
2023/12/16,07:01:30,23.4
2023/12/16,07:01:31,23.1
2023/12/16,07:01:32,22.6
2023/12/16,07:01:33,22.3
2023/12/16,07:01:34,22.1
2023/12/16,07:01:36,22.0
2023/12/16,07:01:37,21.9
2023/12/16,07:01:38,21.9
2023/12/16,07:01:39,22.0
2023/12/16,07:01:40,22.2
2023/12/16,07:01:41,22.3
2023/12/16,07:01:42,23.0
2023/12/16,07:01:43,23.2
2023/12/16,07:01:44,23.6
2023/12/16,07:01:45,23.8
2023/12/16,07:01:46,24.3
2023/12/16,07:01:47,24.5
2023/12/16,07:01:48,24.6
2023/12/16,07:01:49,24.3
2023/12/16,07:01:50,18.7
2023/12/16,07:01:51,18.4
2023/12/16,07:01:52,18.0
2023/12/16,07:01:53,17.8
2023/12/16,07:01:54,17.5
2023/12/16,07:01:55,17.5
2023/12/16,07:01:56,17.7
2023/12/16,07:01:57,17.9
2023/12/16,07:01:58,18.2
2023/12/16,07:01:59,26.8
2023/12/16,07:02:00,26.8
2023/12/16,07:02:01,27.0
2023/12/16,07:02:02,27.2
2023/12/16,07:02:03,27.2
2023/12/16,07:02:04,27.3
2023/12/16,07:02:05,27.3
2023/12/16,07:02:06,27.5
2023/12/16,07:02:07,30.6
2023/12/16,07:02:08,30.7
2023/12/16,07:02:09,31.0
2023/12/16,07:02:10,31.2
2023/12/16,07:02:11,31.7
2023/12/16,07:02:12,31.9
2023/12/16,07:02:13,32.3
2023/12/16,07:02:14,32.7
2023/12/16,07:02:15,33.3
2023/12/16,07:02:16,33.4
2023/12/16,07:02:17,33.5
2023/12/16,07:02:18,33.6
2023/12/16,07:02:19,33.5
2023/12/16,07:02:20,30.4
2023/12/16,07:02:21,30.2
2023/12/16,07:02:22,29.8
2023/12/16,07:02:23,29.5
2023/12/16,07:02:24,28.8
2023/12/16,07:02:25,28.3
2023/12/16,07:02:26,27.6
2023/12/16,07:02:27,27.2
2023/12/16,07:02:28,26.4
2023/12/16,07:02:29,26.1
2023/12/16,07:02:30,21.5
2023/12/16,07:02:31,21.4
2023/12/16,07:02:32,21.6
2023/12/16,07:02:33,21.8
2023/12/16,07:02:34,22.2
2023/12/16,07:02:35,22.4
2023/12/16,07:02:36,22.5
2023/12/16,07:02:37,22.6
2023/12/16,07:02:38,22.8
2023/12/16,07:02:39,23.0
2023/12/16,07:02:40,23.1
2023/12/16,07:02:41,22.9
2023/12/16,07:02:42,22.6
2023/12/16,07:02:43,22.6
2023/12/16,07:02:44,22.8
2023/12/16,07:02:45,23.2
2023/12/16,07:02:46,23.5
2023/12/16,07:02:47,23.8
2023/12/16,07:02:48,23.9
2023/12/16,07:02:49,24.1
2023/12/16,07:02:50,24.2
2023/12/16,07:02:51,24.7
2023/12/16,07:02:52,24.8
2023/12/16,07:02:53,25.0
2023/12/16,07:02:54,25.1
2023/12/16,07:02:55,25.3
2023/12/16,07:02:56,25.6
2023/12/16,07:02:57,25.6
2023/12/16,07:02:58,23.4
2023/12/16,07:02:59,19.6
2023/12/16,07:03:00,19.5
2023/12/16,07:03:01,19.1
2023/12/16,07:03:02,18.8
2023/12/16,07:03:03,18.1
2023/12/16,07:03:04,17.8
2023/12/16,07:03:05,17.7
2023/12/16,07:03:06,17.5
2023/12/16,07:03:07,17.3
2023/12/16,07:03:08,17.4
2023/12/16,07:03:09,17.4
2023/12/16,07:03:10,17.7
2023/12/16,07:03:11,18.0
2023/12/16,07:03:12,18.5
