年月日,時刻,データ01(mG)
2023/03/17,12:43:28,787.0
2023/03/17,12:43:29,784.0
2023/03/17,12:43:30,783.0
2023/03/17,12:43:31,782.0
2023/03/17,12:43:32,783.0
2023/03/17,12:43:33,782.0
2023/03/17,12:43:34,782.0
2023/03/17,12:43:35,783.0
2023/03/17,12:43:36,784.0
2023/03/17,12:43:37,785.0
2023/03/17,12:43:38,786.0
2023/03/17,12:43:39,785.0
2023/03/17,12:43:40,783.0
2023/03/17,12:43:41,783.0
2023/03/17,12:43:42,780.0
2023/03/17,12:43:43,781.0
2023/03/17,12:43:44,781.0
2023/03/17,12:43:45,785.0
2023/03/17,12:43:46,785.0
2023/03/17,12:43:47,785.0
2023/03/17,12:43:48,784.0
2023/03/17,12:43:49,782.0
2023/03/17,12:43:50,785.0
2023/03/17,12:43:51,783.0
2023/03/17,12:43:52,785.0
2023/03/17,12:43:53,786.0
2023/03/17,12:43:54,789.0
2023/03/17,12:43:55,787.0
2023/03/17,12:43:56,783.0
2023/03/17,12:43:57,784.0
2023/03/17,12:43:58,785.0
2023/03/17,12:43:59,784.0
2023/03/17,12:44:00,786.0
2023/03/17,12:44:01,786.0
2023/03/17,12:44:02,783.0
2023/03/17,12:44:03,782.0
2023/03/17,12:44:04,782.0
2023/03/17,12:44:05,785.0
2023/03/17,12:44:06,787.0
2023/03/17,12:44:07,786.0
2023/03/17,12:44:08,783.0
2023/03/17,12:44:09,782.0
2023/03/17,12:44:10,786.0
2023/03/17,12:44:11,788.0
2023/03/17,12:44:12,786.0
2023/03/17,12:44:13,781.0
2023/03/17,12:44:14,782.0
2023/03/17,12:44:15,785.0
2023/03/17,12:44:16,787.0
2023/03/17,12:44:17,788.0
2023/03/17,12:44:18,783.0
2023/03/17,12:44:19,783.0
2023/03/17,12:44:20,784.0
2023/03/17,12:44:21,786.0
2023/03/17,12:44:22,787.0
2023/03/17,12:44:23,783.0
2023/03/17,12:44:24,783.0
2023/03/17,12:44:25,785.0
2023/03/17,12:44:26,785.0
2023/03/17,12:44:27,782.0
2023/03/17,12:44:28,784.0
2023/03/17,12:44:29,783.0
2023/03/17,12:44:30,786.0
2023/03/17,12:44:31,787.0
2023/03/17,12:44:32,782.0
2023/03/17,12:44:33,781.0
2023/03/17,12:44:34,783.0
2023/03/17,12:44:35,785.0
2023/03/17,12:44:36,786.0
2023/03/17,12:44:37,783.0
2023/03/17,12:44:38,783.0
