年月日,時刻,データ01(mG)
2023/04/17,23:15:22,768.0
2023/04/17,23:15:23,768.0
2023/04/17,23:15:24,768.0
2023/04/17,23:15:25,766.0
2023/04/17,23:15:26,767.0
2023/04/17,23:15:27,766.0
2023/04/17,23:15:28,766.0
2023/04/17,23:15:29,768.0
2023/04/17,23:15:30,768.0
2023/04/17,23:15:31,769.0
2023/04/17,23:15:32,766.0
2023/04/17,23:15:33,765.0
2023/04/17,23:15:34,766.0
2023/04/17,23:15:35,767.0
2023/04/17,23:15:36,769.0
2023/04/17,23:15:37,769.0
2023/04/17,23:15:38,769.0
2023/04/17,23:15:39,766.0
2023/04/17,23:15:40,766.0
2023/04/17,23:15:41,765.0
2023/04/17,23:15:42,765.0
2023/04/17,23:15:43,768.0
2023/04/17,23:15:44,768.0
2023/04/17,23:15:45,767.0
2023/04/17,23:15:46,766.0
2023/04/17,23:15:47,766.0
2023/04/17,23:15:48,767.0
2023/04/17,23:15:49,768.0
2023/04/17,23:15:50,771.0
2023/04/17,23:15:51,770.0
2023/04/17,23:15:52,766.0
2023/04/17,23:15:53,766.0
2023/04/17,23:15:54,767.0
2023/04/17,23:15:55,767.0
2023/04/17,23:15:56,768.0
2023/04/17,23:15:57,768.0
2023/04/17,23:15:58,764.0
2023/04/17,23:15:59,767.0
2023/04/17,23:16:00,765.0
2023/04/17,23:16:01,767.0
2023/04/17,23:16:02,768.0
2023/04/17,23:16:03,764.0
2023/04/17,23:16:04,762.0
2023/04/17,23:16:05,763.0
2023/04/17,23:16:06,764.0
2023/04/17,23:16:07,765.0
2023/04/17,23:16:08,760.0
2023/04/17,23:16:09,761.0
2023/04/17,23:16:10,760.0
2023/04/17,23:16:11,762.0
2023/04/17,23:16:12,764.0
2023/04/17,23:16:13,765.0
2023/04/17,23:16:14,761.0
2023/04/17,23:16:15,763.0
2023/04/17,23:16:16,765.0
2023/04/17,23:16:17,767.0
2023/04/17,23:16:18,768.0
2023/04/17,23:16:19,764.0
2023/04/17,23:16:20,765.0
2023/04/17,23:16:21,767.0
2023/04/17,23:16:22,770.0
2023/04/17,23:16:23,770.0
2023/04/17,23:16:24,765.0
2023/04/17,23:16:25,766.0
2023/04/17,23:16:26,766.0
2023/04/17,23:16:27,769.0
2023/04/17,23:16:28,769.0
2023/04/17,23:16:29,764.0
2023/04/17,23:16:30,763.0
2023/04/17,23:16:31,764.0
2023/04/17,23:16:32,766.0
2023/04/17,23:16:33,767.0
2023/04/17,23:16:34,761.0
2023/04/17,23:16:35,763.0
2023/04/17,23:16:36,764.0
2023/04/17,23:16:37,767.0
2023/04/17,23:16:38,767.0
2023/04/17,23:16:39,762.0
2023/04/17,23:16:40,763.0
2023/04/17,23:16:41,762.0
2023/04/17,23:16:42,765.0
2023/04/17,23:16:43,764.0
2023/04/17,23:16:44,760.0
2023/04/17,23:16:45,760.0
2023/04/17,23:16:46,766.0
2023/04/17,23:16:47,765.0
2023/04/17,23:16:48,764.0
2023/04/17,23:16:49,763.0
2023/04/17,23:16:50,766.0
2023/04/17,23:16:51,766.0
2023/04/17,23:16:52,770.0
2023/04/17,23:16:53,767.0
2023/04/17,23:16:54,766.0
2023/04/17,23:16:55,768.0
2023/04/17,23:16:56,768.0
2023/04/17,23:16:57,769.0
2023/04/17,23:16:58,763.0
2023/04/17,23:16:59,764.0
2023/04/17,23:17:00,764.0
2023/04/17,23:17:01,769.0
2023/04/17,23:17:02,768.0
2023/04/17,23:17:03,762.0
2023/04/17,23:17:04,762.0
2023/04/17,23:17:05,766.0
2023/04/17,23:17:06,768.0
2023/04/17,23:17:07,764.0
2023/04/17,23:17:08,764.0
2023/04/17,23:17:09,766.0
2023/04/17,23:17:10,765.0
2023/04/17,23:17:11,766.0
2023/04/17,23:17:12,767.0
2023/04/17,23:17:13,762.0
2023/04/17,23:17:14,762.0
2023/04/17,23:17:15,763.0
2023/04/17,23:17:16,765.0
2023/04/17,23:17:17,765.0
2023/04/17,23:17:18,759.0
2023/04/17,23:17:19,764.0
2023/04/17,23:17:20,766.0
2023/04/17,23:17:21,770.0
2023/04/17,23:17:22,770.0
2023/04/17,23:17:23,770.0
2023/04/17,23:17:24,767.0
2023/04/17,23:17:25,767.0
2023/04/17,23:17:26,769.0
2023/04/17,23:17:27,768.0
2023/04/17,23:17:28,764.0
2023/04/17,23:17:29,764.0
2023/04/17,23:17:30,766.0
2023/04/17,23:17:31,769.0
2023/04/17,23:17:32,762.0
2023/04/17,23:17:33,763.0
2023/04/17,23:17:34,764.0
2023/04/17,23:17:35,768.0
2023/04/17,23:17:36,769.0
2023/04/17,23:17:37,764.0
2023/04/17,23:17:38,767.0
2023/04/17,23:17:39,769.0
2023/04/17,23:17:40,771.0
2023/04/17,23:17:41,764.0
2023/04/17,23:17:42,765.0
2023/04/17,23:17:43,764.0
2023/04/17,23:17:44,768.0
2023/04/17,23:17:45,763.0
2023/04/17,23:17:46,765.0
2023/04/17,23:17:47,765.0
2023/04/17,23:17:48,768.0
2023/04/17,23:17:49,762.0
2023/04/17,23:17:50,764.0
2023/04/17,23:17:51,765.0
2023/04/17,23:17:52,767.0
2023/04/17,23:17:53,764.0
2023/04/17,23:17:54,761.0
2023/04/17,23:17:55,765.0
2023/04/17,23:17:56,766.0
2023/04/17,23:17:57,767.0
2023/04/17,23:17:58,761.0
2023/04/17,23:17:59,763.0
2023/04/17,23:18:00,764.0
2023/04/17,23:18:01,766.0
2023/04/17,23:18:02,763.0
2023/04/17,23:18:03,763.0
2023/04/17,23:18:05,766.0
2023/04/17,23:18:06,767.0
2023/04/17,23:18:07,770.0
2023/04/17,23:18:08,764.0
2023/04/17,23:18:09,767.0
2023/04/17,23:18:10,766.0
2023/04/17,23:18:11,768.0
2023/04/17,23:18:12,764.0
2023/04/17,23:18:13,763.0
2023/04/17,23:18:14,762.0
2023/04/17,23:18:15,766.0
2023/04/17,23:18:16,765.0
2023/04/17,23:18:17,761.0
2023/04/17,23:18:18,762.0
2023/04/17,23:18:19,763.0
2023/04/17,23:18:20,767.0
2023/04/17,23:18:21,763.0
2023/04/17,23:18:22,764.0
2023/04/17,23:18:23,768.0
2023/04/17,23:18:24,768.0
2023/04/17,23:18:25,770.0
2023/04/17,23:18:26,771.0
2023/04/17,23:18:27,769.0
2023/04/17,23:18:28,766.0
2023/04/17,23:18:29,765.0
2023/04/17,23:18:30,767.0
2023/04/17,23:18:31,769.0
2023/04/17,23:18:32,767.0
2023/04/17,23:18:33,767.0
2023/04/17,23:18:34,764.0
2023/04/17,23:18:35,764.0
2023/04/17,23:18:36,763.0
2023/04/17,23:18:37,765.0
2023/04/17,23:18:38,765.0
2023/04/17,23:18:39,767.0
2023/04/17,23:18:40,763.0
2023/04/17,23:18:41,762.0
2023/04/17,23:18:42,763.0
2023/04/17,23:18:43,764.0
2023/04/17,23:18:44,767.0
2023/04/17,23:18:45,767.0
2023/04/17,23:18:46,763.0
2023/04/17,23:18:47,765.0
2023/04/17,23:18:48,766.0
2023/04/17,23:18:49,766.0
2023/04/17,23:18:50,767.0
2023/04/17,23:18:51,768.0
2023/04/17,23:18:52,768.0
2023/04/17,23:18:53,769.0
2023/04/17,23:18:54,770.0
2023/04/17,23:18:55,766.0
2023/04/17,23:18:56,766.0
2023/04/17,23:18:57,768.0
2023/04/17,23:18:58,767.0
2023/04/17,23:18:59,765.0
2023/04/17,23:19:00,764.0
2023/04/17,23:19:01,767.0
2023/04/17,23:19:02,765.0
2023/04/17,23:19:03,763.0
2023/04/17,23:19:04,762.0
2023/04/17,23:19:05,763.0
2023/04/17,23:19:06,762.0
2023/04/17,23:19:07,760.0
2023/04/17,23:19:08,760.0
2023/04/17,23:19:09,761.0
2023/04/17,23:19:10,762.0
2023/04/17,23:19:11,762.0
2023/04/17,23:19:12,762.0
2023/04/17,23:19:13,760.0
2023/04/17,23:19:14,759.0
2023/04/17,23:19:15,761.0
2023/04/17,23:19:16,760.0
2023/04/17,23:19:17,761.0
2023/04/17,23:19:18,762.0
2023/04/17,23:19:19,762.0
2023/04/17,23:19:20,762.0
2023/04/17,23:19:21,763.0
2023/04/17,23:19:22,761.0
2023/04/17,23:19:23,761.0
2023/04/17,23:19:24,763.0
2023/04/17,23:19:25,763.0
2023/04/17,23:19:26,766.0
2023/04/17,23:19:27,769.0
2023/04/17,23:19:28,768.0
2023/04/17,23:19:29,768.0
2023/04/17,23:19:30,766.0
2023/04/17,23:19:31,767.0
2023/04/17,23:19:32,768.0
2023/04/17,23:19:33,768.0
2023/04/17,23:19:34,772.0
2023/04/17,23:19:35,773.0
2023/04/17,23:19:36,771.0
2023/04/17,23:19:37,767.0
2023/04/17,23:19:38,767.0
2023/04/17,23:19:39,767.0
2023/04/17,23:19:40,767.0
2023/04/17,23:19:41,768.0
2023/04/17,23:19:42,767.0
2023/04/17,23:19:43,766.0
2023/04/17,23:19:44,762.0
2023/04/17,23:19:45,761.0
2023/04/17,23:19:46,762.0
2023/04/17,23:19:47,763.0
2023/04/17,23:19:48,765.0
2023/04/17,23:19:49,765.0
2023/04/17,23:19:50,765.0
2023/04/17,23:19:51,761.0
2023/04/17,23:19:52,763.0
2023/04/17,23:19:53,762.0
2023/04/17,23:19:54,762.0
2023/04/17,23:19:55,764.0
2023/04/17,23:19:56,764.0
2023/04/17,23:19:57,763.0
2023/04/17,23:19:58,762.0
2023/04/17,23:19:59,762.0
2023/04/17,23:20:00,762.0
2023/04/17,23:20:01,762.0
2023/04/17,23:20:02,766.0
2023/04/17,23:20:03,766.0
2023/04/17,23:20:04,763.0
2023/04/17,23:20:05,764.0
2023/04/17,23:20:06,764.0
2023/04/17,23:20:07,765.0
2023/04/17,23:20:08,767.0
2023/04/17,23:20:09,766.0
2023/04/17,23:20:10,762.0
2023/04/17,23:20:11,762.0
2023/04/17,23:20:12,764.0
2023/04/17,23:20:13,767.0
2023/04/17,23:20:14,768.0
2023/04/17,23:20:15,763.0
2023/04/17,23:20:16,762.0
2023/04/17,23:20:17,763.0
2023/04/17,23:20:18,765.0
2023/04/17,23:20:19,765.0
2023/04/17,23:20:20,762.0
2023/04/17,23:20:21,765.0
2023/04/17,23:20:22,767.0
2023/04/17,23:20:23,770.0
2023/04/17,23:20:24,768.0
2023/04/17,23:20:25,763.0
2023/04/17,23:20:26,764.0
2023/04/17,23:20:27,769.0
2023/04/17,23:20:28,769.0
2023/04/17,23:20:29,764.0
2023/04/17,23:20:30,764.0
2023/04/17,23:20:31,769.0
2023/04/17,23:20:32,771.0
2023/04/17,23:20:33,763.0
2023/04/17,23:20:34,764.0
2023/04/17,23:20:35,768.0
2023/04/17,23:20:36,770.0
2023/04/17,23:20:37,764.0
2023/04/17,23:20:38,764.0
2023/04/17,23:20:39,768.0
2023/04/17,23:20:40,769.0
2023/04/17,23:20:41,764.0
2023/04/17,23:20:42,766.0
2023/04/17,23:20:43,771.0
2023/04/17,23:20:44,775.0
2023/04/17,23:20:45,773.0
2023/04/17,23:20:46,769.0
2023/04/17,23:20:47,769.0
2023/04/17,23:20:48,772.0
2023/04/17,23:20:49,772.0
2023/04/17,23:20:50,765.0
2023/04/17,23:20:51,766.0
2023/04/17,23:20:52,769.0
2023/04/17,23:20:53,771.0
2023/04/17,23:20:54,768.0
2023/04/17,23:20:55,770.0
2023/04/17,23:20:56,771.0
2023/04/17,23:20:57,773.0
2023/04/17,23:20:58,769.0
2023/04/17,23:20:59,765.0
2023/04/17,23:21:00,767.0
2023/04/17,23:21:01,769.0
2023/04/17,23:21:02,769.0
2023/04/17,23:21:03,764.0
2023/04/17,23:21:04,765.0
2023/04/17,23:21:05,766.0
2023/04/17,23:21:06,769.0
2023/04/17,23:21:07,767.0
2023/04/17,23:21:08,761.0
2023/04/17,23:21:09,761.0
2023/04/17,23:21:10,762.0
2023/04/17,23:21:11,765.0
2023/04/17,23:21:12,763.0
2023/04/17,23:21:14,763.0
2023/04/17,23:21:15,765.0
2023/04/17,23:21:16,767.0
2023/04/17,23:21:17,768.0
2023/04/17,23:21:18,763.0
2023/04/17,23:21:19,764.0
2023/04/17,23:21:20,766.0
2023/04/17,23:21:21,767.0
2023/04/17,23:21:22,767.0
2023/04/17,23:21:23,762.0
2023/04/17,23:21:24,765.0
2023/04/17,23:21:25,766.0
2023/04/17,23:21:26,770.0
2023/04/17,23:21:27,770.0
2023/04/17,23:21:28,766.0
2023/04/17,23:21:29,767.0
2023/04/17,23:21:30,768.0
2023/04/17,23:21:31,768.0
2023/04/17,23:21:32,764.0
2023/04/17,23:21:33,765.0
2023/04/17,23:21:34,764.0
2023/04/17,23:21:35,766.0
2023/04/17,23:21:36,766.0
2023/04/17,23:21:37,762.0
2023/04/17,23:21:38,761.0
2023/04/17,23:21:39,762.0
2023/04/17,23:21:40,765.0
2023/04/17,23:21:41,767.0
2023/04/17,23:21:42,765.0
2023/04/17,23:21:43,764.0
2023/04/17,23:21:44,764.0
2023/04/17,23:21:45,767.0
2023/04/17,23:21:46,768.0
2023/04/17,23:21:47,764.0
2023/04/17,23:21:48,765.0
2023/04/17,23:21:49,766.0
2023/04/17,23:21:50,765.0
2023/04/17,23:21:51,766.0
2023/04/17,23:21:52,767.0
2023/04/17,23:21:53,763.0
2023/04/17,23:21:54,764.0
2023/04/17,23:21:55,764.0
2023/04/17,23:21:56,766.0
2023/04/17,23:21:57,766.0
2023/04/17,23:21:58,766.0
2023/04/17,23:21:59,763.0
2023/04/17,23:22:00,765.0
2023/04/17,23:22:01,766.0
2023/04/17,23:22:02,768.0
2023/04/17,23:22:03,768.0
2023/04/17,23:22:04,767.0
2023/04/17,23:22:05,764.0
2023/04/17,23:22:06,764.0
2023/04/17,23:22:07,764.0
2023/04/17,23:22:08,764.0
2023/04/17,23:22:09,766.0
2023/04/17,23:22:10,766.0
2023/04/17,23:22:11,763.0
2023/04/17,23:22:12,764.0
2023/04/17,23:22:13,765.0
2023/04/17,23:22:14,766.0
2023/04/17,23:22:15,768.0
2023/04/17,23:22:16,771.0
2023/04/17,23:22:17,770.0
2023/04/17,23:22:18,766.0
2023/04/17,23:22:19,767.0
2023/04/17,23:22:20,767.0
2023/04/17,23:22:21,766.0
2023/04/17,23:22:22,768.0
2023/04/17,23:22:23,769.0
2023/04/17,23:22:24,770.0
2023/04/17,23:22:25,771.0
2023/04/17,23:22:26,770.0
2023/04/17,23:22:27,769.0
2023/04/17,23:22:28,769.0
2023/04/17,23:22:29,771.0
2023/04/17,23:22:30,770.0
2023/04/17,23:22:31,770.0
2023/04/17,23:22:32,766.0
2023/04/17,23:22:33,767.0
2023/04/17,23:22:34,766.0
2023/04/17,23:22:35,766.0
2023/04/17,23:22:36,767.0
2023/04/17,23:22:37,766.0
2023/04/17,23:22:38,767.0
2023/04/17,23:22:39,761.0
2023/04/17,23:22:40,761.0
2023/04/17,23:22:41,763.0
2023/04/17,23:22:42,766.0
2023/04/17,23:22:43,767.0
2023/04/17,23:22:44,768.0
2023/04/17,23:22:45,767.0
2023/04/17,23:22:46,763.0
2023/04/17,23:22:47,764.0
2023/04/17,23:22:48,764.0
2023/04/17,23:22:49,766.0
2023/04/17,23:22:50,767.0
2023/04/17,23:22:51,770.0
2023/04/17,23:22:52,765.0
2023/04/17,23:22:53,764.0
2023/04/17,23:22:54,763.0
2023/04/17,23:22:55,766.0
2023/04/17,23:22:56,765.0
2023/04/17,23:22:57,766.0
2023/04/17,23:22:58,765.0
2023/04/17,23:22:59,765.0
2023/04/17,23:23:00,764.0
2023/04/17,23:23:01,765.0
2023/04/17,23:23:02,767.0
2023/04/17,23:23:03,767.0
2023/04/17,23:23:04,763.0
2023/04/17,23:23:05,763.0
2023/04/17,23:23:06,763.0
2023/04/17,23:23:07,766.0
2023/04/17,23:23:08,766.0
2023/04/17,23:23:09,764.0
2023/04/17,23:23:10,761.0
2023/04/17,23:23:11,762.0
2023/04/17,23:23:12,763.0
2023/04/17,23:23:13,766.0
2023/04/17,23:23:14,766.0
2023/04/17,23:23:15,764.0
2023/04/17,23:23:16,765.0
2023/04/17,23:23:17,765.0
2023/04/17,23:23:18,765.0
2023/04/17,23:23:19,765.0
2023/04/17,23:23:20,763.0
2023/04/17,23:23:21,762.0
2023/04/17,23:23:22,760.0
2023/04/17,23:23:23,762.0
2023/04/17,23:23:24,765.0
2023/04/17,23:23:25,767.0
2023/04/17,23:23:26,760.0
2023/04/17,23:23:27,761.0
2023/04/17,23:23:28,762.0
2023/04/17,23:23:29,765.0
2023/04/17,23:23:30,766.0
2023/04/17,23:23:31,761.0
2023/04/17,23:23:32,761.0
2023/04/17,23:23:33,762.0
2023/04/17,23:23:34,768.0
2023/04/17,23:23:35,765.0
2023/04/17,23:23:36,761.0
2023/04/17,23:23:37,763.0
2023/04/17,23:23:38,766.0
2023/04/17,23:23:39,765.0
2023/04/17,23:23:40,761.0
2023/04/17,23:23:41,762.0
2023/04/17,23:23:42,765.0
2023/04/17,23:23:43,768.0
2023/04/17,23:23:44,770.0
2023/04/17,23:23:45,765.0
2023/04/17,23:23:46,767.0
2023/04/17,23:23:47,769.0
2023/04/17,23:23:48,768.0
2023/04/17,23:23:49,767.0
2023/04/17,23:23:50,765.0
2023/04/17,23:23:51,766.0
