年月日,時刻,データ01(mG)
2023/04/21,02:04:28,762.0
2023/04/21,02:04:29,765.0
2023/04/21,02:04:30,765.0
2023/04/21,02:04:31,763.0
2023/04/21,02:04:32,761.0
2023/04/21,02:04:33,762.0
2023/04/21,02:04:34,765.0
2023/04/21,02:04:35,768.0
2023/04/21,02:04:36,761.0
2023/04/21,02:04:37,761.0
2023/04/21,02:04:38,762.0
2023/04/21,02:04:39,766.0
2023/04/21,02:04:40,765.0
2023/04/21,02:04:41,761.0
2023/04/21,02:04:42,762.0
2023/04/21,02:04:43,764.0
2023/04/21,02:04:44,764.0
2023/04/21,02:04:45,766.0
2023/04/21,02:04:46,760.0
2023/04/21,02:04:47,762.0
2023/04/21,02:04:48,764.0
2023/04/21,02:04:49,763.0
2023/04/21,02:04:50,766.0
2023/04/21,02:04:51,766.0
2023/04/21,02:04:52,763.0
2023/04/21,02:04:53,762.0
2023/04/21,02:04:54,763.0
2023/04/21,02:04:55,765.0
2023/04/21,02:04:56,766.0
2023/04/21,02:04:57,765.0
2023/04/21,02:04:58,762.0
2023/04/21,02:04:59,763.0
2023/04/21,02:05:00,766.0
2023/04/21,02:05:01,767.0
2023/04/21,02:05:02,766.0
2023/04/21,02:05:03,761.0
2023/04/21,02:05:04,762.0
2023/04/21,02:05:05,763.0
2023/04/21,02:05:06,764.0
2023/04/21,02:05:07,765.0
2023/04/21,02:05:09,766.0
2023/04/21,02:05:10,762.0
2023/04/21,02:05:11,762.0
2023/04/21,02:05:12,762.0
2023/04/21,02:05:13,762.0
2023/04/21,02:05:14,766.0
2023/04/21,02:05:15,766.0
2023/04/21,02:05:16,765.0
2023/04/21,02:05:17,762.0
2023/04/21,02:05:18,763.0
2023/04/21,02:05:19,765.0
2023/04/21,02:05:20,766.0
2023/04/21,02:05:21,766.0
2023/04/21,02:05:22,766.0
2023/04/21,02:05:23,764.0
2023/04/21,02:05:24,763.0
2023/04/21,02:05:25,763.0
2023/04/21,02:05:26,766.0
2023/04/21,02:05:27,767.0
2023/04/21,02:05:28,766.0
2023/04/21,02:05:29,762.0
2023/04/21,02:05:30,762.0
2023/04/21,02:05:31,764.0
2023/04/21,02:05:32,764.0
2023/04/21,02:05:33,766.0
2023/04/21,02:05:34,765.0
2023/04/21,02:05:35,762.0
2023/04/21,02:05:36,763.0
2023/04/21,02:05:37,763.0
2023/04/21,02:05:38,763.0
2023/04/21,02:05:39,766.0
2023/04/21,02:05:40,767.0
2023/04/21,02:05:41,762.0
2023/04/21,02:05:42,762.0
2023/04/21,02:05:43,763.0
2023/04/21,02:05:44,764.0
2023/04/21,02:05:45,766.0
2023/04/21,02:05:46,765.0
2023/04/21,02:05:47,762.0
2023/04/21,02:05:48,763.0
2023/04/21,02:05:49,763.0
2023/04/21,02:05:50,765.0
2023/04/21,02:05:51,766.0
2023/04/21,02:05:52,766.0
2023/04/21,02:05:53,762.0
2023/04/21,02:05:54,763.0
2023/04/21,02:05:55,765.0
2023/04/21,02:05:56,767.0
2023/04/21,02:05:57,767.0
2023/04/21,02:05:58,761.0
2023/04/21,02:05:59,762.0
2023/04/21,02:06:00,763.0
2023/04/21,02:06:01,764.0
2023/04/21,02:06:02,765.0
2023/04/21,02:06:03,766.0
2023/04/21,02:06:04,762.0
2023/04/21,02:06:05,763.0
2023/04/21,02:06:06,764.0
2023/04/21,02:06:07,765.0
2023/04/21,02:06:08,765.0
2023/04/21,02:06:09,766.0
2023/04/21,02:06:10,762.0
2023/04/21,02:06:11,762.0
2023/04/21,02:06:12,763.0
2023/04/21,02:06:13,765.0
2023/04/21,02:06:14,767.0
2023/04/21,02:06:15,765.0
2023/04/21,02:06:16,762.0
2023/04/21,02:06:17,762.0
2023/04/21,02:06:18,764.0
2023/04/21,02:06:19,765.0
2023/04/21,02:06:20,765.0
2023/04/21,02:06:21,766.0
