年月日,時刻,データ01(mG)
2023/12/11,01:54:39,1.8
2023/12/11,01:54:40,-2.0
2023/12/11,01:54:41,-1.9
2023/12/11,01:54:42,-1.5
2023/12/11,01:54:43,-1.2
2023/12/11,01:54:44,-0.6
2023/12/11,01:54:45,-0.3
2023/12/11,01:54:46,0.1
2023/12/11,01:54:47,3.4
2023/12/11,01:54:48,3.2
2023/12/11,01:54:49,3.1
2023/12/11,01:54:50,3.0
2023/12/11,01:54:51,3.0
2023/12/11,01:54:53,2.9
2023/12/11,01:54:54,2.8
2023/12/11,01:54:55,2.8
2023/12/11,01:54:56,2.7
2023/12/11,01:54:57,2.6
2023/12/11,01:54:58,2.6
2023/12/11,01:54:59,2.7
2023/12/11,01:55:00,2.7
2023/12/11,01:55:01,2.8
2023/12/11,01:55:02,2.8
2023/12/11,01:55:03,2.7
2023/12/11,01:55:04,2.7
2023/12/11,01:55:05,2.7
2023/12/11,01:55:06,2.8
2023/12/11,01:55:07,2.7
2023/12/11,01:55:08,2.6
2023/12/11,01:55:09,2.4
2023/12/11,01:55:10,2.4
2023/12/11,01:55:11,2.3
2023/12/11,01:55:12,2.2
2023/12/11,01:55:13,2.2
2023/12/11,01:55:14,2.1
2023/12/11,01:55:15,2.1
2023/12/11,01:55:16,2.0
2023/12/11,01:55:17,1.9
2023/12/11,01:55:18,1.8
2023/12/11,01:55:19,1.8
2023/12/11,01:55:20,1.9
2023/12/11,01:55:21,1.9
2023/12/11,01:55:22,1.8
2023/12/11,01:55:23,1.7
2023/12/11,01:55:24,1.5
2023/12/11,01:55:25,1.6
2023/12/11,01:55:26,1.5
2023/12/11,01:55:27,1.5
2023/12/11,01:55:28,1.4
2023/12/11,01:55:29,1.4
2023/12/11,01:55:30,1.4
2023/12/11,01:55:31,1.4
2023/12/11,01:55:32,1.4
2023/12/11,01:55:33,1.3
2023/12/11,01:55:34,1.3
2023/12/11,01:55:35,1.3
2023/12/11,01:55:36,1.5
2023/12/11,01:55:37,1.5
2023/12/11,01:55:38,1.6
2023/12/11,01:55:39,1.7
2023/12/11,01:55:40,2.0
2023/12/11,01:55:41,2.1
2023/12/11,01:55:42,2.2
2023/12/11,01:55:43,2.3
2023/12/11,01:55:44,2.3
2023/12/11,01:55:45,2.4
2023/12/11,01:55:46,2.4
2023/12/11,01:55:47,2.4
2023/12/11,01:55:48,2.4
2023/12/11,01:55:49,2.5
2023/12/11,01:55:50,2.4
2023/12/11,01:55:51,2.3
2023/12/11,01:55:52,2.2
2023/12/11,01:55:53,2.1
2023/12/11,01:55:54,2.0
2023/12/11,01:55:55,2.0
2023/12/11,01:55:56,1.9
2023/12/11,01:55:57,1.9
2023/12/11,01:55:58,2.0
2023/12/11,01:55:59,2.1
2023/12/11,01:56:00,2.1
2023/12/11,01:56:01,2.1
2023/12/11,01:56:02,2.2
2023/12/11,01:56:03,2.2
2023/12/11,01:56:04,2.2
2023/12/11,01:56:05,2.1
2023/12/11,01:56:06,2.1
2023/12/11,01:56:07,2.0
2023/12/11,01:56:08,2.0
2023/12/11,01:56:09,2.0
2023/12/11,01:56:10,2.1
2023/12/11,01:56:11,2.2
2023/12/11,01:56:12,2.4
2023/12/11,01:56:14,2.4
2023/12/11,01:56:15,2.4
2023/12/11,01:56:16,2.3
2023/12/11,01:56:17,2.3
2023/12/11,01:56:18,2.1
2023/12/11,01:56:19,2.0
2023/12/11,01:56:20,1.8
2023/12/11,01:56:21,1.7
2023/12/11,01:56:22,1.7
2023/12/11,01:56:23,1.7
2023/12/11,01:56:24,1.8
2023/12/11,01:56:25,1.8
2023/12/11,01:56:26,2.0
2023/12/11,01:56:27,2.1
2023/12/11,01:56:28,2.2
2023/12/11,01:56:29,2.3
2023/12/11,01:56:30,2.2
2023/12/11,01:56:31,2.3
2023/12/11,01:56:32,2.2
2023/12/11,01:56:33,2.3
2023/12/11,01:56:34,2.2
2023/12/11,01:56:35,2.2
2023/12/11,01:56:36,2.2
2023/12/11,01:56:37,2.2
2023/12/11,01:56:38,2.3
2023/12/11,01:56:39,2.3
2023/12/11,01:56:40,2.4
2023/12/11,01:56:41,2.4
2023/12/11,01:56:42,2.4
2023/12/11,01:56:43,2.4
2023/12/11,01:56:44,2.4
2023/12/11,01:56:45,2.4
2023/12/11,01:56:46,2.3
2023/12/11,01:56:47,2.2
2023/12/11,01:56:48,2.2
2023/12/11,01:56:49,2.2
2023/12/11,01:56:50,2.2
2023/12/11,01:56:51,2.3
2023/12/11,01:56:52,2.3
2023/12/11,01:56:53,2.3
2023/12/11,01:56:54,2.3
2023/12/11,01:56:55,2.3
2023/12/11,01:56:56,2.3
2023/12/11,01:56:57,2.4
2023/12/11,01:56:58,2.4
2023/12/11,01:56:59,2.6
2023/12/11,01:57:00,2.6
2023/12/11,01:57:01,2.6
2023/12/11,01:57:02,2.6
2023/12/11,01:57:03,2.7
2023/12/11,01:57:04,2.7
2023/12/11,01:57:05,2.6
2023/12/11,01:57:06,2.6
2023/12/11,01:57:07,2.4
2023/12/11,01:57:08,2.5
2023/12/11,01:57:09,2.5
2023/12/11,01:57:10,2.5
2023/12/11,01:57:11,2.5
2023/12/11,01:57:12,2.5
2023/12/11,01:57:13,2.5
2023/12/11,01:57:14,2.6
2023/12/11,01:57:15,2.6
2023/12/11,01:57:16,2.5
2023/12/11,01:57:17,2.5
2023/12/11,01:57:18,2.5
2023/12/11,01:57:19,2.5
2023/12/11,01:57:20,2.6
2023/12/11,01:57:21,2.5
2023/12/11,01:57:22,2.4
2023/12/11,01:57:23,2.3
2023/12/11,01:57:24,2.1
2023/12/11,01:57:25,1.9
2023/12/11,01:57:26,1.7
2023/12/11,01:57:27,1.5
2023/12/11,01:57:28,0.0
2023/12/11,01:57:29,0.0
2023/12/11,01:57:30,0.3
2023/12/11,01:57:31,0.4
2023/12/11,01:57:32,0.8
2023/12/11,01:57:33,1.0
2023/12/11,01:57:34,1.3
2023/12/11,01:57:35,1.5
2023/12/11,01:57:36,1.9
2023/12/11,01:57:37,2.0
2023/12/11,01:57:38,2.0
2023/12/11,01:57:39,2.1
2023/12/11,01:57:41,2.0
2023/12/11,01:57:42,2.0
2023/12/11,01:57:43,2.0
2023/12/11,01:57:44,2.0
2023/12/11,01:57:45,1.8
2023/12/11,01:57:46,1.8
2023/12/11,01:57:47,1.9
2023/12/11,01:57:48,1.9
2023/12/11,01:57:49,1.8
2023/12/11,01:57:50,1.8
2023/12/11,01:57:51,1.8
2023/12/11,01:57:52,1.8
2023/12/11,01:57:53,1.8
2023/12/11,01:57:54,1.8
2023/12/11,01:57:55,1.7
2023/12/11,01:57:56,1.8
2023/12/11,01:57:57,1.9
2023/12/11,01:57:58,1.9
2023/12/11,01:57:59,1.9
2023/12/11,01:58:00,1.9
2023/12/11,01:58:01,1.9
2023/12/11,01:58:02,1.9
2023/12/11,01:58:03,2.0
2023/12/11,01:58:04,2.0
2023/12/11,01:58:05,1.9
2023/12/11,01:58:06,2.0
2023/12/11,01:58:07,2.1
2023/12/11,01:58:08,2.2
2023/12/11,01:58:09,2.3
2023/12/11,01:58:10,2.3
2023/12/11,01:58:11,2.3
2023/12/11,01:58:12,2.4
2023/12/11,01:58:13,2.5
2023/12/11,01:58:14,2.5
2023/12/11,01:58:15,2.4
2023/12/11,01:58:16,2.2
2023/12/11,01:58:17,2.2
2023/12/11,01:58:18,2.2
2023/12/11,01:58:19,2.2
2023/12/11,01:58:20,2.2
2023/12/11,01:58:21,2.3
2023/12/11,01:58:22,2.3
2023/12/11,01:58:23,2.4
2023/12/11,01:58:24,2.6
2023/12/11,01:58:25,2.6
2023/12/11,01:58:26,2.7
2023/12/11,01:58:27,2.7
2023/12/11,01:58:28,2.6
2023/12/11,01:58:29,2.6
2023/12/11,01:58:30,2.4
2023/12/11,01:58:31,2.4
2023/12/11,01:58:32,2.3
2023/12/11,01:58:33,2.3
2023/12/11,01:58:34,2.2
2023/12/11,01:58:35,2.1
2023/12/11,01:58:36,2.1
2023/12/11,01:58:37,2.0
2023/12/11,01:58:38,2.0
2023/12/11,01:58:39,2.1
2023/12/11,01:58:40,2.1
2023/12/11,01:58:41,2.1
2023/12/11,01:58:42,2.1
2023/12/11,01:58:43,2.1
2023/12/11,01:58:44,2.2
2023/12/11,01:58:45,2.3
2023/12/11,01:58:46,2.4
2023/12/11,01:58:47,2.5
2023/12/11,01:58:48,2.5
2023/12/11,01:58:49,2.7
2023/12/11,01:58:50,2.8
2023/12/11,01:58:51,2.9
2023/12/11,01:58:52,3.0
2023/12/11,01:58:53,3.0
2023/12/11,01:58:54,3.0
2023/12/11,01:58:55,3.1
2023/12/11,01:58:56,3.1
2023/12/11,01:58:57,2.9
2023/12/11,01:58:58,2.8
2023/12/11,01:58:59,2.7
2023/12/11,01:59:00,2.7
2023/12/11,01:59:01,2.7
2023/12/11,01:59:02,2.6
2023/12/11,01:59:03,2.4
2023/12/11,01:59:04,2.4
2023/12/11,01:59:05,2.5
2023/12/11,01:59:06,2.6
2023/12/11,01:59:07,2.7
2023/12/11,01:59:08,2.7
2023/12/11,01:59:09,2.6
2023/12/11,01:59:11,2.6
2023/12/11,01:59:12,2.6
2023/12/11,01:59:13,2.6
2023/12/11,01:59:14,2.6
2023/12/11,01:59:15,2.6
2023/12/11,01:59:16,2.5
2023/12/11,01:59:17,2.5
2023/12/11,01:59:18,2.5
2023/12/11,01:59:19,2.6
2023/12/11,01:59:20,2.6
2023/12/11,01:59:21,2.6
2023/12/11,01:59:22,2.6
2023/12/11,01:59:23,2.6
2023/12/11,01:59:24,2.7
2023/12/11,01:59:25,2.7
2023/12/11,01:59:26,2.8
2023/12/11,01:59:27,2.9
2023/12/11,01:59:28,3.0
2023/12/11,01:59:29,3.1
2023/12/11,01:59:30,3.0
2023/12/11,01:59:31,3.1
2023/12/11,01:59:32,3.0
2023/12/11,01:59:33,2.9
2023/12/11,01:59:34,2.8
2023/12/11,01:59:35,2.6
2023/12/11,01:59:36,2.5
2023/12/11,01:59:37,2.3
2023/12/11,01:59:38,2.2
2023/12/11,01:59:39,2.0
2023/12/11,01:59:40,2.1
2023/12/11,01:59:41,2.2
2023/12/11,01:59:42,2.2
2023/12/11,01:59:43,2.4
2023/12/11,01:59:44,2.4
2023/12/11,01:59:45,2.6
2023/12/11,01:59:46,2.7
