年月日,時刻,データ01(mG)
2023/12/11,02:07:08,2.9
2023/12/11,02:07:09,3.0
2023/12/11,02:07:10,3.1
2023/12/11,02:07:11,3.2
2023/12/11,02:07:12,3.3
2023/12/11,02:07:13,3.3
2023/12/11,02:07:14,3.4
2023/12/11,02:07:15,3.4
2023/12/11,02:07:16,3.3
2023/12/11,02:07:17,3.3
2023/12/11,02:07:18,3.2
2023/12/11,02:07:19,3.1
2023/12/11,02:07:20,2.9
2023/12/11,02:07:21,2.8
2023/12/11,02:07:22,2.7
2023/12/11,02:07:23,2.6
2023/12/11,02:07:24,2.5
2023/12/11,02:07:25,2.6
2023/12/11,02:07:26,2.6
2023/12/11,02:07:27,2.6
2023/12/11,02:07:28,2.6
2023/12/11,02:07:29,2.7
2023/12/11,02:07:30,2.8
2023/12/11,02:07:31,2.8
2023/12/11,02:07:32,2.9
2023/12/11,02:07:33,2.9
2023/12/11,02:07:34,2.9
2023/12/11,02:07:35,2.9
2023/12/11,02:07:36,2.9
2023/12/11,02:07:37,2.8
2023/12/11,02:07:38,2.8
2023/12/11,02:07:39,2.8
2023/12/11,02:07:40,2.7
2023/12/11,02:07:41,2.8
2023/12/11,02:07:42,2.7
2023/12/11,02:07:43,2.9
2023/12/11,02:07:44,3.0
2023/12/11,02:07:45,3.1
2023/12/11,02:07:46,3.0
2023/12/11,02:07:47,3.0
2023/12/11,02:07:48,3.0
2023/12/11,02:07:49,2.9
2023/12/11,02:07:50,2.9
2023/12/11,02:07:51,2.8
2023/12/11,02:07:52,2.7
2023/12/11,02:07:53,2.7
2023/12/11,02:07:54,2.8
2023/12/11,02:07:55,2.9
2023/12/11,02:07:56,3.0
2023/12/11,02:07:57,3.0
2023/12/11,02:07:58,3.0
2023/12/11,02:07:59,3.1
2023/12/11,02:08:00,3.2
2023/12/11,02:08:01,3.2
2023/12/11,02:08:02,3.2
2023/12/11,02:08:03,3.2
2023/12/11,02:08:05,3.2
2023/12/11,02:08:06,3.2
2023/12/11,02:08:07,3.1
2023/12/11,02:08:08,3.1
2023/12/11,02:08:09,3.1
2023/12/11,02:08:10,3.1
2023/12/11,02:08:11,3.2
2023/12/11,02:08:12,3.3
2023/12/11,02:08:13,3.4
2023/12/11,02:08:14,3.4
2023/12/11,02:08:15,3.5
2023/12/11,02:08:16,3.5
