年月日,時刻,データ01(mG)
2023/12/08,05:30:04,-13.5
2023/12/08,05:30:05,-13.5
2023/12/08,05:30:06,-13.6
2023/12/08,05:30:07,-13.5
2023/12/08,05:30:08,-13.5
2023/12/08,05:30:09,-13.5
2023/12/08,05:30:10,-13.6
2023/12/08,05:30:11,-13.6
2023/12/08,05:30:12,-13.6
2023/12/08,05:30:13,-13.3
2023/12/08,05:30:14,-13.1
2023/12/08,05:30:15,-12.7
2023/12/08,05:30:16,-12.6
2023/12/08,05:30:17,-12.3
2023/12/08,05:30:18,-12.0
2023/12/08,05:30:19,-11.4
2023/12/08,05:30:20,-11.2
2023/12/08,05:30:21,-11.1
2023/12/08,05:30:22,-11.1
2023/12/08,05:30:23,-11.0
2023/12/08,05:30:24,-10.8
2023/12/08,05:30:25,-10.8
2023/12/08,05:30:26,-10.9
2023/12/08,05:30:27,-11.1
2023/12/08,05:30:28,-11.3
2023/12/08,05:30:29,-11.3
2023/12/08,05:30:30,-11.4
2023/12/08,05:30:31,-11.4
2023/12/08,05:30:32,-11.4
2023/12/08,05:30:33,-11.2
2023/12/08,05:30:34,-10.8
2023/12/08,05:30:35,-10.7
2023/12/08,05:30:37,-10.5
2023/12/08,05:30:38,-10.5
2023/12/08,05:30:39,-10.4
2023/12/08,05:30:40,-10.4
2023/12/08,05:30:41,-10.4
2023/12/08,05:30:42,-10.5
2023/12/08,05:30:43,-10.7
2023/12/08,05:30:44,-10.8
2023/12/08,05:30:45,-10.9
2023/12/08,05:30:46,-10.8
2023/12/08,05:30:47,-10.4
2023/12/08,05:30:48,-10.2
2023/12/08,05:30:49,-10.0
2023/12/08,05:30:50,-9.8
2023/12/08,05:30:51,-9.7
2023/12/08,05:30:52,-9.5
2023/12/08,05:30:53,-9.4
2023/12/08,05:30:54,-8.9
2023/12/08,05:30:55,-8.8
2023/12/08,05:30:56,-10.9
2023/12/08,05:30:57,-11.0
2023/12/08,05:30:58,-11.0
2023/12/08,05:30:59,-11.0
2023/12/08,05:31:00,-11.1
2023/12/08,05:31:01,-11.1
2023/12/08,05:31:02,-9.9
2023/12/08,05:31:03,-7.3
2023/12/08,05:31:04,-7.3
2023/12/08,05:31:05,-7.3
2023/12/08,05:31:06,-7.4
2023/12/08,05:31:07,-7.5
2023/12/08,05:31:08,-7.8
2023/12/08,05:31:09,-7.9
2023/12/08,05:31:10,-8.3
2023/12/08,05:31:11,-8.5
2023/12/08,05:31:12,-9.2
2023/12/08,05:31:13,-9.6
2023/12/08,05:31:14,-15.9
2023/12/08,05:31:15,-16.1
2023/12/08,05:31:16,-16.3
2023/12/08,05:31:17,-16.4
2023/12/08,05:31:18,-16.3
2023/12/08,05:31:19,-15.9
2023/12/08,05:31:20,-15.6
