年月日,時刻,データ01(mG)
2023/12/08,04:31:42,-10.0
2023/12/08,04:31:43,-9.9
2023/12/08,04:31:44,-9.9
2023/12/08,04:31:45,-9.9
2023/12/08,04:31:46,-9.9
2023/12/08,04:31:47,-10.0
2023/12/08,04:31:48,-10.1
2023/12/08,04:31:49,-10.2
2023/12/08,04:31:50,-10.3
2023/12/08,04:31:51,-10.3
2023/12/08,04:31:52,-10.3
2023/12/08,04:31:53,-10.3
2023/12/08,04:31:54,-10.4
2023/12/08,04:31:55,-10.3
2023/12/08,04:31:56,-10.3
2023/12/08,04:31:57,-10.2
2023/12/08,04:31:58,-10.2
2023/12/08,04:31:59,-10.2
2023/12/08,04:32:00,-10.2
2023/12/08,04:32:01,-10.2
2023/12/08,04:32:02,-10.3
2023/12/08,04:32:03,-10.3
2023/12/08,04:32:04,-10.4
2023/12/08,04:32:05,-10.4
2023/12/08,04:32:06,-10.5
2023/12/08,04:32:07,-10.4
2023/12/08,04:32:08,-10.4
2023/12/08,04:32:09,-10.2
2023/12/08,04:32:10,-10.0
2023/12/08,04:32:11,-9.9
2023/12/08,04:32:12,-9.6
2023/12/08,04:32:13,-9.5
2023/12/08,04:32:14,-9.2
2023/12/08,04:32:15,-9.1
2023/12/08,04:32:16,-8.9
2023/12/08,04:32:17,-8.8
2023/12/08,04:32:18,-8.9
2023/12/08,04:32:19,-8.6
2023/12/08,04:32:20,-8.5
2023/12/08,04:32:21,-8.4
2023/12/08,04:32:22,-8.3
2023/12/08,04:32:23,-8.3
2023/12/08,04:32:24,-8.3
2023/12/08,04:32:25,-8.2
2023/12/08,04:32:26,-8.3
2023/12/08,04:32:27,-8.4
2023/12/08,04:32:28,-8.4
2023/12/08,04:32:29,-8.5
2023/12/08,04:32:30,-8.6
2023/12/08,04:32:31,-8.6
2023/12/08,04:32:32,-8.7
2023/12/08,04:32:33,-8.7
2023/12/08,04:32:34,-8.7
2023/12/08,04:32:35,-8.8
2023/12/08,04:32:36,-8.9
2023/12/08,04:32:37,-9.0
2023/12/08,04:32:38,-9.1
2023/12/08,04:32:39,-9.1
2023/12/08,04:32:40,-9.1
2023/12/08,04:32:41,-9.1
2023/12/08,04:32:42,-9.1
2023/12/08,04:32:43,-9.1
2023/12/08,04:32:45,-9.1
2023/12/08,04:32:46,-9.0
2023/12/08,04:32:47,-9.0
2023/12/08,04:32:48,-9.1
2023/12/08,04:32:49,-9.2
2023/12/08,04:32:50,-9.2
2023/12/08,04:32:51,-9.2
2023/12/08,04:32:52,-9.2
2023/12/08,04:32:53,-9.2
2023/12/08,04:32:54,-9.2
2023/12/08,04:32:55,-9.0
2023/12/08,04:32:56,-8.9
2023/12/08,04:32:57,-8.8
2023/12/08,04:32:58,-8.8
2023/12/08,04:32:59,-8.9
2023/12/08,04:33:00,-8.9
2023/12/08,04:33:01,-8.9
2023/12/08,04:33:02,-9.0
2023/12/08,04:33:03,-9.1
2023/12/08,04:33:04,-9.1
2023/12/08,04:33:05,-9.0
2023/12/08,04:33:06,-8.9
2023/12/08,04:33:07,-8.8
2023/12/08,04:33:08,-8.7
