年月日,時刻,データ01(mG)
2023/04/17,23:02:49,760.0
2023/04/17,23:02:50,761.0
2023/04/17,23:02:51,758.0
2023/04/17,23:02:52,759.0
2023/04/17,23:02:53,762.0
2023/04/17,23:02:54,762.0
2023/04/17,23:02:55,758.0
2023/04/17,23:02:56,758.0
2023/04/17,23:02:57,759.0
2023/04/17,23:02:58,760.0
2023/04/17,23:02:59,763.0
2023/04/17,23:03:00,762.0
2023/04/17,23:03:01,760.0
2023/04/17,23:03:02,762.0
2023/04/17,23:03:03,762.0
2023/04/17,23:03:04,761.0
2023/04/17,23:03:05,765.0
2023/04/17,23:03:06,765.0
2023/04/17,23:03:07,763.0
2023/04/17,23:03:08,761.0
2023/04/17,23:03:09,761.0
2023/04/17,23:03:10,760.0
2023/04/17,23:03:11,761.0
2023/04/17,23:03:12,760.0
2023/04/17,23:03:13,759.0
2023/04/17,23:03:14,758.0
2023/04/17,23:03:15,755.0
2023/04/17,23:03:16,756.0
2023/04/17,23:03:17,756.0
2023/04/17,23:03:18,760.0
2023/04/17,23:03:19,761.0
2023/04/17,23:03:20,763.0
2023/04/17,23:03:21,757.0
2023/04/17,23:03:22,759.0
2023/04/17,23:03:23,759.0
2023/04/17,23:03:24,761.0
2023/04/17,23:03:25,761.0
2023/04/17,23:03:26,762.0
2023/04/17,23:03:27,758.0
2023/04/17,23:03:28,760.0
2023/04/17,23:03:29,762.0
2023/04/17,23:03:30,761.0
2023/04/17,23:03:31,763.0
2023/04/17,23:03:32,763.0
2023/04/17,23:03:33,760.0
2023/04/17,23:03:34,759.0
2023/04/17,23:03:35,759.0
2023/04/17,23:03:36,759.0
2023/04/17,23:03:37,762.0
2023/04/17,23:03:38,763.0
2023/04/17,23:03:39,763.0
2023/04/17,23:03:40,761.0
2023/04/17,23:03:41,762.0
2023/04/17,23:03:42,761.0
2023/04/17,23:03:43,762.0
2023/04/17,23:03:44,762.0
2023/04/17,23:03:45,763.0
2023/04/17,23:03:46,761.0
2023/04/17,23:03:47,760.0
2023/04/17,23:03:48,760.0
2023/04/17,23:03:49,761.0
2023/04/17,23:03:50,764.0
2023/04/17,23:03:51,763.0
2023/04/17,23:03:52,763.0
2023/04/17,23:03:53,758.0
2023/04/17,23:03:54,758.0
2023/04/17,23:03:55,759.0
2023/04/17,23:03:56,758.0
2023/04/17,23:03:57,759.0
2023/04/17,23:03:58,760.0
2023/04/17,23:03:59,759.0
2023/04/17,23:04:00,756.0
2023/04/17,23:04:01,756.0
2023/04/17,23:04:02,757.0
2023/04/17,23:04:03,758.0
2023/04/17,23:04:04,760.0
2023/04/17,23:04:05,760.0
2023/04/17,23:04:06,756.0
2023/04/17,23:04:07,757.0
2023/04/17,23:04:08,757.0
2023/04/17,23:04:09,758.0
2023/04/17,23:04:10,761.0
2023/04/17,23:04:11,763.0
2023/04/17,23:04:12,759.0
2023/04/17,23:04:13,759.0
2023/04/17,23:04:14,760.0
2023/04/17,23:04:15,761.0
2023/04/17,23:04:16,766.0
2023/04/17,23:04:17,765.0
2023/04/17,23:04:18,758.0
2023/04/17,23:04:19,758.0
2023/04/17,23:04:20,759.0
2023/04/17,23:04:21,760.0
2023/04/17,23:04:22,762.0
2023/04/17,23:04:23,763.0
2023/04/17,23:04:24,759.0
2023/04/17,23:04:25,757.0
2023/04/17,23:04:26,757.0
2023/04/17,23:04:27,758.0
2023/04/17,23:04:28,759.0
2023/04/17,23:04:29,763.0
2023/04/17,23:04:30,756.0
2023/04/17,23:04:31,756.0
2023/04/17,23:04:32,758.0
2023/04/17,23:04:33,763.0
2023/04/17,23:04:34,765.0
2023/04/17,23:04:35,764.0
2023/04/17,23:04:36,761.0
2023/04/17,23:04:37,765.0
2023/04/17,23:04:38,767.0
2023/04/17,23:04:39,767.0
2023/04/17,23:04:40,766.0
2023/04/17,23:04:41,761.0
2023/04/17,23:04:42,763.0
2023/04/17,23:04:43,762.0
2023/04/17,23:04:44,767.0
2023/04/17,23:04:45,767.0
2023/04/17,23:04:46,765.0
2023/04/17,23:04:47,764.0
2023/04/17,23:04:48,764.0
2023/04/17,23:04:49,766.0
2023/04/17,23:04:50,761.0
2023/04/17,23:04:51,761.0
2023/04/17,23:04:52,761.0
2023/04/17,23:04:53,762.0
2023/04/17,23:04:54,765.0
2023/04/17,23:04:55,762.0
2023/04/17,23:04:56,759.0
