年月日,時刻,データ01(mG)
2023/03/18,19:50:18,780.0
2023/03/18,19:50:19,780.0
2023/03/18,19:50:20,778.0
2023/03/18,19:50:21,777.0
2023/03/18,19:50:22,778.0
2023/03/18,19:50:23,779.0
2023/03/18,19:50:24,780.0
2023/03/18,19:50:25,779.0
2023/03/18,19:50:26,779.0
2023/03/18,19:50:27,779.0
2023/03/18,19:50:28,779.0
2023/03/18,19:50:29,781.0
2023/03/18,19:50:30,781.0
2023/03/18,19:50:31,781.0
2023/03/18,19:50:32,780.0
2023/03/18,19:50:33,782.0
2023/03/18,19:50:34,779.0
2023/03/18,19:50:35,778.0
2023/03/18,19:50:36,777.0
2023/03/18,19:50:37,777.0
2023/03/18,19:50:38,776.0
2023/03/18,19:50:39,778.0
2023/03/18,19:50:40,779.0
2023/03/18,19:50:41,782.0
2023/03/18,19:50:42,785.0
2023/03/18,19:50:43,782.0
2023/03/18,19:50:44,783.0
2023/03/18,19:50:45,782.0
2023/03/18,19:50:46,782.0
2023/03/18,19:50:47,779.0
2023/03/18,19:50:48,779.0
2023/03/18,19:50:49,780.0
2023/03/18,19:50:50,780.0
2023/03/18,19:50:51,779.0
2023/03/18,19:50:52,780.0
2023/03/18,19:50:53,781.0
2023/03/18,19:50:54,781.0
2023/03/18,19:50:55,780.0
2023/03/18,19:50:56,780.0
2023/03/18,19:50:57,778.0
2023/03/18,19:50:58,778.0
2023/03/18,19:50:59,778.0
2023/03/18,19:51:00,777.0
2023/03/18,19:51:01,778.0
2023/03/18,19:51:02,777.0
2023/03/18,19:51:03,780.0
2023/03/18,19:51:04,780.0
2023/03/18,19:51:05,780.0
2023/03/18,19:51:06,779.0
2023/03/18,19:51:07,780.0
2023/03/18,19:51:08,776.0
2023/03/18,19:51:09,775.0
2023/03/18,19:51:10,776.0
2023/03/18,19:51:11,777.0
2023/03/18,19:51:12,778.0
2023/03/18,19:51:13,778.0
2023/03/18,19:51:14,778.0
2023/03/18,19:51:15,777.0
2023/03/18,19:51:16,774.0
2023/03/18,19:51:17,772.0
2023/03/18,19:51:18,774.0
2023/03/18,19:51:19,776.0
2023/03/18,19:51:20,778.0
2023/03/18,19:51:21,777.0
2023/03/18,19:51:22,776.0
2023/03/18,19:51:23,773.0
2023/03/18,19:51:24,776.0
2023/03/18,19:51:25,775.0
2023/03/18,19:51:26,776.0
2023/03/18,19:51:27,779.0
2023/03/18,19:51:28,780.0
2023/03/18,19:51:29,781.0
2023/03/18,19:51:30,778.0
2023/03/18,19:51:31,780.0
2023/03/18,19:51:32,781.0
2023/03/18,19:51:33,781.0
