年月日,時刻,データ01(mG)
2023/03/18,20:09:35,797.0
2023/03/18,20:09:36,798.0
2023/03/18,20:09:37,800.0
2023/03/18,20:09:38,799.0
2023/03/18,20:09:39,799.0
2023/03/18,20:09:40,799.0
2023/03/18,20:09:41,797.0
2023/03/18,20:09:42,796.0
2023/03/18,20:09:43,798.0
2023/03/18,20:09:44,796.0
2023/03/18,20:09:45,796.0
2023/03/18,20:09:46,796.0
2023/03/18,20:09:47,798.0
2023/03/18,20:09:48,797.0
2023/03/18,20:09:49,797.0
2023/03/18,20:09:50,797.0
2023/03/18,20:09:51,794.0
2023/03/18,20:09:52,795.0
2023/03/18,20:09:53,795.0
2023/03/18,20:09:54,796.0
2023/03/18,20:09:55,797.0
2023/03/18,20:09:56,797.0
2023/03/18,20:09:57,797.0
2023/03/18,20:09:58,798.0
2023/03/18,20:09:59,796.0
2023/03/18,20:10:00,796.0
2023/03/18,20:10:01,795.0
2023/03/18,20:10:02,795.0
2023/03/18,20:10:03,792.0
2023/03/18,20:10:04,791.0
2023/03/18,20:10:05,792.0
2023/03/18,20:10:06,792.0
2023/03/18,20:10:07,792.0
2023/03/18,20:10:08,792.0
2023/03/18,20:10:09,794.0
2023/03/18,20:10:10,795.0
2023/03/18,20:10:11,796.0
2023/03/18,20:10:12,796.0
2023/03/18,20:10:13,797.0
2023/03/18,20:10:14,795.0
2023/03/18,20:10:15,795.0
2023/03/18,20:10:16,795.0
2023/03/18,20:10:17,794.0
2023/03/18,20:10:18,795.0
2023/03/18,20:10:19,796.0
2023/03/18,20:10:20,795.0
2023/03/18,20:10:21,796.0
2023/03/18,20:10:22,797.0
2023/03/18,20:10:23,797.0
2023/03/18,20:10:24,797.0
2023/03/18,20:10:25,793.0
2023/03/18,20:10:26,794.0
2023/03/18,20:10:27,795.0
2023/03/18,20:10:28,795.0
2023/03/18,20:10:29,794.0
2023/03/18,20:10:30,795.0
2023/03/18,20:10:31,794.0
2023/03/18,20:10:32,793.0
2023/03/18,20:10:33,791.0
2023/03/18,20:10:34,794.0
2023/03/18,20:10:35,794.0
2023/03/18,20:10:36,794.0
2023/03/18,20:10:37,795.0
2023/03/18,20:10:38,795.0
2023/03/18,20:10:39,796.0
2023/03/18,20:10:40,797.0
2023/03/18,20:10:41,795.0
2023/03/18,20:10:42,796.0
2023/03/18,20:10:43,796.0
2023/03/18,20:10:44,798.0
2023/03/18,20:10:45,800.0
2023/03/18,20:10:46,798.0
2023/03/18,20:10:47,795.0
2023/03/18,20:10:48,795.0
2023/03/18,20:10:49,797.0
2023/03/18,20:10:50,796.0
2023/03/18,20:10:51,798.0
2023/03/18,20:10:52,797.0
2023/03/18,20:10:53,797.0
2023/03/18,20:10:54,792.0
2023/03/18,20:10:55,792.0
2023/03/18,20:10:56,793.0
2023/03/18,20:10:57,795.0
2023/03/18,20:10:58,796.0
2023/03/18,20:10:59,795.0
2023/03/18,20:11:00,793.0
2023/03/18,20:11:01,794.0
2023/03/18,20:11:02,795.0
2023/03/18,20:11:03,794.0
2023/03/18,20:11:04,797.0
2023/03/18,20:11:05,798.0
2023/03/18,20:11:06,801.0
2023/03/18,20:11:07,796.0
2023/03/18,20:11:08,797.0
2023/03/18,20:11:09,796.0
2023/03/18,20:11:10,797.0
2023/03/18,20:11:11,798.0
2023/03/18,20:11:12,798.0
2023/03/18,20:11:13,799.0
2023/03/18,20:11:14,796.0
2023/03/18,20:11:15,796.0
2023/03/18,20:11:16,796.0
2023/03/18,20:11:17,798.0
2023/03/18,20:11:18,798.0
2023/03/18,20:11:19,798.0
2023/03/18,20:11:20,793.0
2023/03/18,20:11:21,795.0
2023/03/18,20:11:22,796.0
2023/03/18,20:11:23,801.0
2023/03/18,20:11:24,800.0
2023/03/18,20:11:25,797.0
2023/03/18,20:11:26,797.0
2023/03/18,20:11:27,800.0
2023/03/18,20:11:28,800.0
2023/03/18,20:11:29,800.0
2023/03/18,20:11:30,795.0
2023/03/18,20:11:31,797.0
2023/03/18,20:11:32,797.0
2023/03/18,20:11:33,798.0
2023/03/18,20:11:34,796.0
2023/03/18,20:11:35,795.0
2023/03/18,20:11:36,793.0
2023/03/18,20:11:37,794.0
2023/03/18,20:11:38,796.0
2023/03/18,20:11:39,799.0
2023/03/18,20:11:40,799.0
2023/03/18,20:11:41,798.0
2023/03/18,20:11:42,797.0
2023/03/18,20:11:43,793.0
2023/03/18,20:11:44,794.0
2023/03/18,20:11:45,794.0
2023/03/18,20:11:46,794.0
2023/03/18,20:11:47,795.0
2023/03/18,20:11:48,795.0
2023/03/18,20:11:49,795.0
2023/03/18,20:11:50,790.0
2023/03/18,20:11:51,790.0
2023/03/18,20:11:52,792.0
2023/03/18,20:11:53,792.0
2023/03/18,20:11:54,795.0
2023/03/18,20:11:55,795.0
2023/03/18,20:11:56,796.0
2023/03/18,20:11:57,793.0
2023/03/18,20:11:58,789.0
2023/03/18,20:11:59,789.0
2023/03/18,20:12:00,791.0
2023/03/18,20:12:01,795.0
2023/03/18,20:12:02,793.0
2023/03/18,20:12:03,793.0
2023/03/18,20:12:04,790.0
2023/03/18,20:12:05,791.0
2023/03/18,20:12:06,790.0
2023/03/18,20:12:07,791.0
2023/03/18,20:12:08,792.0
2023/03/18,20:12:09,793.0
2023/03/18,20:12:10,793.0
2023/03/18,20:12:11,793.0
2023/03/18,20:12:12,791.0
2023/03/18,20:12:13,796.0
2023/03/18,20:12:14,797.0
2023/03/18,20:12:15,795.0
2023/03/18,20:12:16,797.0
2023/03/18,20:12:17,797.0
2023/03/18,20:12:18,799.0
2023/03/18,20:12:19,796.0
2023/03/18,20:12:20,794.0
2023/03/18,20:12:21,795.0
2023/03/18,20:12:22,795.0
2023/03/18,20:12:23,793.0
2023/03/18,20:12:24,793.0
2023/03/18,20:12:25,793.0
2023/03/18,20:12:26,794.0
2023/03/18,20:12:27,794.0
2023/03/18,20:12:28,795.0
2023/03/18,20:12:29,796.0
2023/03/18,20:12:30,796.0
2023/03/18,20:12:31,796.0
2023/03/18,20:12:32,796.0
2023/03/18,20:12:33,794.0
2023/03/18,20:12:34,793.0
2023/03/18,20:12:35,792.0
2023/03/18,20:12:36,793.0
2023/03/18,20:12:37,793.0
2023/03/18,20:12:38,796.0
2023/03/18,20:12:39,797.0
2023/03/18,20:12:40,797.0
2023/03/18,20:12:41,797.0
2023/03/18,20:12:42,798.0
2023/03/18,20:12:43,799.0
2023/03/18,20:12:44,795.0
2023/03/18,20:12:45,796.0
2023/03/18,20:12:46,797.0
2023/03/18,20:12:47,798.0
2023/03/18,20:12:48,797.0
2023/03/18,20:12:49,797.0
2023/03/18,20:12:50,799.0
2023/03/18,20:12:51,801.0
2023/03/18,20:12:53,801.0
2023/03/18,20:12:54,800.0
2023/03/18,20:12:55,796.0
2023/03/18,20:12:56,797.0
2023/03/18,20:12:57,798.0
2023/03/18,20:12:58,797.0
2023/03/18,20:12:59,797.0
2023/03/18,20:13:00,796.0
2023/03/18,20:13:01,795.0
2023/03/18,20:13:02,794.0
2023/03/18,20:13:03,793.0
2023/03/18,20:13:04,793.0
2023/03/18,20:13:05,793.0
2023/03/18,20:13:06,792.0
2023/03/18,20:13:07,792.0
2023/03/18,20:13:08,793.0
2023/03/18,20:13:09,794.0
2023/03/18,20:13:10,793.0
2023/03/18,20:13:11,794.0
2023/03/18,20:13:12,795.0
2023/03/18,20:13:13,795.0
2023/03/18,20:13:14,795.0
2023/03/18,20:13:15,794.0
2023/03/18,20:13:16,794.0
2023/03/18,20:13:17,795.0
2023/03/18,20:13:18,794.0
2023/03/18,20:13:19,792.0
2023/03/18,20:13:20,792.0
2023/03/18,20:13:21,794.0
2023/03/18,20:13:22,795.0
2023/03/18,20:13:23,795.0
2023/03/18,20:13:24,795.0
2023/03/18,20:13:25,797.0
2023/03/18,20:13:26,797.0
2023/03/18,20:13:27,798.0
2023/03/18,20:13:28,797.0
2023/03/18,20:13:29,796.0
2023/03/18,20:13:30,796.0
2023/03/18,20:13:31,794.0
2023/03/18,20:13:32,792.0
2023/03/18,20:13:33,792.0
2023/03/18,20:13:34,793.0
2023/03/18,20:13:35,793.0
2023/03/18,20:13:36,793.0
2023/03/18,20:13:37,793.0
2023/03/18,20:13:38,794.0
2023/03/18,20:13:39,796.0
2023/03/18,20:13:40,794.0
2023/03/18,20:13:41,795.0
2023/03/18,20:13:42,793.0
2023/03/18,20:13:43,792.0
2023/03/18,20:13:44,792.0
2023/03/18,20:13:45,792.0
2023/03/18,20:13:46,793.0
2023/03/18,20:13:47,794.0
2023/03/18,20:13:48,794.0
2023/03/18,20:13:49,795.0
2023/03/18,20:13:50,795.0
2023/03/18,20:13:51,796.0
2023/03/18,20:13:52,795.0
2023/03/18,20:13:53,795.0
2023/03/18,20:13:54,795.0
2023/03/18,20:13:55,796.0
2023/03/18,20:13:56,797.0
2023/03/18,20:13:57,799.0
2023/03/18,20:13:58,798.0
2023/03/18,20:13:59,799.0
2023/03/18,20:14:00,799.0
2023/03/18,20:14:01,797.0
2023/03/18,20:14:02,798.0
2023/03/18,20:14:03,797.0
2023/03/18,20:14:04,799.0
2023/03/18,20:14:05,800.0
2023/03/18,20:14:06,799.0
2023/03/18,20:14:07,796.0
2023/03/18,20:14:08,797.0
2023/03/18,20:14:09,796.0
2023/03/18,20:14:10,796.0
2023/03/18,20:14:11,798.0
2023/03/18,20:14:12,796.0
2023/03/18,20:14:13,798.0
2023/03/18,20:14:14,793.0
2023/03/18,20:14:15,794.0
2023/03/18,20:14:16,795.0
2023/03/18,20:14:17,799.0
2023/03/18,20:14:18,798.0
2023/03/18,20:14:19,797.0
2023/03/18,20:14:20,794.0
2023/03/18,20:14:21,796.0
2023/03/18,20:14:22,794.0
2023/03/18,20:14:23,795.0
2023/03/18,20:14:24,795.0
2023/03/18,20:14:25,797.0
2023/03/18,20:14:26,792.0
2023/03/18,20:14:27,794.0
2023/03/18,20:14:28,794.0
2023/03/18,20:14:29,795.0
2023/03/18,20:14:30,798.0
2023/03/18,20:14:31,797.0
2023/03/18,20:14:32,794.0
2023/03/18,20:14:33,794.0
2023/03/18,20:14:34,797.0
2023/03/18,20:14:35,796.0
2023/03/18,20:14:36,800.0
2023/03/18,20:14:37,800.0
2023/03/18,20:14:38,801.0
2023/03/18,20:14:39,799.0
2023/03/18,20:14:40,798.0
2023/03/18,20:14:41,798.0
2023/03/18,20:14:42,799.0
2023/03/18,20:14:43,798.0
2023/03/18,20:14:44,794.0
2023/03/18,20:14:45,795.0
2023/03/18,20:14:46,797.0
2023/03/18,20:14:47,798.0
2023/03/18,20:14:48,800.0
2023/03/18,20:14:49,799.0
2023/03/18,20:14:50,796.0
