,v0,v1,v2,v3
,-912371,-1.36658e+06,-1.09922e+06,-1.11286e+06
,-911081,-1.32046e+06,-1.06493e+06,-1.10438e+06
,-909516,-1.37315e+06,-1.06465e+06,-1.06465e+06
,-907269,-1.32556e+06,-1.06396e+06,-1.05703e+06
,-906792,-1.30975e+06,-1.06441e+06,-1.05144e+06
,-905695,-1.26053e+06,-1.09796e+06,-1.04652e+06
,-906489,-1.30842e+06,-1.09881e+06,-1.04215e+06
,-909621,-1.25722e+06,-1.10002e+06,-1.03807e+06
,-912918,-1.24156e+06,-1.10411e+06,-1.03832e+06
,-915962,-1.18889e+06,-1.1039e+06,-1.03504e+06
,-972507,-1.22928e+06,-1.10057e+06,-995031
,-933332,-1.17831e+06,-1.10488e+06,-996358
,-982557,-1.12482e+06,-1.10663e+06,-995821
,-994581,-1.17024e+06,-1.10949e+06,-996405
,-1.03428e+06,-1.11439e+06,-1.10777e+06,-993587
,-1.04145e+06,-1.05855e+06,-1.10515e+06,-990013
,-1.04624e+06,-1.09904e+06,-1.10006e+06,-984828
,-984581,-1.04043e+06,-1.06032e+06,-1.04296e+06
,-986656,-1.04522e+06,-1.04936e+06,-1.03239e+06
,-990220,-983850,-1.03735e+06,-986859
,-992221,-923702,-991939,-974346
,-993780,-927541,-1.04216e+06,-926679
,-995866,-866268,-992477,-976100
,-998106,-904679,-975326,-926498
,-999204,-846329,-925143,-909853
,-1.03294e+06,-788267,-973113,-860208
,-1.03344e+06,-798455,-922402,-909333
,-1.03299e+06,-777460,-905986,-860456
,-998666,-724542,-856064,-844061
,-997334,-775159,-906472,-797481
,-995532,-727584,-857803,-848137
,-998926,-714982,-839431,-800216
,-1.03268e+06,-708331,-799687,-792563
,-996144,-670468,-788495,-783585
,-994609,-668734,-844542,-775622
,-992228,-669427,-836290,-735797
,-992722,-705521,-794110,-729037
,-990705,-713751,-791835,-728286
,-988390,-723740,-785704,-724978
,-986822,-736774,-784942,-724708
,-984525,-784602,-782908,-724183
,-984838,-735972,-780558,-723696
,-986829,-789792,-779036,-725049
,-985914,-847143,-783912,-730421
,-1.04801e+06,-839172,-785715,-732720
,-1.04813e+06,-865765,-786722,-734755
,-983570,-863520,-788676,-771846
,-1.04758e+06,-928570,-793636,-777670
,-1.04297e+06,-930540,-797693,-782642
,-1.04059e+06,-997060,-796952,-784680
,-1.0429e+06,-1.03352e+06,-797161,-788193
,-1.03942e+06,-1.10618e+06,-838461,-795859
,-1.03455e+06,-1.1128e+06,-838945,-798694
,-1.03374e+06,-1.12082e+06,-838850,-801256
,-1.03523e+06,-1.19476e+06,-839228,-835647
,-1.03937e+06,-1.23726e+06,-838955,-837666
,-1.0417e+06,-1.25052e+06,-840410,-841518
,-1.04295e+06,-1.36037e+06,-839899,-842708
,-1.04396e+06,-1.37369e+06,-840397,-845363
,-1.04318e+06,-1.38626e+06,-839659,-846787
,-1.04211e+06,-1.49656e+06,-838933,-847913
,-1.04114e+06,-1.50651e+06,-836620,-847911
,-1.04084e+06,-1.516e+06,-801547,-847151
,-1.04093e+06,-1.58894e+06,-799291,-846064
,-1.04008e+06,-1.62764e+06,-796722,-845547
,-1.03937e+06,-1.69504e+06,-793570,-843311
,-1.03941e+06,-1.69425e+06,-790297,-840990
,-1.03828e+06,-1.75689e+06,-787941,-839671
,-1.03607e+06,-1.71644e+06,-784912,-837656
,-1.0347e+06,-1.76918e+06,-782123,-802334
,-1.033e+06,-1.78487e+06,-779744,-800226
,-1.03239e+06,-1.82783e+06,-777513,-797909
,-992778,-1.83498e+06,-778710,-798956
,-982214,-1.7703e+06,-776512,-797733
,-968957,-1.83141e+06,-779748,-799964
,-921119,-1.82037e+06,-779511,-799492
,-971210,-1.77274e+06,-784853,-836585
,-925246,-1.71576e+06,-785387,-837342
,-920580,-1.75329e+06,-788287,-839900
,-918981,-1.65453e+06,-793893,-844512
,-920895,-1.65143e+06,-802524,-786954
,-915514,-1.58085e+06,-786663,-801797
,-905210,-1.57058e+06,-800801,-848371
,-864976,-1.52266e+06,-848163,-862002
,-859918,-1.50344e+06,-861378,-907990
,-859675,-1.38242e+06,-910587,-857116
,-860159,-1.32554e+06,-863727,-907482
,-864494,-1.29918e+06,-914991,-924668
,-867275,-1.24026e+06,-971053,-977902
,-906742,-1.17688e+06,-921335,-927715
,-910863,-1.11801e+06,-980506,-983595
,-908556,-1.05447e+06,-998663,-1.03318e+06
,-909561,-992500,-985335,-984824
,-908601,-929804,-1.03578e+06,-1.03296e+06
,-909265,-901901,-1.05318e+06,-1.04731e+06
,-909323,-841945,-1.09878e+06,-1.05858e+06
,-909839,-785452,-1.05064e+06,-1.10486e+06
,-902688,-666672,-1.09881e+06,-1.05091e+06
,-866105,-644856,-1.10392e+06,-1.05468e+06
,-864761,-597210,-1.11538e+06,-1.06246e+06
,-861178,-584204,-1.12283e+06,-1.09951e+06
,-859384,-510251,-1.16372e+06,-1.10286e+06
,-855257,-473138,-1.17013e+06,-1.10493e+06
,-855316,-406214,-1.16992e+06,-1.10236e+06
,-854308,-446474,-1.17655e+06,-1.10461e+06
,-914980,-391374,-1.17912e+06,-1.10384e+06
,-910816,-341751,-1.1161e+06,-1.10289e+06
,-907579,-328468,-1.11719e+06,-1.10027e+06
,-906191,-386542,-1.11721e+06,-1.0645e+06
,-905024,-384035,-1.11746e+06,-1.06113e+06
,-904415,-386007,-1.11722e+06,-1.05828e+06
,-903914,-327685,-1.11613e+06,-1.05494e+06
,-903479,-338663,-1.11413e+06,-1.05118e+06
,-903877,-386824,-1.17735e+06,-1.11304e+06
,-906194,-404777,-1.17271e+06,-1.1075e+06
,-854250,-454206,-1.16432e+06,-1.06446e+06
,-912886,-445680,-1.12313e+06,-1.05678e+06
,-932895,-472260,-1.11674e+06,-1.05035e+06
,-979665,-470292,-1.11109e+06,-1.04478e+06
,-921563,-534065,-1.10204e+06,-1.03681e+06
,-927020,-532450,-1.05656e+06,-993027
,-932092,-594882,-1.10623e+06,-1.04471e+06
,-970241,-592440,-1.05656e+06,-996652
,-974028,-655624,-1.03754e+06,-980162
,-976957,-718300,-1.04781e+06,-928706
,-979960,-712965,-992823,-974288
,-982487,-773879,-968699,-920879
,-984813,-734679,-976415,-867102
,-985639,-793831,-918329,-911582
,-986167,-850492,-860398,-857570
,-987128,-841184,-867811,-836887
,-987426,-862193,-843512,-849718
,-989243,-915918,-787499,-799193
,-989999,-902643,-798686,-783391
,-990700,-920068,-778242,-736545
,-992464,-968207,-726001,-722980
,-993565,-918546,-777957,-780562
,-991467,-929800,-730900,-772405
,-992989,-970759,-718030,-732186
,-993991,-977722,-709324,-729323
,-996076,-981728,-669430,-727341
,-994549,-985291,-668211,-731137
,-992730,-983309,-665581,-733495
,-991244,-979149,-666893,-772560
,-989236,-972348,-670454,-781025
,-986605,-930511,-708588,-725477
,-990170,-978628,-707382,-730939
,-995368,-932341,-723201,-781288
,-993334,-912945,-734954,-795929
,-993774,-858394,-780249,-844304
,-992515,-865847,-727557,-794097
,-993344,-838108,-773184,-841963
,-994259,-839910,-788938,-857887
,-995114,-775727,-839439,-908259
,-991276,-775979,-791059,-859686
,-989125,-706554,-839227,-906287
,-988439,-669156,-854554,-919612
,-989691,-598553,-902175,-932128
,-988454,-593199,-853718,-977409
,-988624,-587514,-865580,-920321
,-992061,-515356,-912895,-928039
,-995377,-511224,-925432,-967467
,-998430,-407829,-968936,-970972
,-1.03345e+06,-405716,-978956,-973352
,-1.03402e+06,-338211,-921374,-973291
,-1.03548e+06,-338160,-926975,-970200
,-1.03605e+06,-274934,-931090,-932628
,-1.0366e+06,-311491,-932123,-924981
,-1.03777e+06,-253661,-932631,-982228
,-1.03802e+06,-197851,-930253,-970015
,-1.03864e+06,-210701,-926447,-924444
,-1.03834e+06,-195016,-920547,-910603
,-1.03829e+06,-181220,-978130,-861735
,-1.03968e+06,-137744,-968430,-909786
,-1.04014e+06,-132291,-925896,-860188
,-1.03985e+06,-194596,-913876,-842259
,-1.03956e+06,-195088,-901886,-791838
,-1.03582e+06,-134604,-857645,-841227
,-995621,-143928,-911046,-793660
,-983095,-189675,-867549,-780748
,-968474,-205307,-857098,-736511
,-921106,-256025,-843465,-723976
,-977873,-210983,-798185,-778545
,-972049,-268509,-788255,-772310
,-968482,-264645,-848430,-770594
,-932137,-328705,-842816,-771034
,-930816,-332330,-843831,-777993
,-920894,-406979,-850481,-726025
,-915674,-443701,-849613,-735224
,-914211,-521439,-791601,-786139
,-912628,-530409,-798665,-836106
,-913380,-578342,-845530,-795197
,-910061,-594185,-860691,-854795
,-906192,-709660,-912874,-852015
,-903705,-723249,-860723,-911100
,-909002,-771038,-912352,-973337
,-913964,-850935,-930553,-969739
,-922820,-865296,-982536,-1.03276e+06
,-924190,-913953,-976581,-1.03403e+06
,-927939,-923858,-992057,-1.05861e+06
,-933114,-1.03403e+06,-984380,-1.05699e+06
,-930771,-1.04289e+06,-1.03736e+06,-1.11542e+06
,-932583,-1.11227e+06,-1.05392e+06,-1.16843e+06
,-933430,-1.11698e+06,-1.10672e+06,-1.12511e+06
,-931294,-1.11667e+06,-1.05929e+06,-1.17508e+06
,-929341,-1.17986e+06,-1.10868e+06,-1.19009e+06
,-922923,-1.2393e+06,-1.12557e+06,-1.23575e+06
,-922087,-1.19221e+06,-1.16558e+06,-1.2393e+06
,-923929,-1.24489e+06,-1.17786e+06,-1.24467e+06
,-923200,-1.26029e+06,-1.12386e+06,-1.18193e+06
,-920882,-1.30632e+06,-1.1673e+06,-1.18269e+06
,-916960,-1.24822e+06,-1.17526e+06,-1.24468e+06
,-916210,-1.25053e+06,-1.18164e+06,-1.23853e+06
,-914675,-1.25152e+06,-1.18865e+06,-1.23166e+06
,-913370,-1.24747e+06,-1.19325e+06,-1.18962e+06
,-913154,-1.30607e+06,-1.23062e+06,-1.17942e+06
,-912942,-1.29533e+06,-1.23467e+06,-1.16893e+06
,-912120,-1.24798e+06,-1.23782e+06,-1.12431e+06
,-913709,-1.22882e+06,-1.23832e+06,-1.17551e+06
,-916248,-1.24114e+06,-1.24057e+06,-1.16351e+06
,-921307,-1.18045e+06,-1.23597e+06,-1.11259e+06
,-976349,-1.11664e+06,-1.23134e+06,-1.06214e+06
,-967172,-1.1192e+06,-1.19558e+06,-1.1131e+06
,-983571,-1.05419e+06,-1.19145e+06,-1.099e+06
,-995042,-1.05211e+06,-1.18636e+06,-1.0517e+06
,-1.03499e+06,-1.04759e+06,-1.17734e+06,-1.03554e+06
,-1.04089e+06,-975561,-1.16509e+06,-985100
,-1.04735e+06,-933131,-1.11591e+06,-997428
,-987130,-859402,-1.1666e+06,-979469
,-988873,-850434,-1.11431e+06,-925968
,-991430,-842229,-1.0596e+06,-970985
,-993574,-737223,-1.10103e+06,-916991
,-995853,-732097,-1.04266e+06,-863483
,-997082,-665312,-984079,-909362
,-998377,-666360,-989179,-856888
,-1.03265e+06,-639529,-929506,-839486
,-1.03327e+06,-650302,-968965,-791502
,-1.03325e+06,-600832,-910905,-843490
,-1.03321e+06,-589072,-852707,-798206
,-1.03272e+06,-583112,-862665,-788423
,-998167,-583983,-841457,-782036
,-996036,-589300,-788210,-776675
,-997158,-599555,-800738,-772852
,-997108,-650181,-787240,-774192
,-995293,-605436,-772874,-775223
,-996318,-663358,-729031,-778999
,-996097,-660967,-784606,-784885
,-993285,-726494,-780288,-793101
,-988436,-730365,-775894,-802563
,-986056,-798693,-771031,-843020
,-985647,-837429,-736530,-787250
,-985368,-908318,-736196,-797938
,-984531,-915168,-772386,-842291
,-1.04808e+06,-920116,-775399,-853032
,-1.04579e+06,-988182,-781296,-864246
,-1.04242e+06,-988990,-721351,-906527
,-1.04267e+06,-1.0509e+06,-723662,-913100
,-1.04527e+06,-1.11003e+06,-728086,-854077
,-1.04783e+06,-1.10054e+06,-736496,-861220
,-1.04783e+06,-1.12029e+06,-778205,-867897
,-1.04296e+06,-1.16909e+06,-787472,-906714
,-1.03863e+06,-1.17764e+06,-791021,-906233
,-1.03776e+06,-1.1175e+06,-797641,-906757
,-1.03396e+06,-1.11848e+06,-801062,-904939
,-1.03275e+06,-1.17917e+06,-837064,-867382
,-1.03401e+06,-1.17096e+06,-839391,-861447
,-1.03707e+06,-1.12771e+06,-841439,-854758
,-1.03863e+06,-1.1139e+06,-844057,-912952
,-1.03933e+06,-1.06465e+06,-845540,-903938
,-1.03887e+06,-1.11151e+06,-846842,-862007
,-1.0388e+06,-1.05708e+06,-846827,-850947
,-1.03891e+06,-1.03473e+06,-846366,-838970
,-1.03915e+06,-1.04451e+06,-845349,-793862
,-1.03905e+06,-987891,-843242,-846576
,-1.03909e+06,-932816,-841195,-800796
,-1.03781e+06,-976665,-838942,-788164
,-1.0378e+06,-922333,-836048,-774855
,-1.03778e+06,-903228,-800743,-729283
,-1.03751e+06,-853721,-797442,-782652
,-1.03659e+06,-905696,-795632,-772035
,-1.03501e+06,-860394,-792516,-727797
,-1.03418e+06,-851417,-790313,-718303
,-999218,-844557,-789530,-709612
,-993226,-842500,-789208,-670509
,-982572,-844054,-791016,-667403
,-967153,-849653,-794673,-666619
,-919813,-855014,-795673,-664303
,-971480,-866503,-802060,-667672
,-927290,-911164,-839966,-670523
,-916691,-864214,-788242,-714446
,-910654,-912417,-791298,-719048
,-911919,-971026,-842481,-736532
,-905206,-930053,-857866,-785913
,-908491,-988635,-904456,-770556
,-903161,-988168,-864264,-797718
,-902455,-1.04909e+06,-915518,-787222
,-862725,-1.05218e+06,-981719,-855070
,-856779,-1.11408e+06,-933146,-912104
,-857852,-1.11486e+06,-995041,-912616
,-854808,-1.17789e+06,-985033,-974558
,-863212,-1.23951e+06,-1.0389e+06,-970207
,-904254,-1.23645e+06,-1.06345e+06,-1.03423e+06
,-911671,-1.29763e+06,-1.05723e+06,-1.03395e+06
,-912180,-1.25955e+06,-1.11542e+06,-1.09924e+06
,-912094,-1.31605e+06,-1.16791e+06,-1.06144e+06
,-910576,-1.37094e+06,-1.12354e+06,-1.1221e+06
,-909343,-1.32204e+06,-1.17194e+06,-1.17781e+06
,-910089,-1.37067e+06,-1.18525e+06,-1.16607e+06
,-909616,-1.38475e+06,-1.19558e+06,-1.18483e+06
,-908326,-1.42722e+06,-1.23551e+06,-1.23235e+06
,-906445,-1.43597e+06,-1.24156e+06,-1.17992e+06
,-904656,-1.44031e+06,-1.24105e+06,-1.18785e+06
,-905234,-1.37879e+06,-1.24159e+06,-1.19479e+06
,-903411,-1.38163e+06,-1.23987e+06,-1.23258e+06
,-867067,-1.3814e+06,-1.23372e+06,-1.23339e+06
,-863538,-1.37986e+06,-1.19224e+06,-1.23084e+06
,-859917,-1.37826e+06,-1.18274e+06,-1.19423e+06
,-854550,-1.3768e+06,-1.17303e+06,-1.18909e+06
,-916458,-1.43897e+06,-1.12645e+06,-1.24487e+06
,-915215,-1.43638e+06,-1.17868e+06,-1.23448e+06
,-913093,-1.43543e+06,-1.16553e+06,-1.19113e+06
,-910127,-1.4346e+06,-1.11849e+06,-1.17857e+06
,-909275,-1.43491e+06,-1.10393e+06,-1.16499e+06
,-908751,-1.43672e+06,-1.05702e+06,-1.11774e+06
,-910063,-1.43929e+06,-1.10791e+06,-1.16787e+06
,-912190,-1.37857e+06,-1.06186e+06,-1.11946e+06
,-859147,-1.37902e+06,-1.04471e+06,-1.06495e+06
,-917823,-1.38524e+06,-996313,-1.11156e+06
,-968170,-1.42752e+06,-985561,-1.06295e+06
,-979734,-1.43643e+06,-1.03888e+06,-1.04504e+06
,-922169,-1.4462e+06,-994014,-993516
,-928721,-1.45512e+06,-980780,-1.0376e+06
,-967644,-1.49681e+06,-933591,-982505
,-972047,-1.50527e+06,-919517,-926473
,-973839,-1.4474e+06,-970281,-968174
,-974859,-1.45407e+06,-921896,-910143
,-976445,-1.49122e+06,-905242,-916028
,-979707,-1.49479e+06,-856610,-857603
,-980791,-1.49814e+06,-906974,-799730
,-983276,-1.49964e+06,-859381,-840905
,-985037,-1.49934e+06,-846023,-785722
,-986372,-1.49764e+06,-800986,-732380
,-987188,-1.49453e+06,-790726,-779986
,-986931,-1.45642e+06,-846365,-730650
,-988420,-1.44816e+06,-838670,-717310
,-988987,-1.50397e+06,-800311,-707310
,-989413,-1.49198e+06,-795120,-667191
,-989121,-1.4454e+06,-794381,-664788
,-988139,-1.42774e+06,-793112,-663319
,-988938,-1.44027e+06,-793794,-665878
,-988961,-1.38579e+06,-796650,-704807
,-990000,-1.36165e+06,-798496,-713192
,-988991,-1.36883e+06,-839915,-727014
,-988160,-1.30738e+06,-844519,-772652
,-988394,-1.30996e+06,-788281,-724526
,-987660,-1.2447e+06,-795662,-774878
,-987668,-1.24495e+06,-837846,-795079
,-987358,-1.17737e+06,-846821,-848384
,-988134,-1.17577e+06,-855777,-836345
,-988157,-1.10901e+06,-866764,-859135
,-987868,-1.10673e+06,-907577,-912415
,-988217,-1.04118e+06,-851987,-901621
,-987111,-1.04217e+06,-860946,-922650
,-985648,-978374,-902191,-974101
,-984871,-918059,-910107,-926515
,-984595,-924648,-913910,-972798
,-988465,-867276,-917249,-983772
,-989966,-913927,-925229,-996598
,-988149,-865993,-928565,-1.03759e+06
,-986938,-852940,-930098,-1.04215e+06
,-987148,-843489,-928505,-1.04271e+06
,-991244,-837856,-925662,-1.04018e+06
,-995108,-837175,-923077,-1.03625e+06
,-997639,-840954,-918539,-995797
,-999392,-847581,-913458,-985805
,-1.03343e+06,-857094,-906543,-972027
,-1.0337e+06,-905160,-866753,-924696
,-1.03341e+06,-855805,-857649,-971523
,-1.03449e+06,-907799,-913090,-918467
,-1.03603e+06,-929247,-903143,-863991
,-1.03626e+06,-921052,-859640,-906984
,-1.03609e+06,-978230,-848179,-850432
,-1.03683e+06,-1.03683e+06,-837093,-793568
,-1.03753e+06,-998187,-793357,-802300
,-1.03879e+06,-1.05681e+06,-847607,-778223
,-1.03912e+06,-1.05043e+06,-837404,-722685
,-1.03938e+06,-1.10792e+06,-793829,-733447
,-1.03883e+06,-1.16424e+06,-784660,-713473
,-1.03675e+06,-1.12128e+06,-776476,-662581
,-995050,-1.17606e+06,-776225,-717552
,-978472,-1.19402e+06,-770787,-704751
,-969668,-1.24027e+06,-730835,-659234
,-927196,-1.18881e+06,-731443,-654575
,-917559,-1.23089e+06,-731843,-651736
,-975129,-1.23882e+06,-735235,-653327
,-970289,-1.24366e+06,-773825,-658746
,-933673,-1.24668e+06,-784076,-670238
,-931305,-1.2465e+06,-794594,-717262
,-929485,-1.24447e+06,-841158,-670433
,-927692,-1.24206e+06,-793383,-727333
,-923858,-1.23649e+06,-847059,-722676
,-920574,-1.19554e+06,-901645,-785697
,-916185,-1.18703e+06,-860371,-787192
,-912337,-1.23903e+06,-915929,-853754
,-912158,-1.19139e+06,-973289,-856589
,-913677,-1.17531e+06,-932927,-926708
,-917778,-1.1251e+06,-990963,-930612
,-923442,-1.1722e+06,-985294,-1.03456e+06
,-927004,-1.11868e+06,-1.04446e+06,-1.03933e+06
,-932625,-1.06473e+06,-1.09982e+06,-1.1067e+06
,-967675,-1.10924e+06,-1.06144e+06,-1.11077e+06
,-967619,-1.05323e+06,-1.11408e+06,-1.17449e+06
,-968201,-996329,-1.16527e+06,-1.17017e+06
,-968666,-1.03883e+06,-1.11995e+06,-1.23054e+06
,-930549,-985381,-1.17351e+06,-1.19214e+06
,-926217,-926204,-1.186e+06,-1.2431e+06
,-924653,-968424,-1.23192e+06,-1.26083e+06
,-923606,-911051,-1.24085e+06,-1.30612e+06
,-924152,-856031,-1.18445e+06,-1.25211e+06
,-922392,-867844,-1.19191e+06,-1.26053e+06
,-921371,-847393,-1.23105e+06,-1.29895e+06
,-919060,-796175,-1.23576e+06,-1.30257e+06
,-916732,-843993,-1.23949e+06,-1.3038e+06
,-914199,-794169,-1.24054e+06,-1.30173e+06
,-912954,-779716,-1.24187e+06,-1.29844e+06
,-910364,-732220,-1.24078e+06,-1.26033e+06
,-910622,-784591,-1.23881e+06,-1.2529e+06
,-910105,-773353,-1.23748e+06,-1.31072e+06
,-910347,-730364,-1.23515e+06,-1.30172e+06
,-911625,-720366,-1.23141e+06,-1.25845e+06
,-916281,-711189,-1.19469e+06,-1.24723e+06
,-920559,-670993,-1.18961e+06,-1.23547e+06
,-970477,-658372,-1.17988e+06,-1.18556e+06
,-929255,-714986,-1.23804e+06,-1.2365e+06
,-980254,-706779,-1.23061e+06,-1.18993e+06
,-994072,-665389,-1.18908e+06,-1.17481e+06
,-1.03786e+06,-655832,-1.17508e+06,-1.12362e+06
,-1.04551e+06,-646114,-1.16503e+06,-1.17322e+06
,-983525,-600868,-1.11587e+06,-1.11928e+06
,-987089,-652596,-1.12895e+06,-1.06295e+06
,-989955,-604959,-1.10699e+06,-1.10362e+06
,-991285,-589626,-1.05013e+06,-1.04478e+06
,-992204,-539330,-1.05529e+06,-1.04805e+06
,-995106,-588072,-994877,-986585
,-995823,-537848,-1.03324e+06,-925209
,-996328,-521276,-971317,-928566
,-996873,-471244,-974381,-865820
,-998204,-521425,-912960,-903159
,-998121,-474311,-852191,-842522
,-997880,-460770,-858078,-848423
,-998866,-449568,-799515,-790537
,-998173,-408001,-842232,-734510
,-996664,-400949,-787498,-778281
,-996403,-396022,-735220,-726046
,-995622,-458029,-783086,-708321
,-995126,-456687,-734657,-658446
,-995811,-457682,-721146,-709639
,-995322,-396540,-710861,-665826
,-992063,-403481,-704559,-657185
,-987842,-445399,-665354,-649496
,-986090,-454904,-660268,-642553
,-986822,-467204,-658214,-605396
,-984865,-515557,-659957,-603877
,-1.0476e+06,-466434,-662746,-603416
,-1.04446e+06,-518108,-668220,-605743
,-1.04087e+06,-537317,-706265,-641020
,-1.03963e+06,-589300,-712000,-643389
,-1.04044e+06,-578528,-720909,-650190
,-1.0401e+06,-601042,-730931,-656938
,-1.04014e+06,-591129,-773838,-665050
,-1.03787e+06,-647989,-721716,-708917
,-1.03676e+06,-669917,-731359,-717619
,-1.03532e+06,-661312,-779507,-665872
,-999189,-716766,-792088,-710975
,-997172,-771890,-837682,-724790
,-994244,-727252,-850200,-771538
,-996130,-778000,-793845,-783119
,-1.03347e+06,-797940,-839377,-734185
,-1.03558e+06,-847659,-850955,-782622
,-1.0376e+06,-798518,-861959,-798919
,-1.03879e+06,-846389,-905437,-848899
,-1.03905e+06,-858658,-914720,-799519
,-1.03961e+06,-901696,-857547,-848836
,-1.0391e+06,-911128,-864964,-865534
,-1.03835e+06,-917302,-903395,-913390
,-1.0388e+06,-856291,-908073,-863227
,-1.03832e+06,-857808,-911069,-910558
,-1.0381e+06,-858359,-913704,-924213
,-1.03784e+06,-856630,-914703,-970442
,-1.03734e+06,-854244,-915394,-917712
,-1.03584e+06,-915753,-915203,-930110
,-1.03402e+06,-909853,-914683,-973833
,-1.03242e+06,-902881,-912622,-983070
,-997935,-862147,-911153,-992253
,-993226,-854565,-909117,-1.0335e+06
,-984344,-845809,-908567,-1.04094e+06
,-970725,-838720,-910810,-984107
,-922573,-797431,-908854,-989429
,-973257,-788981,-908266,-993482
,-929331,-844238,-907214,-995840
,-920578,-837633,-910861,-1.03347e+06
,-912603,-797451,-915258,-1.03708e+06
,-911081,-789539,-914386,-1.03633e+06
,-915675,-783331,-919538,-1.03854e+06
,-913889,-781564,-932356,-1.04582e+06
,-908236,-776689,-972791,-1.04732e+06
,-904933,-773585,-919345,-1.05114e+06
,-867643,-771298,-931621,-1.05444e+06
,-864548,-734523,-977458,-1.05625e+06
,-864260,-728376,-985360,-1.05396e+06
,-902639,-723426,-997165,-1.0532e+06
,-902715,-784848,-1.04725e+06,-1.05475e+06
,-905006,-776000,-990256,-1.05041e+06
,-906722,-736461,-1.03883e+06,-1.0498e+06
,-907538,-725504,-1.04519e+06,-1.04214e+06
,-909779,-716329,-1.05827e+06,-1.0391e+06
,-909766,-669996,-1.06469e+06,-998408
,-915988,-656386,-1.10381e+06,-990678
,-914193,-710156,-1.0506e+06,-986890
,-909549,-660800,-1.05419e+06,-1.04272e+06
,-903114,-644318,-1.06087e+06,-1.03557e+06
,-864297,-591424,-1.05938e+06,-990462
,-864048,-602888,-1.05928e+06,-978202
,-866030,-583994,-1.05963e+06,-968641
,-866261,-532789,-1.06008e+06,-927174
,-865516,-578847,-1.05928e+06,-918306
,-860444,-530169,-1.06143e+06,-979222
,-853029,-512503,-1.05929e+06,-972295
,-914140,-462533,-1.05726e+06,-933861
,-910400,-512983,-1.05474e+06,-930076
,-909038,-466382,-1.05269e+06,-927764
,-907562,-454866,-1.0516e+06,-927681
,-907255,-445452,-1.05063e+06,-930005
,-906247,-406269,-1.05064e+06,-966958
,-904164,-400844,-1.05032e+06,-972284
,-905497,-396823,-1.04985e+06,-977968
,-906504,-397549,-1.0522e+06,-922597
,-916267,-457688,-1.04879e+06,-925906
,-911378,-456941,-1.10976e+06,-931589
,-933064,-396776,-1.11259e+06,-977151
,-979511,-402232,-1.11283e+06,-987935
,-922688,-409063,-1.04863e+06,-1.0324e+06
,-928803,-446727,-1.11126e+06,-1.04017e+06
,-968220,-452092,-1.10598e+06,-1.04658e+06
,-973333,-457522,-1.10051e+06,-986661
,-975363,-462622,-1.05964e+06,-989470
,-977678,-466435,-1.04929e+06,-990480
,-980010,-468480,-1.037e+06,-988444
,-981767,-470211,-990717,-984804
,-983275,-471536,-1.04213e+06,-1.04504e+06
,-986619,-471799,-993008,-1.03776e+06
,-988215,-473632,-977687,-998460
,-989911,-473663,-928494,-988958
,-991749,-473902,-978681,-980529
,-993021,-508160,-929511,-971752
,-993055,-508678,-915515,-930555
,-992268,-508625,-867780,-920050
,-992479,-508365,-853963,-975819
,-992026,-508690,-906723,-933610
,-992497,-508399,-861483,-924104
,-991227,-508988,-851489,-916169
,-991687,-508627,-840971,-907009
,-991993,-509691,-801989,-868041
,-989481,-511205,-795439,-862009
,-986915,-510727,-789033,-854532
,-988434,-509707,-847415,-912182
,-990188,-511467,-845887,-908541
,-989991,-512270,-846031,-904443
,-989952,-513537,-844538,-867580
,-990931,-513817,-843022,-862687
,-991764,-515534,-844291,-859675
,-989997,-516658,-845549,-856602
,-992711,-515574,-843206,-850196
,-992730,-518598,-849933,-850388
,-988364,-519111,-851460,-847149
,-987122,-519364,-787698,-843272
,-986079,-519486,-789560,-839620
,-986834,-519186,-791540,-802594
,-986415,-519627,-795160,-799292
,-985873,-520651,-798921,-796696
,-984848,-520225,-802541,-793591
,-986398,-520761,-802319,-788993
,-991228,-518168,-837842,-849858
,-996142,-519947,-841458,-847901
,-998120,-520198,-844343,-845524
,-1.0325e+06,-520932,-846858,-842556
,-1.03323e+06,-521752,-849371,-840501
,-1.03471e+06,-520948,-850204,-837098
,-1.03573e+06,-521273,-851449,-801564
,-1.03701e+06,-522702,-851966,-799428
,-1.03728e+06,-523717,-852521,-797426
,-1.03738e+06,-459321,-852471,-795408
,-1.03699e+06,-460302,-852028,-793910
,-1.03814e+06,-460799,-850204,-790814
,-1.03907e+06,-463100,-849705,-790312
,-1.0388e+06,-464412,-847590,-789007
,-1.03934e+06,-466898,-846105,-788762
,-1.03965e+06,-468032,-843801,-788284
,-1.03989e+06,-472072,-843243,-790311
,-1.0389e+06,-508100,-840448,-791754
,-997896,-515043,-846052,-799958
,-981790,-519896,-847321,-837635
,-969753,-523549,-844060,-840465
,-927522,-529433,-846340,-847317
,-981218,-536834,-850990,-791012
,-976156,-539855,-849681,-795598
,-973309,-583888,-859602,-842482
,-968199,-525843,-864820,-853451
,-933419,-537577,-908511,-902376
,-927511,-582949,-855318,-853567
,-922316,-597190,-903108,-905154
,-917985,-643034,-915736,-923097
,-917024,-591381,-930834,-975391
,-915486,-639277,-980432,-930507
,-914228,-654885,-932549,-984265
,-912874,-670916,-982567,-1.0378e+06
,-913443,-719074,-1.03323e+06,-991537
