,v0,v1,v2,v3
,-976947,-788766,-1.17865e+06,-990738
,-978647,-798922,-1.17809e+06,-994252
,-979974,-777195,-1.17626e+06,-997919
,-979979,-721954,-1.17375e+06,-1.03448e+06
,-979512,-733739,-1.17094e+06,-1.03917e+06
,-978115,-711699,-1.1666e+06,-1.0427e+06
,-977921,-656339,-1.12747e+06,-1.04468e+06
,-978712,-667953,-1.12227e+06,-1.04828e+06
,-978944,-646382,-1.11584e+06,-1.05062e+06
,-973041,-596252,-1.17894e+06,-1.05776e+06
,-926492,-644395,-1.17406e+06,-1.06313e+06
,-909086,-594658,-1.17175e+06,-1.10187e+06
,-858122,-576982,-1.16486e+06,-1.10516e+06
,-908849,-531195,-1.12901e+06,-1.1115e+06
,-864196,-581576,-1.12334e+06,-1.04936e+06
,-859382,-538360,-1.12125e+06,-1.05576e+06
,-856286,-528858,-1.12127e+06,-1.06287e+06
,-858318,-522200,-1.12156e+06,-1.10313e+06
,-858832,-519437,-1.12615e+06,-1.11416e+06
,-858154,-520501,-1.16581e+06,-1.12794e+06
,-851436,-526047,-1.17858e+06,-1.17712e+06
,-846883,-528372,-1.11899e+06,-1.1221e+06
,-844085,-536359,-1.13027e+06,-1.16947e+06
,-843491,-575224,-1.17119e+06,-1.17966e+06
,-846536,-585770,-1.18117e+06,-1.19138e+06
,-853718,-530715,-1.19034e+06,-1.23347e+06
,-862435,-577845,-1.23515e+06,-1.24489e+06
,-868096,-592687,-1.18045e+06,-1.18859e+06
,-903659,-642537,-1.19292e+06,-1.23087e+06
,-903446,-592937,-1.23336e+06,-1.2355e+06
,-904950,-642811,-1.23898e+06,-1.23801e+06
,-908309,-658206,-1.24207e+06,-1.23652e+06
,-909770,-711683,-1.249e+06,-1.23851e+06
,-904176,-666059,-1.25332e+06,-1.23629e+06
,-901178,-716030,-1.25235e+06,-1.22909e+06
,-866291,-735003,-1.25206e+06,-1.18882e+06
,-863032,-722690,-1.2516e+06,-1.18167e+06
,-859191,-773382,-1.24926e+06,-1.23602e+06
,-859169,-793395,-1.24594e+06,-1.19292e+06
,-856062,-848142,-1.24492e+06,-1.184e+06
,-854581,-835637,-1.24187e+06,-1.17322e+06
,-851157,-859446,-1.24316e+06,-1.1666e+06
,-844584,-913666,-1.2421e+06,-1.12518e+06
,-839471,-903156,-1.24186e+06,-1.11742e+06
,-802508,-926220,-1.24343e+06,-1.17739e+06
,-797996,-981975,-1.24667e+06,-1.17401e+06
,-795433,-970960,-1.24908e+06,-1.17024e+06
,-795590,-992731,-1.2544e+06,-1.1691e+06
,-795889,-1.04786e+06,-1.29461e+06,-1.1709e+06
,-795664,-1.03709e+06,-1.30231e+06,-1.17433e+06
,-797898,-1.05699e+06,-1.24546e+06,-1.17865e+06
,-835869,-1.1087e+06,-1.25316e+06,-1.11771e+06
,-854253,-1.05595e+06,-1.25621e+06,-1.11822e+06
,-852745,-1.10304e+06,-1.29465e+06,-1.12358e+06
,-906499,-1.11774e+06,-1.30708e+06,-1.16682e+06
,-917247,-1.12865e+06,-1.3156e+06,-1.17525e+06
,-926674,-1.16884e+06,-1.31938e+06,-1.18092e+06
,-932880,-1.17092e+06,-1.32124e+06,-1.18449e+06
,-970532,-1.1687e+06,-1.31766e+06,-1.18471e+06
,-977168,-1.12968e+06,-1.31078e+06,-1.18199e+06
,-917790,-1.11946e+06,-1.29948e+06,-1.17636e+06
,-922680,-1.10586e+06,-1.25309e+06,-1.16912e+06
,-925757,-1.05569e+06,-1.30175e+06,-1.12566e+06
,-929056,-1.1018e+06,-1.24874e+06,-1.17941e+06
,-930865,-1.04597e+06,-1.19239e+06,-1.16503e+06
,-933624,-986413,-1.23263e+06,-1.1159e+06
,-967976,-991778,-1.17201e+06,-1.09795e+06
,-970483,-930287,-1.17638e+06,-1.11234e+06
,-970240,-966912,-1.11494e+06,-1.0617e+06
,-972559,-868351,-1.05013e+06,-1.03993e+06
,-974094,-904680,-1.05474e+06,-990272
,-974078,-839709,-991183,-1.03577e+06
,-974296,-842783,-995895,-985644
,-973564,-778022,-932372,-932651
,-974577,-783877,-971788,-982991
,-974599,-723137,-912926,-966883
,-976123,-664595,-855582,-919800
,-976340,-705049,-865546,-905442
,-976425,-648912,-843501,-859410
,-973612,-596796,-793384,-915226
,-972780,-644361,-842445,-906693
,-969927,-593861,-793309,-864207
,-971463,-578544,-777508,-854817
,-974898,-532738,-733496,-848884
,-977644,-586703,-722938,-841718
,-977869,-578326,-782625,-838709
,-976360,-538614,-776680,-835613
,-977871,-531423,-771043,-798436
,-977103,-527133,-737055,-797164
,-973808,-523576,-735521,-795412
,-972579,-521496,-734942,-794568
,-970693,-520477,-737224,-794647
,-970560,-518901,-770608,-793108
,-968910,-519225,-774920,-794159
,-969010,-519656,-779068,-795114
,-971725,-517945,-781594,-793619
,-975407,-517670,-721416,-794153
,-977385,-518143,-729025,-796721
,-977701,-516856,-735438,-797485
,-979738,-516304,-776182,-800308
,-980507,-514251,-784595,-802610
,-981746,-509217,-791088,-836110
,-982283,-471603,-799708,-838177
,-983764,-464839,-839981,-839198
,-985049,-522037,-847877,-840732
,-987924,-512193,-789235,-841499
,-989735,-468208,-796105,-842303
,-989458,-454623,-836367,-843205
,-988924,-408564,-842522,-844282
,-988696,-457707,-848675,-844254
,-988453,-407538,-854745,-843992
,-989471,-388884,-859168,-843211
,-989746,-337975,-864736,-843062
,-988673,-381957,-901374,-840983
,-987936,-327971,-906721,-839987
,-979940,-277521,-914163,-842946
,-932394,-323048,-854335,-843032
,-918734,-270559,-859391,-843325
,-973075,-252879,-863195,-843836
,-932082,-203236,-901601,-844810
,-926515,-253149,-905995,-845780
,-922875,-208162,-915743,-850207
,-919787,-198645,-923935,-854796
,-919752,-192830,-968153,-862740
,-914155,-191721,-919023,-907986
,-906544,-193481,-933624,-854236
,-902704,-197671,-980198,-866532
,-867596,-206122,-997601,-914192
,-864229,-249880,-1.0463e+06,-929064
,-866304,-199231,-995570,-976440
,-866538,-249919,-1.04904e+06,-929778
,-863951,-270844,-1.09878e+06,-978959
,-865550,-326884,-1.04988e+06,-996573
,-904925,-316719,-1.06392e+06,-1.04365e+06
,-912183,-377148,-1.11285e+06,-995846
,-911097,-341282,-1.12894e+06,-1.04646e+06
,-915495,-399079,-1.16688e+06,-1.05572e+06
,-918798,-399320,-1.11589e+06,-1.10536e+06
,-919243,-461790,-1.12365e+06,-1.0514e+06
,-918220,-524084,-1.16483e+06,-1.06296e+06
,-916001,-521510,-1.16806e+06,-1.10487e+06
,-916214,-584178,-1.17091e+06,-1.11263e+06
,-916195,-581315,-1.17253e+06,-1.12127e+06
,-913911,-642091,-1.17298e+06,-1.12764e+06
,-912898,-603427,-1.17074e+06,-1.16562e+06
,-909324,-660681,-1.16935e+06,-1.17067e+06
,-909273,-717005,-1.12953e+06,-1.17353e+06
,-907544,-707101,-1.12817e+06,-1.17962e+06
,-904953,-727789,-1.12053e+06,-1.11672e+06
,-904159,-779790,-1.1172e+06,-1.1226e+06
,-864484,-732643,-1.11417e+06,-1.12822e+06
,-859857,-780529,-1.17375e+06,-1.16458e+06
,-856786,-795118,-1.1702e+06,-1.17063e+06
,-852237,-839885,-1.16808e+06,-1.17678e+06
,-916172,-849602,-1.16554e+06,-1.18323e+06
,-852725,-792289,-1.12968e+06,-1.18943e+06
,-859165,-797947,-1.12894e+06,-1.19583e+06
,-901437,-798723,-1.12663e+06,-1.23237e+06
,-927706,-795846,-1.1221e+06,-1.23233e+06
,-924884,-796914,-1.12513e+06,-1.24004e+06
,-976441,-793865,-1.1269e+06,-1.1797e+06
,-989448,-787770,-1.12796e+06,-1.18325e+06
,-1.03319e+06,-841520,-1.12517e+06,-1.18113e+06
,-1.04014e+06,-795434,-1.12125e+06,-1.24242e+06
,-1.04372e+06,-777196,-1.11354e+06,-1.23363e+06
,-984119,-723429,-1.10332e+06,-1.18762e+06
,-987418,-728337,-1.05522e+06,-1.16788e+06
,-991971,-668216,-1.10363e+06,-1.17908e+06
,-993318,-669987,-1.05373e+06,-1.12201e+06
,-993573,-604422,-1.03221e+06,-1.06034e+06
,-995024,-603076,-1.0425e+06,-1.06213e+06
,-995381,-534739,-986310,-996394
,-996812,-529686,-927265,-993291
,-998165,-460495,-967232,-924407
,-999380,-455377,-907212,-919086
,-998961,-453934,-916700,-917223
,-997608,-384788,-856610,-846140
,-997649,-385225,-800749,-844277
,-994585,-319967,-841489,-776252
,-993289,-324602,-788679,-777735
,-992234,-261665,-731408,-711407
,-993531,-208075,-783592,-720404
,-988406,-248041,-725556,-656604
,-1.03677e+06,-194242,-707820,-598821
,-988408,-191222,-711207,-592871
,-1.04444e+06,-136683,-718789,-598798
,-1.04474e+06,-131131,-713729,-590076
,-1.04215e+06,-187859,-667947,-575797
,-1.04217e+06,-186942,-663758,-538325
,-1.0386e+06,-185826,-657466,-533773
,-1.03806e+06,-190460,-656665,-535027
,-1.03806e+06,-195328,-652293,-536023
,-1.03958e+06,-138785,-654630,-575522
,-1.04043e+06,-181806,-655132,-582955
,-1.03939e+06,-197434,-660000,-596475
,-1.03656e+06,-211174,-661968,-640724
,-1.03707e+06,-261126,-666917,-590834
,-1.03379e+06,-247321,-706514,-641325
,-998159,-267000,-712936,-659970
,-993746,-319511,-719311,-712700
,-991476,-274122,-658699,-665553
,-996086,-325432,-663251,-716070
,-1.03247e+06,-380220,-705519,-771542
,-1.03341e+06,-335098,-711938,-726500
,-1.03556e+06,-388822,-720148,-781069
,-1.03448e+06,-408528,-728021,-801335
,-1.03505e+06,-393931,-733438,-787255
,-1.03527e+06,-445720,-772876,-839183
,-1.03351e+06,-461322,-778273,-855256
,-1.03301e+06,-508704,-782603,-901883
,-1.03298e+06,-459048,-722134,-916523
,-998859,-471277,-725446,-861942
,-1.03264e+06,-515388,-728005,-903701
,-1.03243e+06,-525609,-730594,-910898
,-1.03373e+06,-535088,-732687,-916229
,-999186,-577251,-735477,-920535
,-998914,-583987,-735939,-921085
,-998129,-526544,-770614,-921105
,-997686,-531906,-770566,-916995
,-997113,-538094,-772297,-913207
,-990459,-578770,-776213,-910101
,-976919,-585449,-779013,-904981
,-930292,-590894,-780504,-863996
,-979722,-598512,-784665,-856549
,-931338,-605178,-786493,-912132
,-918558,-646088,-790776,-903417
,-911922,-653252,-793072,-859107
,-911856,-597752,-799498,-850626
,-913634,-641999,-840764,-843796
,-913716,-657443,-789768,-842257
,-907043,-706500,-837623,-841452
,-902655,-655911,-850683,-839176
,-867319,-705288,-866358,-839394
,-867102,-721883,-913651,-839438
,-902169,-772563,-864031,-841247
,-904917,-725517,-914442,-845369
,-905949,-776657,-931818,-850640
,-910125,-792570,-976873,-853300
,-914883,-841745,-926774,-859152
,-919562,-792029,-973298,-864976
,-921588,-841254,-988126,-906213
,-920348,-853465,-998344,-911661
,-921347,-863516,-1.03937e+06,-916539
,-918334,-907728,-983523,-858639
,-913952,-915165,-988396,-864051
,-910793,-855808,-990238,-901680
,-906487,-860615,-994252,-908535
,-901913,-862008,-993048,-911914
,-901369,-864773,-992227,-917749
,-865287,-867371,-994103,-925918
,-860174,-901407,-994585,-967105
,-855570,-901839,-993828,-975067
,-917211,-901321,-993794,-918540
,-911624,-902370,-996334,-930268
,-905458,-901906,-998110,-974549
,-867360,-903680,-1.03398e+06,-987676
,-864002,-904474,-1.03751e+06,-1.03374e+06
,-862178,-907313,-1.04315e+06,-983746
,-860648,-909547,-1.04835e+06,-999365
,-860445,-913680,-1.05574e+06,-1.04889e+06
,-858609,-919247,-1.06439e+06,-1.09901e+06
,-860444,-922877,-1.10509e+06,-1.0493e+06
,-865274,-928012,-1.11331e+06,-1.06443e+06
,-916749,-929765,-1.05058e+06,-1.10648e+06
,-911851,-968706,-1.05828e+06,-1.12002e+06
,-930551,-976362,-1.10052e+06,-1.1664e+06
,-978146,-982303,-1.10745e+06,-1.17707e+06
,-922149,-922677,-1.11154e+06,-1.11873e+06
,-929224,-926010,-1.11232e+06,-1.1213e+06
,-967906,-928252,-1.10842e+06,-1.11951e+06
,-972757,-929040,-1.10202e+06,-1.17913e+06
,-975143,-928830,-1.05835e+06,-1.16844e+06
,-977391,-926222,-1.10925e+06,-1.12026e+06
,-979488,-924391,-1.05861e+06,-1.1016e+06
,-981998,-920785,-1.03808e+06,-1.11186e+06
,-983747,-982473,-1.04756e+06,-1.05293e+06
,-986432,-978684,-990149,-992762
,-986603,-977126,-932639,-998197
,-987120,-973117,-969666,-933059
,-989634,-971531,-909628,-967914
,-991467,-970433,-914893,-903445
,-992468,-970528,-855009,-905501
,-991939,-972032,-796409,-842992
,-991980,-974536,-836113,-846798
,-992457,-976944,-778558,-785101
,-992311,-982750,-723913,-727080
,-992490,-921802,-734508,-734472
,-992727,-928968,-716561,-712730
,-992455,-969465,-665585,-659446
,-993513,-977367,-716268,-707107
,-990480,-988434,-705769,-660974
,-988693,-998193,-661744,-648142
,-987428,-1.04192e+06,-654303,-606192
,-986610,-986608,-646338,-597517
,-989430,-996298,-641009,-591335
,-990214,-1.04147e+06,-640245,-590323
,-990241,-1.05236e+06,-605166,-655086
,-992474,-1.06296e+06,-639711,-591642
,-991426,-1.10638e+06,-643061,-596226
,-991683,-1.05057e+06,-647111,-602080
,-991219,-1.06011e+06,-652522,-643039
,-991487,-1.10006e+06,-657462,-650756
,-990427,-1.10893e+06,-665874,-662219
,-991039,-1.11364e+06,-671274,-704709
,-992293,-1.11772e+06,-711390,-714804
,-991776,-1.12177e+06,-719159,-661775
,-991480,-1.12644e+06,-662750,-708574
,-994527,-1.12718e+06,-671010,-720379
,-997873,-1.12871e+06,-712898,-733958
,-1.03275e+06,-1.12866e+06,-720941,-779461
,-999206,-1.13047e+06,-731439,-728810
,-1.03299e+06,-1.12848e+06,-771365,-773420
,-1.036e+06,-1.12661e+06,-779485,-785655
,-1.03731e+06,-1.12457e+06,-721609,-797493
,-1.03858e+06,-1.12103e+06,-728361,-840725
,-1.03882e+06,-1.11697e+06,-733946,-849963
,-1.03984e+06,-1.11362e+06,-772636,-794060
,-1.0401e+06,-1.10918e+06,-777980,-802007
,-1.04063e+06,-1.10435e+06,-782120,-841487
,-1.04094e+06,-1.09904e+06,-786147,-847359
,-1.04265e+06,-1.06107e+06,-789275,-851205
,-1.04295e+06,-1.05594e+06,-791801,-854323
,-1.04319e+06,-1.04989e+06,-793632,-855575
,-1.0437e+06,-1.11128e+06,-794830,-856826
,-1.04342e+06,-1.10591e+06,-796692,-856270
,-1.0399e+06,-1.10183e+06,-797705,-855104
,-998961,-1.10027e+06,-835597,-856537
,-983758,-1.09847e+06,-837363,-855071
,-973325,-1.06269e+06,-836311,-850987
,-927269,-1.09796e+06,-843231,-852470
,-979210,-1.064e+06,-844075,-848407
,-970480,-1.10054e+06,-849962,-848393
,-930823,-1.10537e+06,-789702,-847662
,-927499,-1.11108e+06,-797485,-849160
,-923372,-1.05775e+06,-841973,-855801
,-918824,-1.10106e+06,-855085,-861973
,-913972,-1.11637e+06,-903731,-904146
,-909854,-1.16433e+06,-854076,-913673
,-910107,-1.11509e+06,-903232,-859114
,-909300,-1.16682e+06,-924626,-906254
,-907476,-1.18425e+06,-976163,-919352
,-907486,-1.23925e+06,-932549,-968732
,-906516,-1.1935e+06,-985879,-918824
,-914164,-1.2431e+06,-1.03342e+06,-930516
,-921634,-1.29639e+06,-988415,-979419
,-929287,-1.2498e+06,-1.03802e+06,-993786
,-932855,-1.30504e+06,-1.06109e+06,-1.04529e+06
,-932077,-1.32098e+06,-1.10777e+06,-991982
,-968942,-1.36965e+06,-1.05288e+06,-1.03525e+06
,-975065,-1.31816e+06,-1.06035e+06,-1.04347e+06
,-979749,-1.36596e+06,-1.10365e+06,-1.0542e+06
,-976178,-1.38117e+06,-1.11282e+06,-1.06421e+06
,-973362,-1.39191e+06,-1.11613e+06,-1.1028e+06
,-933587,-1.43691e+06,-1.12131e+06,-1.11024e+06
,-928062,-1.37775e+06,-1.11714e+06,-1.1098e+06
,-928994,-1.38572e+06,-1.11484e+06,-1.11182e+06
,-926192,-1.39237e+06,-1.11151e+06,-1.11334e+06
,-925160,-1.43159e+06,-1.10591e+06,-1.11366e+06
,-924449,-1.43868e+06,-1.10111e+06,-1.04962e+06
,-923114,-1.44485e+06,-1.06495e+06,-1.05139e+06
,-919338,-1.45179e+06,-1.06033e+06,-1.05273e+06
,-915926,-1.49275e+06,-1.05677e+06,-1.0555e+06
,-911334,-1.49736e+06,-1.05492e+06,-1.05754e+06
,-905487,-1.50499e+06,-1.05186e+06,-1.06006e+06
,-904410,-1.44737e+06,-1.11309e+06,-1.06183e+06
,-904143,-1.4561e+06,-1.11355e+06,-1.09851e+06
,-906464,-1.4966e+06,-1.11154e+06,-1.1006e+06
,-910848,-1.50706e+06,-1.04938e+06,-1.10692e+06
,-914185,-1.51403e+06,-1.11282e+06,-1.10746e+06
,-969789,-1.51809e+06,-1.10947e+06,-1.1044e+06
,-929760,-1.56005e+06,-1.11231e+06,-1.10793e+06
,-980751,-1.56906e+06,-1.04905e+06,-1.11031e+06
,-994600,-1.51225e+06,-1.05193e+06,-1.11178e+06
,-1.03761e+06,-1.51788e+06,-1.0509e+06,-1.1092e+06
,-1.04493e+06,-1.52246e+06,-1.0488e+06,-1.1051e+06
,-985355,-1.5217e+06,-1.10672e+06,-1.06087e+06
,-990740,-1.52237e+06,-1.09972e+06,-1.05008e+06
,-992288,-1.51881e+06,-1.05497e+06,-1.09976e+06
,-995641,-1.51162e+06,-1.03885e+06,-1.04622e+06
,-998427,-1.56932e+06,-990166,-992464
,-1.0337e+06,-1.56109e+06,-1.03787e+06,-1.0353e+06
,-1.03503e+06,-1.51802e+06,-985092,-977908
,-1.03708e+06,-1.50456e+06,-930809,-917511
,-1.03759e+06,-1.492e+06,-974807,-923929
,-1.03706e+06,-1.44256e+06,-917997,-861423
,-1.03838e+06,-1.49398e+06,-862226,-867390
,-1.03737e+06,-1.44484e+06,-905759,-840741
,-1.03674e+06,-1.42929e+06,-850457,-847669
,-1.03762e+06,-1.38003e+06,-795912,-790075
,-1.03551e+06,-1.4297e+06,-841467,-735209
,-998126,-1.38208e+06,-790837,-781309
,-995888,-1.36402e+06,-736279,-727032
,-993343,-1.31962e+06,-723414,-714193
,-990754,-1.36828e+06,-736739,-663833
,-995828,-1.32379e+06,-725451,-719837
,-985911,-1.31554e+06,-718819,-715524
,-983086,-1.30051e+06,-670431,-705026
,-983605,-1.29461e+06,-666091,-705597
,-1.04423e+06,-1.25232e+06,-657689,-669940
,-1.04244e+06,-1.24668e+06,-718862,-704988
,-1.0435e+06,-1.3043e+06,-712695,-705747
,-1.04524e+06,-1.30174e+06,-712499,-712906
,-1.04673e+06,-1.29896e+06,-712933,-720433
,-1.04673e+06,-1.29839e+06,-714709,-664541
,-1.0432e+06,-1.29925e+06,-719333,-709090
,-1.03935e+06,-1.30075e+06,-656446,-719918
,-1.03884e+06,-1.3025e+06,-658653,-730415
,-1.03854e+06,-1.30656e+06,-663813,-775892
,-1.03686e+06,-1.24524e+06,-670460,-722950
,-1.03531e+06,-1.25031e+06,-709439,-735460
,-1.03321e+06,-1.25565e+06,-714803,-779326
,-1.03272e+06,-1.2605e+06,-718374,-788026
,-1.034e+06,-1.30101e+06,-725535,-799799
,-1.03676e+06,-1.30694e+06,-731603,-840914
,-1.03935e+06,-1.31359e+06,-737226,-848155
,-1.0417e+06,-1.31998e+06,-775158,-788993
,-1.04269e+06,-1.32658e+06,-780757,-794651
,-1.04316e+06,-1.36468e+06,-785156,-798265
,-1.04243e+06,-1.36966e+06,-723942,-801024
,-1.04116e+06,-1.37289e+06,-726734,-800515
,-1.04244e+06,-1.31094e+06,-730168,-800724
,-1.04238e+06,-1.31307e+06,-732097,-798153
,-1.03964e+06,-1.31478e+06,-734271,-795345
,-1.03553e+06,-1.31405e+06,-735226,-790016
,-1.03481e+06,-1.31308e+06,-735548,-849193
,-998689,-1.31299e+06,-770067,-844498
,-996663,-1.37393e+06,-735724,-835891
,-996304,-1.37093e+06,-736466,-796444
,-996862,-1.36527e+06,-734467,-787259
,-998195,-1.36088e+06,-734181,-780572
,-994507,-1.32347e+06,-734771,-774618
,-987104,-1.3197e+06,-771025,-771368
,-976154,-1.31206e+06,-770297,-731688
,-932403,-1.30614e+06,-771585,-727591
,-918294,-1.30355e+06,-776198,-727340
,-969756,-1.29871e+06,-780022,-726574
,-925482,-1.26058e+06,-784132,-726054
,-918026,-1.25698e+06,-790491,-728830
,-914990,-1.25648e+06,-797411,-733747
,-917980,-1.25544e+06,-838598,-773690
,-917206,-1.2598e+06,-789986,-788213
,-913962,-1.29617e+06,-836580,-801513
,-912183,-1.30152e+06,-852728,-850685
,-906758,-1.30821e+06,-904679,-837101
,-901923,-1.31665e+06,-855498,-855829
,-902454,-1.32525e+06,-905453,-908051
,-903115,-1.36761e+06,-924910,-864200
,-905710,-1.37494e+06,-973333,-915923
,-909827,-1.32e+06,-926408,-969764
,-913692,-1.36296e+06,-976100,-925184
,-917219,-1.37342e+06,-992236,-978120
,-920101,-1.3808e+06,-1.03939e+06,-995068
,-922399,-1.39166e+06,-990187,-1.04731e+06
,-919760,-1.43076e+06,-1.03547e+06,-996863
,-920123,-1.43616e+06,-1.04343e+06,-1.04115e+06
,-919493,-1.44075e+06,-1.0529e+06,-1.0517e+06
,-917298,-1.37756e+06,-1.05929e+06,-1.06013e+06
,-911366,-1.38062e+06,-1.10208e+06,-1.10208e+06
,-904410,-1.38064e+06,-1.10112e+06,-1.10442e+06
,-901664,-1.38009e+06,-1.10162e+06,-1.10589e+06
,-868336,-1.37782e+06,-1.10112e+06,-1.10591e+06
,-868127,-1.44174e+06,-1.10129e+06,-1.10569e+06
,-867101,-1.4395e+06,-1.10231e+06,-1.10443e+06
,-864028,-1.43797e+06,-1.1028e+06,-1.10411e+06
,-859417,-1.43561e+06,-1.10151e+06,-1.10161e+06
,-854022,-1.43254e+06,-1.10054e+06,-1.09871e+06
,-916707,-1.4298e+06,-1.09803e+06,-1.06194e+06
,-913634,-1.42854e+06,-1.0649e+06,-1.06009e+06
,-911556,-1.39188e+06,-1.06241e+06,-1.05595e+06
,-911858,-1.3906e+06,-1.06192e+06,-1.0542e+06
,-911140,-1.3883e+06,-1.06138e+06,-1.05144e+06
