年月日,時刻,データ01(mG)
2023/12/07,04:17:07,1468.0
2023/12/07,04:17:08,1459.0
2023/12/07,04:17:09,1459.0
2023/12/07,04:17:10,1459.0
2023/12/07,04:17:11,1459.0
2023/12/07,04:17:12,1459.0
2023/12/07,04:17:13,1459.0
2023/12/07,04:17:14,1455.0
2023/12/07,04:17:15,1464.0
2023/12/07,04:17:16,1481.0
2023/12/07,04:17:17,1464.0
2023/12/07,04:17:18,1464.0
2023/12/07,04:17:19,1472.0
2023/12/07,04:17:20,1468.0
2023/12/07,04:17:21,1468.0
2023/12/07,04:17:22,1459.0
2023/12/07,04:17:23,1459.0
2023/12/07,04:17:24,1459.0
2023/12/07,04:17:25,1459.0
2023/12/07,04:17:26,1459.0
2023/12/07,04:17:27,1472.0
2023/12/07,04:17:28,1472.0
2023/12/07,04:17:29,1464.0
2023/12/07,04:17:30,1472.0
2023/12/07,04:17:31,1472.0
2023/12/07,04:17:32,1464.0
2023/12/07,04:17:33,1472.0
2023/12/07,04:17:34,1472.0
2023/12/07,04:17:35,1464.0
2023/12/07,04:17:36,1472.0
2023/12/07,04:17:37,1468.0
2023/12/07,04:17:38,1468.0
2023/12/07,04:17:39,1468.0
2023/12/07,04:17:40,1468.0
2023/12/07,04:17:41,1468.0
2023/12/07,04:17:42,1468.0
2023/12/07,04:17:43,1459.0
2023/12/07,04:17:44,1468.0
2023/12/07,04:17:45,1468.0
2023/12/07,04:17:46,1468.0
2023/12/07,04:17:47,1468.0
2023/12/07,04:17:48,1468.0
2023/12/07,04:17:49,1468.0
2023/12/07,04:17:50,1468.0
2023/12/07,04:17:51,1472.0
2023/12/07,04:17:52,1472.0
2023/12/07,04:17:53,1472.0
2023/12/07,04:17:54,1472.0
2023/12/07,04:17:55,1464.0
2023/12/07,04:17:56,1468.0
2023/12/07,04:17:57,1459.0
2023/12/07,04:17:58,1459.0
2023/12/07,04:17:59,1459.0
2023/12/07,04:18:00,1459.0
2023/12/07,04:18:01,1459.0
2023/12/07,04:18:02,1472.0
2023/12/07,04:18:03,1464.0
2023/12/07,04:18:04,1472.0
2023/12/07,04:18:05,1472.0
2023/12/07,04:18:06,1468.0
2023/12/07,04:18:07,1468.0
2023/12/07,04:18:08,1468.0
2023/12/07,04:18:09,1459.0
2023/12/07,04:18:10,1459.0
2023/12/07,04:18:11,1459.0
2023/12/07,04:18:12,1472.0
