年月日,時刻,データ01(mG)
2023/11/23,14:59:02,-9.3
2023/11/23,14:59:03,-8.7
2023/11/23,14:59:04,-8.5
2023/11/23,14:59:05,-8.6
2023/11/23,14:59:06,-8.6
2023/11/23,14:59:07,-7.7
2023/11/23,14:59:08,-5.3
2023/11/23,14:59:09,-5.1
2023/11/23,14:59:10,-4.9
2023/11/23,14:59:11,-4.4
2023/11/23,14:59:12,-4.1
2023/11/23,14:59:13,-3.9
2023/11/23,14:59:14,-3.6
2023/11/23,14:59:15,-3.5
2023/11/23,14:59:16,-3.5
2023/11/23,14:59:17,-3.6
2023/11/23,14:59:18,-3.8
2023/11/23,14:59:19,-4.2
2023/11/23,14:59:20,-5.0
2023/11/23,14:59:21,-5.2
2023/11/23,14:59:22,-5.6
2023/11/23,14:59:23,-5.9
2023/11/23,14:59:24,-6.5
2023/11/23,14:59:25,-6.8
2023/11/23,14:59:26,-7.4
2023/11/23,14:59:27,-7.5
2023/11/23,14:59:28,-7.8
2023/11/23,14:59:29,-7.9
2023/11/23,14:59:30,-9.6
2023/11/23,14:59:31,-9.6
2023/11/23,14:59:32,-9.8
2023/11/23,14:59:33,-9.9
2023/11/23,14:59:34,-9.9
2023/11/23,14:59:35,-10.0
2023/11/23,14:59:36,-10.2
2023/11/23,14:59:37,-10.3
2023/11/23,14:59:38,-10.5
2023/11/23,14:59:39,-10.5
2023/11/23,14:59:40,-7.9
2023/11/23,14:59:41,-8.0
2023/11/23,14:59:42,-8.0
2023/11/23,14:59:43,-8.2
2023/11/23,14:59:45,-8.4
2023/11/23,14:59:46,-8.6
2023/11/23,14:59:47,-8.8
2023/11/23,14:59:48,-9.3
2023/11/23,14:59:49,-9.6
2023/11/23,14:59:50,-10.1
2023/11/23,14:59:51,-10.4
2023/11/23,14:59:52,-10.8
2023/11/23,14:59:53,-10.9
2023/11/23,14:59:54,-11.5
2023/11/23,14:59:55,-11.6
2023/11/23,14:59:56,-11.7
2023/11/23,14:59:57,-11.5
2023/11/23,14:59:58,-11.1
2023/11/23,14:59:59,-11.0
2023/11/23,15:00:00,-10.7
2023/11/23,15:00:01,-10.5
2023/11/23,15:00:02,-9.8
2023/11/23,15:00:03,-9.6
2023/11/23,15:00:04,-9.2
2023/11/23,15:00:05,-9.1
2023/11/23,15:00:06,-8.9
2023/11/23,15:00:07,-8.4
2023/11/23,15:00:08,-8.1
2023/11/23,15:00:09,-7.9
2023/11/23,15:00:10,-7.9
2023/11/23,15:00:11,-7.9
2023/11/23,15:00:12,-13.6
2023/11/23,15:00:13,-17.6
2023/11/23,15:00:14,-17.6
2023/11/23,15:00:15,-17.4
2023/11/23,15:00:16,-17.2
2023/11/23,15:00:17,-16.8
2023/11/23,15:00:18,-16.5
2023/11/23,15:00:19,-15.8
2023/11/23,15:00:20,-15.4
2023/11/23,15:00:21,-14.7
2023/11/23,15:00:22,-14.5
2023/11/23,15:00:23,-14.1
2023/11/23,15:00:24,-14.0
2023/11/23,15:00:25,-13.8
2023/11/23,15:00:26,-13.9
2023/11/23,15:00:27,-14.1
2023/11/23,15:00:28,-14.1
2023/11/23,15:00:29,-13.9
2023/11/23,15:00:30,-13.9
2023/11/23,15:00:31,-14.1
2023/11/23,15:00:32,-14.2
2023/11/23,15:00:33,-14.3
2023/11/23,15:00:34,-14.3
2023/11/23,15:00:35,-14.2
2023/11/23,15:00:36,-14.2
2023/11/23,15:00:37,-14.1
2023/11/23,15:00:38,-13.8
2023/11/23,15:00:39,-13.4
2023/11/23,15:00:40,-12.5
2023/11/23,15:00:41,-12.2
2023/11/23,15:00:42,-15.2
2023/11/23,15:00:43,-15.3
2023/11/23,15:00:44,-15.0
2023/11/23,15:00:45,-14.6
2023/11/23,15:00:46,-13.1
2023/11/23,15:00:47,-13.1
2023/11/23,15:00:48,-13.1
2023/11/23,15:00:49,-9.9
2023/11/23,15:00:50,-10.2
2023/11/23,15:00:51,-10.6
2023/11/23,15:00:52,-11.2
2023/11/23,15:00:53,-11.4
2023/11/23,15:00:54,-11.7
2023/11/23,15:00:55,-11.8
2023/11/23,15:00:56,-11.8
2023/11/23,15:00:57,-11.7
2023/11/23,15:00:58,-11.1
2023/11/23,15:00:59,-10.5
2023/11/23,15:01:00,-9.7
2023/11/23,15:01:01,-9.3
2023/11/23,15:01:02,-8.4
2023/11/23,15:01:03,-3.4
2023/11/23,15:01:04,-3.5
2023/11/23,15:01:05,-3.7
2023/11/23,15:01:06,-4.4
2023/11/23,15:01:07,-4.7
2023/11/23,15:01:08,-5.1
2023/11/23,15:01:09,-6.0
2023/11/23,15:01:10,-6.5
2023/11/23,15:01:11,-7.3
2023/11/23,15:01:12,-7.5
2023/11/23,15:01:13,-7.4
2023/11/23,15:01:14,-7.3
2023/11/23,15:01:15,-6.9
2023/11/23,15:01:16,-6.6
2023/11/23,15:01:17,-5.8
2023/11/23,15:01:18,-5.4
2023/11/23,15:01:19,-4.7
2023/11/23,15:01:20,-4.5
2023/11/23,15:01:21,-4.3
2023/11/23,15:01:22,-4.2
2023/11/23,15:01:23,-3.9
2023/11/23,15:01:24,-3.9
2023/11/23,15:01:25,-3.9
2023/11/23,15:01:26,-3.9
2023/11/23,15:01:27,-4.3
2023/11/23,15:01:28,-4.7
2023/11/23,15:01:29,-5.6
2023/11/23,15:01:30,-6.1
2023/11/23,15:01:31,-6.6
2023/11/23,15:01:32,-7.7
2023/11/23,15:01:33,-8.4
2023/11/23,15:01:34,-9.7
2023/11/23,15:01:35,-10.3
2023/11/23,15:01:36,-11.1
2023/11/23,15:01:37,-11.2
2023/11/23,15:01:38,-11.0
2023/11/23,15:01:39,-10.8
2023/11/23,15:01:40,-10.4
2023/11/23,15:01:41,-10.1
2023/11/23,15:01:42,-9.5
2023/11/23,15:01:43,-9.2
2023/11/23,15:01:44,-8.9
2023/11/23,15:01:45,-8.9
2023/11/23,15:01:46,-9.5
2023/11/23,15:01:47,-9.9
2023/11/23,15:01:49,-10.5
2023/11/23,15:01:50,-14.6
2023/11/23,15:01:51,-20.6
2023/11/23,15:01:52,-20.6
2023/11/23,15:01:53,-20.4
2023/11/23,15:01:54,-20.4
2023/11/23,15:01:55,-20.1
2023/11/23,15:01:56,-19.8
2023/11/23,15:01:57,-19.5
2023/11/23,15:01:58,-14.7
2023/11/23,15:01:59,-14.7
2023/11/23,15:02:00,-14.6
2023/11/23,15:02:01,-14.6
2023/11/23,15:02:02,-14.6
2023/11/23,15:02:03,-14.8
2023/11/23,15:02:04,-15.2
2023/11/23,15:02:05,-15.3
2023/11/23,15:02:06,-15.2
2023/11/23,15:02:07,-15.1
2023/11/23,15:02:08,-14.9
2023/11/23,15:02:09,-14.7
2023/11/23,15:02:10,-14.3
2023/11/23,15:02:11,-13.9
2023/11/23,15:02:12,-12.8
2023/11/23,15:02:13,-12.3
2023/11/23,15:02:14,-11.4
2023/11/23,15:02:15,-11.0
2023/11/23,15:02:16,-10.3
2023/11/23,15:02:17,-9.9
2023/11/23,15:02:18,-9.2
2023/11/23,15:02:19,-9.0
2023/11/23,15:02:20,-8.6
2023/11/23,15:02:21,-8.5
2023/11/23,15:02:22,-8.4
2023/11/23,15:02:23,-8.1
2023/11/23,15:02:24,-8.0
2023/11/23,15:02:25,-7.6
2023/11/23,15:02:26,-7.5
2023/11/23,15:02:27,-7.4
2023/11/23,15:02:28,-7.5
2023/11/23,15:02:29,-7.9
2023/11/23,15:02:30,-8.2
2023/11/23,15:02:31,-8.9
2023/11/23,15:02:32,-9.2
2023/11/23,15:02:33,-9.7
2023/11/23,15:02:34,-10.0
2023/11/23,15:02:35,-10.6
2023/11/23,15:02:36,-10.7
2023/11/23,15:02:37,-10.9
2023/11/23,15:02:38,-10.9
2023/11/23,15:02:39,-10.8
2023/11/23,15:02:40,-10.6
2023/11/23,15:02:41,-10.5
2023/11/23,15:02:42,-10.6
2023/11/23,15:02:43,-10.3
2023/11/23,15:02:44,-9.9
2023/11/23,15:02:45,-9.0
2023/11/23,15:02:46,-8.6
2023/11/23,15:02:47,-7.7
2023/11/23,15:02:48,-7.4
2023/11/23,15:02:49,-7.0
2023/11/23,15:02:50,-5.8
2023/11/23,15:02:51,-5.1
2023/11/23,15:02:52,-4.1
