年月日,時刻,データ01(mG)
2023/12/08,04:03:09,-5.8
2023/12/08,04:03:10,-5.8
2023/12/08,04:03:11,-6.0
2023/12/08,04:03:12,-6.0
2023/12/08,04:03:13,-6.0
2023/12/08,04:03:14,-6.0
2023/12/08,04:03:15,-6.0
2023/12/08,04:03:16,-6.0
2023/12/08,04:03:17,-6.1
2023/12/08,04:03:18,-6.1
2023/12/08,04:03:19,-6.1
2023/12/08,04:03:20,-6.1
2023/12/08,04:03:21,-6.3
2023/12/08,04:03:22,-6.4
2023/12/08,04:03:23,-6.5
2023/12/08,04:03:24,-6.6
2023/12/08,04:03:25,-6.6
2023/12/08,04:03:26,-6.7
2023/12/08,04:03:27,-6.6
2023/12/08,04:03:28,-6.4
2023/12/08,04:03:29,-6.3
2023/12/08,04:03:30,-6.1
2023/12/08,04:03:31,-6.2
2023/12/08,04:03:32,-6.1
2023/12/08,04:03:33,-6.0
2023/12/08,04:03:34,-6.0
2023/12/08,04:03:35,-6.0
2023/12/08,04:03:36,-6.1
2023/12/08,04:03:37,-6.1
2023/12/08,04:03:38,-6.2
2023/12/08,04:03:39,-6.1
2023/12/08,04:03:40,-5.9
2023/12/08,04:03:41,-5.9
2023/12/08,04:03:42,-5.8
2023/12/08,04:03:43,-5.7
2023/12/08,04:03:44,-5.7
2023/12/08,04:03:45,-5.6
2023/12/08,04:03:46,-5.6
2023/12/08,04:03:47,-5.6
2023/12/08,04:03:48,-5.6
2023/12/08,04:03:49,-5.5
2023/12/08,04:03:50,-5.5
2023/12/08,04:03:52,-5.7
2023/12/08,04:03:53,-5.7
2023/12/08,04:03:54,-5.6
2023/12/08,04:03:55,-5.7
2023/12/08,04:03:56,-5.5
2023/12/08,04:03:57,-5.5
2023/12/08,04:03:58,-5.4
2023/12/08,04:03:59,-5.4
2023/12/08,04:04:00,-5.4
2023/12/08,04:04:01,-5.4
2023/12/08,04:04:02,-5.4
2023/12/08,04:04:03,-5.4
2023/12/08,04:04:04,-5.4
2023/12/08,04:04:05,-5.5
2023/12/08,04:04:06,-5.5
2023/12/08,04:04:07,-5.5
2023/12/08,04:04:08,-5.6
2023/12/08,04:04:09,-5.6
2023/12/08,04:04:10,-5.5
2023/12/08,04:04:11,-5.5
2023/12/08,04:04:12,-5.5
2023/12/08,04:04:13,-5.6
2023/12/08,04:04:14,-5.6
2023/12/08,04:04:15,-5.7
2023/12/08,04:04:16,-5.7
2023/12/08,04:04:17,-5.5
2023/12/08,04:04:18,-5.5
2023/12/08,04:04:19,-5.4
2023/12/08,04:04:20,-5.4
2023/12/08,04:04:21,-5.4
2023/12/08,04:04:22,-5.4
2023/12/08,04:04:23,-5.2
2023/12/08,04:04:24,-5.2
2023/12/08,04:04:25,-5.2
2023/12/08,04:04:26,-5.2
2023/12/08,04:04:27,-5.3
2023/12/08,04:04:28,-5.3
2023/12/08,04:04:29,-5.4
2023/12/08,04:04:30,-5.4
2023/12/08,04:04:31,-5.4
2023/12/08,04:04:32,-5.4
2023/12/08,04:04:33,-5.3
2023/12/08,04:04:34,-5.2
2023/12/08,04:04:35,-4.9
2023/12/08,04:04:36,-4.8
2023/12/08,04:04:37,-4.7
2023/12/08,04:04:38,-4.7
2023/12/08,04:04:39,-4.7
2023/12/08,04:04:40,-4.7
2023/12/08,04:04:41,-4.9
2023/12/08,04:04:42,-5.0
2023/12/08,04:04:43,-5.1
2023/12/08,04:04:44,-5.3
2023/12/08,04:04:45,-5.3
2023/12/08,04:04:46,-5.1
2023/12/08,04:04:47,-5.1
2023/12/08,04:04:48,-5.0
2023/12/08,04:04:49,-4.9
2023/12/08,04:04:50,-5.0
2023/12/08,04:04:51,-5.1
2023/12/08,04:04:52,-5.1
2023/12/08,04:04:53,-5.2
2023/12/08,04:04:54,-5.4
2023/12/08,04:04:55,-5.5
2023/12/08,04:04:56,-5.6
2023/12/08,04:04:57,-5.6
2023/12/08,04:04:58,-5.6
2023/12/08,04:04:59,-5.4
2023/12/08,04:05:00,-5.3
2023/12/08,04:05:01,-5.2
2023/12/08,04:05:02,-5.1
2023/12/08,04:05:03,-4.9
2023/12/08,04:05:04,-4.9
2023/12/08,04:05:05,-4.9
2023/12/08,04:05:06,-5.0
2023/12/08,04:05:07,-5.0
2023/12/08,04:05:08,-5.0
2023/12/08,04:05:09,-5.2
2023/12/08,04:05:10,-5.2
2023/12/08,04:05:11,-5.4
2023/12/08,04:05:12,-5.5
2023/12/08,04:05:13,-5.6
2023/12/08,04:05:14,-5.6
2023/12/08,04:05:15,-5.6
2023/12/08,04:05:16,-5.6
