年月日,時刻,データ01(mG)
2023/12/08,03:42:51,-6.6
2023/12/08,03:42:52,-6.7
2023/12/08,03:42:53,-6.7
2023/12/08,03:42:54,-6.6
2023/12/08,03:42:55,-6.4
2023/12/08,03:42:56,-6.3
2023/12/08,03:42:57,-6.3
2023/12/08,03:42:58,-6.2
2023/12/08,03:42:59,-6.1
2023/12/08,03:43:00,-6.0
2023/12/08,03:43:01,-5.9
2023/12/08,03:43:02,-5.9
2023/12/08,03:43:03,-5.9
2023/12/08,03:43:04,-5.9
2023/12/08,03:43:05,-5.9
2023/12/08,03:43:06,-5.9
2023/12/08,03:43:07,-6.0
2023/12/08,03:43:08,-5.9
2023/12/08,03:43:09,-6.0
2023/12/08,03:43:10,-6.1
2023/12/08,03:43:11,-6.2
2023/12/08,03:43:12,-6.2
2023/12/08,03:43:13,-6.2
2023/12/08,03:43:14,-6.1
2023/12/08,03:43:15,-6.1
2023/12/08,03:43:16,-6.0
2023/12/08,03:43:17,-5.9
2023/12/08,03:43:18,-5.9
2023/12/08,03:43:19,-5.8
2023/12/08,03:43:20,-5.9
2023/12/08,03:43:21,-5.8
2023/12/08,03:43:22,-5.8
2023/12/08,03:43:23,-5.8
2023/12/08,03:43:24,-5.8
2023/12/08,03:43:25,-5.9
2023/12/08,03:43:26,-5.8
2023/12/08,03:43:27,-5.8
2023/12/08,03:43:28,-5.9
2023/12/08,03:43:29,-5.9
2023/12/08,03:43:30,-5.9
2023/12/08,03:43:31,-5.9
2023/12/08,03:43:32,-5.9
2023/12/08,03:43:33,-5.9
2023/12/08,03:43:34,-6.0
2023/12/08,03:43:35,-6.0
2023/12/08,03:43:36,-6.0
2023/12/08,03:43:37,-6.0
2023/12/08,03:43:38,-6.2
2023/12/08,03:43:39,-6.2
2023/12/08,03:43:40,-6.4
2023/12/08,03:43:41,-6.5
2023/12/08,03:43:42,-6.5
2023/12/08,03:43:43,-6.5
2023/12/08,03:43:44,-6.5
2023/12/08,03:43:45,-6.6
2023/12/08,03:43:46,-6.6
2023/12/08,03:43:47,-6.6
2023/12/08,03:43:48,-6.6
2023/12/08,03:43:49,-6.5
2023/12/08,03:43:50,-6.5
2023/12/08,03:43:51,-6.6
2023/12/08,03:43:52,-6.7
2023/12/08,03:43:53,-6.8
2023/12/08,03:43:54,-6.8
2023/12/08,03:43:55,-6.7
2023/12/08,03:43:56,-6.7
2023/12/08,03:43:57,-6.8
2023/12/08,03:43:58,-6.8
2023/12/08,03:43:59,-6.9
2023/12/08,03:44:00,-6.9
2023/12/08,03:44:01,-6.9
2023/12/08,03:44:02,-6.9
2023/12/08,03:44:03,-7.0
2023/12/08,03:44:04,-6.9
2023/12/08,03:44:05,-7.0
2023/12/08,03:44:06,-7.0
2023/12/08,03:44:07,-6.8
2023/12/08,03:44:08,-6.8
2023/12/08,03:44:09,-6.9
2023/12/08,03:44:10,-6.9
2023/12/08,03:44:11,-7.0
2023/12/08,03:44:12,-6.9
2023/12/08,03:44:13,-6.9
2023/12/08,03:44:14,-6.9
2023/12/08,03:44:15,-7.0
2023/12/08,03:44:17,-7.1
2023/12/08,03:44:18,-7.2
2023/12/08,03:44:19,-7.3
2023/12/08,03:44:20,-7.4
2023/12/08,03:44:21,-7.5
2023/12/08,03:44:22,-7.5
2023/12/08,03:44:23,-7.5
2023/12/08,03:44:24,-7.6
2023/12/08,03:44:25,-7.5
2023/12/08,03:44:26,-7.5
2023/12/08,03:44:27,-7.5
2023/12/08,03:44:28,-7.4
2023/12/08,03:44:29,-7.4
2023/12/08,03:44:30,-7.5
2023/12/08,03:44:31,-7.5
2023/12/08,03:44:32,-7.4
2023/12/08,03:44:33,-7.3
2023/12/08,03:44:34,-7.3
2023/12/08,03:44:35,-7.2
2023/12/08,03:44:36,-7.3
2023/12/08,03:44:37,-7.4
2023/12/08,03:44:38,-7.4
2023/12/08,03:44:39,-7.5
2023/12/08,03:44:40,-7.6
2023/12/08,03:44:41,-7.6
2023/12/08,03:44:42,-7.7
2023/12/08,03:44:43,-7.8
2023/12/08,03:44:44,-7.8
2023/12/08,03:44:45,-7.8
2023/12/08,03:44:46,-7.9
2023/12/08,03:44:47,-7.8
2023/12/08,03:44:48,-7.7
2023/12/08,03:44:49,-7.7
2023/12/08,03:44:50,-7.5
2023/12/08,03:44:51,-7.4
2023/12/08,03:44:52,-7.4
2023/12/08,03:44:53,-7.2
2023/12/08,03:44:54,-7.0
2023/12/08,03:44:55,-7.0
2023/12/08,03:44:56,-7.1
