,v0,v1,v2,v3
,-932034,-1.18891e+06,-1.1758e+06,-1.11177e+06
,-926476,-1.19299e+06,-1.17457e+06,-1.10795e+06
,-922340,-1.22927e+06,-1.17432e+06,-1.10414e+06
,-919817,-1.23038e+06,-1.17269e+06,-1.09976e+06
,-916978,-1.23117e+06,-1.17045e+06,-1.06262e+06
,-914983,-1.22886e+06,-1.16736e+06,-1.05726e+06
,-913656,-1.1927e+06,-1.16449e+06,-1.05213e+06
,-914176,-1.18713e+06,-1.12762e+06,-1.11207e+06
,-915142,-1.1812e+06,-1.12481e+06,-1.10748e+06
,-918303,-1.23958e+06,-1.12149e+06,-1.10311e+06
,-921363,-1.2319e+06,-1.1187e+06,-1.09999e+06
,-967117,-1.18496e+06,-1.11075e+06,-1.05755e+06
,-929803,-1.17117e+06,-1.10312e+06,-1.0501e+06
,-984050,-1.12792e+06,-1.1011e+06,-1.04805e+06
,-996109,-1.11636e+06,-1.09803e+06,-1.0452e+06
,-1.03648e+06,-1.16635e+06,-1.05932e+06,-1.03992e+06
,-1.0434e+06,-1.1174e+06,-1.05085e+06,-1.03272e+06
,-1.04812e+06,-1.09869e+06,-1.10639e+06,-991293
,-986871,-1.11132e+06,-1.06116e+06,-1.04628e+06
,-990417,-1.05527e+06,-1.04628e+06,-1.03297e+06
,-995054,-1.03245e+06,-995780,-985640
,-997152,-1.04119e+06,-1.04505e+06,-971762
,-998461,-982274,-992524,-921640
,-999169,-923652,-972089,-970504
,-1.03294e+06,-929220,-982798,-918571
,-1.03276e+06,-902419,-928817,-868064
,-1.03499e+06,-907009,-903131,-912598
,-1.03737e+06,-848605,-851976,-863512
,-1.03532e+06,-790587,-864556,-847364
,-1.03454e+06,-797440,-843769,-797214
,-1.03376e+06,-773165,-791771,-848100
,-1.03301e+06,-781285,-838414,-799968
,-998662,-726587,-789988,-787691
,-997590,-670519,-774167,-775208
,-997120,-714188,-725796,-730583
,-995064,-662064,-780314,-722440
,-993851,-642616,-771596,-781772
,-993225,-593172,-730399,-775921
,-992554,-641251,-722184,-737009
,-992968,-593347,-718044,-733741
,-989753,-577818,-714789,-731388
,-985593,-531952,-713214,-730579
,-1.04749e+06,-585679,-713780,-730940
,-1.04377e+06,-575992,-715478,-733222
,-1.0391e+06,-532538,-716071,-733738
,-1.04035e+06,-523508,-716083,-733477
,-1.04038e+06,-517359,-721409,-770093
,-1.03906e+06,-512988,-726319,-774113
,-1.03733e+06,-509633,-732676,-778007
,-1.03885e+06,-474085,-770250,-781520
,-1.03707e+06,-508364,-780341,-722951
,-1.03497e+06,-510933,-720897,-727550
,-1.0353e+06,-515577,-728056,-732690
,-1.03548e+06,-522444,-737034,-772309
,-1.03249e+06,-530222,-777217,-777497
,-1.03427e+06,-537864,-781617,-780019
,-1.03782e+06,-584200,-790004,-785602
,-1.03916e+06,-532427,-795696,-789307
,-1.04013e+06,-581102,-801317,-793542
,-1.04016e+06,-598044,-839158,-796620
,-1.0411e+06,-649491,-843247,-799243
,-1.03993e+06,-606199,-847608,-802605
,-1.03883e+06,-660429,-849937,-836663
,-1.03904e+06,-716526,-851214,-837677
,-1.03839e+06,-709680,-787424,-839638
,-1.03761e+06,-734504,-787422,-839881
,-1.03763e+06,-728354,-787519,-840398
,-1.03655e+06,-788477,-786695,-840417
,-1.03574e+06,-848696,-850964,-840228
,-1.03497e+06,-843750,-849427,-839727
,-1.03343e+06,-904678,-847670,-839999
,-1.03276e+06,-866567,-845301,-839636
,-998387,-927979,-845012,-840938
,-991519,-923333,-845853,-843541
,-978903,-984284,-846560,-846540
,-931841,-1.0434e+06,-846396,-848931
,-982748,-1.03624e+06,-847361,-786947
,-970186,-1.05884e+06,-846345,-788705
,-926470,-1.05211e+06,-851726,-795944
,-917792,-1.10589e+06,-787937,-800215
,-914936,-1.12944e+06,-795953,-841938
,-909885,-1.11919e+06,-840446,-853736
,-907489,-1.17275e+06,-847359,-863796
,-905214,-1.194e+06,-859929,-910292
,-902956,-1.17967e+06,-904436,-857916
,-904161,-1.22928e+06,-852979,-904757
,-904992,-1.2477e+06,-903687,-922928
,-903479,-1.2961e+06,-920625,-972242
,-904693,-1.30815e+06,-968191,-921593
,-906187,-1.25519e+06,-923331,-972331
,-904477,-1.29607e+06,-969195,-985333
,-912441,-1.30104e+06,-979706,-995521
,-917789,-1.30764e+06,-1.03221e+06,-1.04401e+06
,-920515,-1.3112e+06,-1.0452e+06,-989987
,-920539,-1.31201e+06,-992745,-1.03271e+06
,-921367,-1.30889e+06,-1.03576e+06,-1.03956e+06
,-918328,-1.30743e+06,-1.04856e+06,-1.04889e+06
,-914403,-1.29969e+06,-1.04992e+06,-1.04886e+06
,-910102,-1.26138e+06,-1.06339e+06,-1.05554e+06
,-902642,-1.25186e+06,-1.06397e+06,-1.05474e+06
,-902958,-1.30582e+06,-1.09793e+06,-1.05241e+06
,-901138,-1.29539e+06,-1.10182e+06,-1.05247e+06
,-902369,-1.24975e+06,-1.10179e+06,-1.04883e+06
,-867898,-1.23802e+06,-1.10694e+06,-1.04835e+06
,-860429,-1.19528e+06,-1.1108e+06,-1.0493e+06
,-855324,-1.1827e+06,-1.11155e+06,-1.04648e+06
,-852174,-1.23389e+06,-1.11031e+06,-1.0427e+06
,-915930,-1.1886e+06,-1.1121e+06,-1.04092e+06
,-913187,-1.17677e+06,-1.11391e+06,-1.03988e+06
,-911623,-1.16532e+06,-1.0504e+06,-1.03986e+06
,-909055,-1.12257e+06,-1.05373e+06,-1.04084e+06
,-908349,-1.17628e+06,-1.05553e+06,-1.04069e+06
,-907546,-1.16765e+06,-1.05888e+06,-1.04316e+06
,-906775,-1.12481e+06,-1.06117e+06,-1.04497e+06
,-910296,-1.11462e+06,-1.06285e+06,-1.04677e+06
,-914131,-1.10614e+06,-1.09905e+06,-1.05084e+06
,-858056,-1.0624e+06,-1.06322e+06,-1.04991e+06
,-914203,-1.05192e+06,-1.06372e+06,-1.0509e+06
,-932875,-1.10946e+06,-1.09977e+06,-1.05547e+06
,-978635,-1.10026e+06,-1.09902e+06,-1.05749e+06
,-923094,-1.05809e+06,-1.06473e+06,-1.05884e+06
,-929481,-1.04734e+06,-1.06135e+06,-1.05827e+06
,-968703,-1.03499e+06,-1.05389e+06,-1.05399e+06
,-973799,-990253,-1.11156e+06,-1.04992e+06
,-976437,-1.04173e+06,-1.10058e+06,-1.04217e+06
,-980503,-993774,-1.05419e+06,-998892
,-983100,-979143,-1.03956e+06,-987176
,-985075,-931377,-990471,-1.04019e+06
,-986056,-981736,-1.03655e+06,-991716
,-989727,-932847,-981965,-973841
,-991974,-919085,-932099,-926487
,-992718,-905469,-976591,-973850
,-993829,-860190,-923086,-923881
,-993852,-916242,-903888,-908028
,-993265,-906260,-915952,-857311
,-994341,-865235,-863268,-905675
,-994253,-860218,-846067,-858141
,-992791,-856110,-795385,-843048
,-992997,-853252,-844584,-795683
,-995562,-852187,-795916,-847605
,-995294,-854743,-787447,-838689
,-993052,-857584,-776679,-795683
,-992556,-862700,-733992,-787232
,-993225,-867643,-725223,-779231
,-993821,-908589,-785097,-773657
,-994044,-916535,-780288,-735517
,-994826,-860478,-778014,-732691
,-993494,-903427,-777194,-730354
,-993057,-913949,-775202,-727817
,-992509,-924927,-776719,-727770
,-991780,-968728,-778546,-727248
,-990761,-980505,-783041,-728876
,-988474,-926000,-721717,-730591
,-989165,-967932,-723185,-729396
,-990979,-979254,-731150,-733194
,-986069,-990420,-772912,-771066
,-983840,-997845,-776478,-771301
,-983357,-1.03853e+06,-784142,-774460
,-984078,-1.04504e+06,-790525,-776705
,-985104,-987648,-798232,-781030
,-985353,-993003,-837096,-782638
,-989445,-997351,-844275,-785379
,-992710,-1.03379e+06,-851475,-787962
,-995622,-1.03681e+06,-793290,-790516
,-997072,-1.03983e+06,-799768,-793085
,-998867,-1.0404e+06,-837912,-794370
,-1.0329e+06,-1.04118e+06,-843256,-796142
,-1.03428e+06,-1.0406e+06,-846855,-796354
,-1.03582e+06,-1.04066e+06,-850908,-797427
,-1.03546e+06,-1.03991e+06,-854002,-797972
,-1.0355e+06,-1.03679e+06,-855351,-796704
,-1.03597e+06,-1.03547e+06,-857125,-796683
,-1.035e+06,-999178,-856878,-795170
,-1.03521e+06,-996907,-856291,-794168
,-1.03449e+06,-994619,-855818,-793597
,-1.03496e+06,-991459,-854315,-792092
,-1.03429e+06,-990422,-853226,-793029
,-1.03451e+06,-987677,-850695,-792014
,-1.03292e+06,-987403,-851169,-793892
,-994246,-987943,-850673,-796357
,-984357,-990501,-851226,-801046
,-973035,-992023,-849903,-836359
,-930285,-996093,-850992,-842456
,-918727,-1.0327e+06,-852172,-848166
,-977981,-1.03754e+06,-854058,-790007
,-972305,-1.04578e+06,-860386,-801240
,-966666,-1.05417e+06,-865520,-844547
,-931389,-1.06297e+06,-904148,-856774
,-928706,-1.10793e+06,-915196,-905976
,-927183,-1.05369e+06,-858827,-856023
,-925233,-1.10208e+06,-905744,-909284
,-919558,-1.11747e+06,-920043,-929499
,-916219,-1.16453e+06,-967673,-981998
,-913896,-1.17914e+06,-981979,-969719
,-912152,-1.12941e+06,-933334,-991485
,-912375,-1.17729e+06,-981516,-1.04468e+06
,-915234,-1.19146e+06,-996328,-998651
,-919502,-1.2383e+06,-1.04376e+06,-1.05065e+06
,-923147,-1.18658e+06,-994345,-1.10311e+06
,-926226,-1.2321e+06,-1.04272e+06,-1.05621e+06
,-929787,-1.24313e+06,-1.05629e+06,-1.10465e+06
,-931012,-1.25438e+06,-1.10212e+06,-1.12006e+06
,-931569,-1.29456e+06,-1.11076e+06,-1.13026e+06
,-933856,-1.30174e+06,-1.05466e+06,-1.17375e+06
,-931834,-1.30865e+06,-1.09958e+06,-1.11851e+06
,-929076,-1.24851e+06,-1.10615e+06,-1.12537e+06
,-928243,-1.25157e+06,-1.11161e+06,-1.12972e+06
,-926150,-1.25439e+06,-1.1172e+06,-1.16558e+06
,-924380,-1.25465e+06,-1.11897e+06,-1.1658e+06
,-923428,-1.25566e+06,-1.12235e+06,-1.16603e+06
,-921075,-1.25625e+06,-1.1249e+06,-1.1653e+06
,-919069,-1.25537e+06,-1.1261e+06,-1.12948e+06
,-916208,-1.25694e+06,-1.12902e+06,-1.12839e+06
,-912669,-1.2546e+06,-1.12846e+06,-1.1236e+06
,-911675,-1.25364e+06,-1.12892e+06,-1.11968e+06
,-911680,-1.2541e+06,-1.12924e+06,-1.11613e+06
,-911353,-1.25411e+06,-1.12975e+06,-1.17787e+06
,-911384,-1.25445e+06,-1.16375e+06,-1.17433e+06
,-912628,-1.25567e+06,-1.16476e+06,-1.17126e+06
,-912114,-1.25847e+06,-1.16756e+06,-1.16919e+06
,-912622,-1.25822e+06,-1.1669e+06,-1.16486e+06
,-917443,-1.25933e+06,-1.16858e+06,-1.12949e+06
,-927027,-1.25754e+06,-1.16789e+06,-1.12308e+06
,-921316,-1.2542e+06,-1.12977e+06,-1.11437e+06
,-975569,-1.25622e+06,-1.16578e+06,-1.11382e+06
,-990484,-1.25393e+06,-1.16348e+06,-1.10725e+06
,-1.03469e+06,-1.25316e+06,-1.16399e+06,-1.10333e+06
,-1.04221e+06,-1.2485e+06,-1.12589e+06,-1.0626e+06
,-983350,-1.3089e+06,-1.12072e+06,-1.05401e+06
,-986598,-1.29969e+06,-1.11157e+06,-1.1074e+06
,-989667,-1.2562e+06,-1.10102e+06,-1.06014e+06
,-992056,-1.24237e+06,-1.05298e+06,-1.04263e+06
,-995646,-1.19452e+06,-1.10286e+06,-991284
,-998082,-1.24394e+06,-1.05067e+06,-1.03653e+06
,-1.03632e+06,-1.19194e+06,-996099,-979722
,-1.03807e+06,-1.17458e+06,-1.0463e+06,-928526
,-1.03629e+06,-1.12152e+06,-992014,-970498
,-1.03598e+06,-1.16734e+06,-970773,-915008
,-1.03507e+06,-1.11233e+06,-979729,-858053
,-1.03601e+06,-1.05884e+06,-925916,-868328
,-1.0348e+06,-1.10389e+06,-905178,-847135
,-1.03395e+06,-1.04962e+06,-916237,-792600
,-1.03446e+06,-996829,-863946,-838176
,-1.0342e+06,-1.04375e+06,-846080,-788179
,-1.03372e+06,-994014,-796186,-771832
,-1.03269e+06,-978740,-847646,-725980
,-996910,-931645,-801248,-779267
,-994780,-918475,-789731,-736045
,-992311,-973590,-779274,-728052
,-989383,-932345,-772392,-722386
,-985651,-924636,-732412,-716802
,-1.04756e+06,-920811,-729823,-716502
,-1.04497e+06,-917004,-722224,-713173
,-1.04555e+06,-916677,-724286,-715825
,-1.04293e+06,-918009,-725709,-719158
,-1.04241e+06,-920584,-726325,-722654
,-1.0417e+06,-925668,-729312,-728336
,-1.04319e+06,-930768,-733415,-733982
,-1.04239e+06,-971561,-772612,-775479
,-1.04061e+06,-980184,-777756,-783598
,-1.03835e+06,-923948,-784631,-726822
,-1.03623e+06,-933082,-790489,-734431
,-1.03525e+06,-975644,-796622,-775717
,-1.03446e+06,-986147,-836834,-784843
,-998716,-996327,-844273,-793563
,-998443,-1.03736e+06,-848591,-799681
,-1.03225e+06,-1.04604e+06,-791035,-840492
,-1.03349e+06,-988684,-796664,-847053
,-1.03677e+06,-995825,-802553,-787987
,-1.03781e+06,-1.03449e+06,-841426,-793919
,-1.03809e+06,-1.03812e+06,-846070,-798487
,-1.03833e+06,-1.04146e+06,-850400,-836290
,-1.03737e+06,-1.04242e+06,-853802,-839171
,-1.03757e+06,-1.04116e+06,-856361,-841518
,-1.0373e+06,-1.03942e+06,-858631,-843041
,-1.0368e+06,-1.03496e+06,-859634,-843305
,-1.03728e+06,-997428,-859844,-844035
,-1.0358e+06,-991456,-859964,-843817
,-1.03452e+06,-983567,-859119,-843028
,-1.03444e+06,-1.03911e+06,-857626,-840986
,-1.03349e+06,-996409,-855814,-839427
,-1.03295e+06,-985097,-853983,-837092
,-1.03244e+06,-973589,-851516,-802334
,-998917,-929571,-849875,-801088
,-993029,-919054,-850224,-801004
,-982988,-975329,-849384,-801280
,-968677,-933860,-851667,-836290
,-921152,-923455,-848917,-802290
,-974628,-915944,-850715,-836882
,-928727,-911064,-853532,-840662
,-920545,-906477,-855842,-843494
,-915164,-905985,-862691,-850690
,-912851,-907974,-901176,-858092
,-912835,-912417,-909300,-867091
,-912837,-920626,-854504,-911679
,-907768,-967145,-904190,-863198
,-903120,-979960,-915770,-909353
,-901897,-931630,-928563,-924361
,-904139,-981763,-973309,-971061
,-907263,-1.03631e+06,-923589,-922563
,-907238,-994560,-972287,-972018
,-910073,-1.05057e+06,-986163,-987171
,-917547,-1.10616e+06,-997372,-1.03266e+06
,-920835,-1.10129e+06,-1.04707e+06,-984825
,-917823,-1.1266e+06,-991501,-996901
,-919065,-1.11768e+06,-999412,-1.03981e+06
,-917548,-1.17504e+06,-1.04143e+06,-1.05036e+06
,-917196,-1.22936e+06,-1.04679e+06,-1.05679e+06
,-913925,-1.18705e+06,-1.05648e+06,-1.09896e+06
,-909623,-1.23778e+06,-1.05808e+06,-1.10236e+06
,-908847,-1.25437e+06,-1.06088e+06,-1.10543e+06
,-904465,-1.30249e+06,-1.06164e+06,-1.10751e+06
,-902148,-1.24754e+06,-1.0609e+06,-1.1074e+06
,-866576,-1.25878e+06,-1.06418e+06,-1.1098e+06
,-864996,-1.29764e+06,-1.06107e+06,-1.10776e+06
,-861386,-1.30375e+06,-1.0634e+06,-1.1092e+06
,-856516,-1.30505e+06,-1.06039e+06,-1.10668e+06
,-852791,-1.30486e+06,-1.05985e+06,-1.10561e+06
,-913948,-1.30222e+06,-1.05957e+06,-1.10435e+06
,-909852,-1.29815e+06,-1.06032e+06,-1.10433e+06
,-906449,-1.25699e+06,-1.06011e+06,-1.10206e+06
,-906536,-1.24799e+06,-1.06115e+06,-1.10128e+06
,-903926,-1.30436e+06,-1.06465e+06,-1.1031e+06
,-901616,-1.25854e+06,-1.09921e+06,-1.10257e+06
,-901405,-1.24464e+06,-1.10163e+06,-1.10286e+06
,-903713,-1.22988e+06,-1.10469e+06,-1.10358e+06
,-904986,-1.18329e+06,-1.10981e+06,-1.10593e+06
,-911926,-1.19547e+06,-1.10873e+06,-1.10188e+06
,-903681,-1.17554e+06,-1.1088e+06,-1.09877e+06
,-926988,-1.12591e+06,-1.11264e+06,-1.10024e+06
,-974908,-1.17454e+06,-1.05031e+06,-1.10099e+06
,-919045,-1.12387e+06,-1.05216e+06,-1.10031e+06
,-927202,-1.10416e+06,-1.05057e+06,-1.06347e+06
,-933142,-1.05222e+06,-1.11312e+06,-1.0581e+06
,-969771,-1.06397e+06,-1.10648e+06,-1.04938e+06
,-973882,-1.04245e+06,-1.0982e+06,-1.03908e+06
,-976941,-989648,-1.05466e+06,-994763
,-979470,-1.03346e+06,-1.04188e+06,-1.04522e+06
,-982263,-979745,-994008,-996384
,-984313,-926461,-1.04422e+06,-979217
,-986165,-971722,-994519,-928210
,-989673,-918272,-975409,-973543
,-992820,-867103,-925981,-923078
,-993536,-915957,-974123,-905170
,-992060,-866855,-924980,-854790
,-990759,-849725,-907272,-902424
,-991713,-801597,-858354,-852752
,-990450,-787193,-909593,-838409
,-989198,-839228,-862213,-792012
,-990257,-792049,-849363,-844543
,-991684,-779722,-837934,-801219
,-992567,-735741,-796146,-793046
,-992828,-725298,-788168,-786699
,-993001,-780082,-848610,-782045
,-991773,-772853,-844798,-780345
,-991433,-731598,-840662,-778275
,-991506,-724706,-839378,-779224
,-990767,-718532,-838701,-780754
,-993298,-712405,-837057,-781802
,-995289,-711440,-840706,-788162
,-990754,-710103,-846304,-795344
,-987443,-709414,-849166,-801051
,-986835,-710415,-787441,-840179
,-987440,-713941,-792348,-847905
,-985340,-719609,-798209,-790543
,-986890,-725268,-801823,-797421
,-986174,-735746,-842736,-839979
,-987414,-778498,-846134,-847087
,-985891,-728803,-856860,-858852
,-984302,-774086,-860697,-864767
,-984856,-791833,-901364,-907246
,-982560,-842295,-905762,-914129
,-985103,-795626,-909789,-854468
,-988674,-848111,-914125,-860156
,-993804,-867842,-852215,-864289
,-997087,-856528,-855861,-902187
,-999189,-910144,-858639,-905253
,-1.03371e+06,-930600,-860626,-907558
,-1.03469e+06,-982590,-861426,-908037
,-1.03481e+06,-967430,-860623,-907310
,-1.03553e+06,-982588,-859105,-904486
,-1.03603e+06,-996346,-856612,-901424
,-1.03658e+06,-1.03882e+06,-852418,-863226
,-1.03762e+06,-1.04728e+06,-914669,-857618
,-1.0365e+06,-986336,-909837,-916444
,-1.03624e+06,-987343,-904142,-907986
,-1.0368e+06,-985616,-865838,-866621
,-1.03603e+06,-1.04654e+06,-860470,-858608
,-1.03578e+06,-1.037e+06,-853982,-848595
,-1.03548e+06,-991493,-849621,-839741
,-996049,-979183,-847605,-801250
,-986129,-928044,-840725,-791788
,-977895,-973316,-838372,-850377
,-966719,-919612,-838919,-846327
,-921079,-862416,-837642,-840944
,-978995,-901917,-838369,-836624
,-968231,-845795,-845616,-838700
,-929314,-848841,-844310,-802105
,-930006,-789480,-851237,-837856
,-927251,-733173,-862729,-845582
,-922320,-775912,-909050,-789970
,-918307,-720178,-858110,-800966
,-915187,-666409,-907015,-847901
,-913157,-711647,-923094,-861480
,-912614,-662268,-975402,-912425
,-910616,-648400,-930577,-866512
,-910079,-603367,-985055,-919837
,-910812,-591664,-1.03833e+06,-972752
,-916259,-648420,-992711,-927705
,-918039,-643632,-1.04808e+06,-984294
,-918502,-639535,-1.09852e+06,-1.03684e+06
,-924359,-603681,-1.0506e+06,-991187
,-926204,-639021,-1.10462e+06,-1.04681e+06
,-927690,-640798,-1.11899e+06,-1.09823e+06
,-925666,-649211,-1.172e+06,-1.05554e+06
,-921613,-654367,-1.11822e+06,-1.10411e+06
,-921596,-597252,-1.13018e+06,-1.12023e+06
,-921332,-605727,-1.1702e+06,-1.16563e+06
,-921339,-650709,-1.17894e+06,-1.17916e+06
,-920035,-663588,-1.18552e+06,-1.12466e+06
,-919048,-711162,-1.19143e+06,-1.16836e+06
,-917053,-662027,-1.19531e+06,-1.17735e+06
,-916953,-711470,-1.22983e+06,-1.18452e+06
,-915992,-729662,-1.23134e+06,-1.1914e+06
,-914725,-783048,-1.23216e+06,-1.23084e+06
,-912087,-737053,-1.23162e+06,-1.2352e+06
,-909860,-790275,-1.22929e+06,-1.23752e+06
,-910576,-844854,-1.19348e+06,-1.24004e+06
,-910276,-801821,-1.19139e+06,-1.24232e+06
,-911306,-857299,-1.18707e+06,-1.24208e+06
,-910339,-915468,-1.18431e+06,-1.2441e+06
,-911862,-903704,-1.17785e+06,-1.24105e+06
,-916720,-929058,-1.17406e+06,-1.2408e+06
,-925723,-982800,-1.1638e+06,-1.23339e+06
,-921815,-969413,-1.12124e+06,-1.19273e+06
,-976586,-994873,-1.11824e+06,-1.19118e+06
,-990734,-984127,-1.17552e+06,-1.18431e+06
,-1.03402e+06,-1.03908e+06,-1.16759e+06,-1.17755e+06
,-1.04116e+06,-1.0586e+06,-1.12327e+06,-1.1668e+06
,-1.04683e+06,-1.1087e+06,-1.10946e+06,-1.12081e+06
,-986355,-1.05806e+06,-1.06115e+06,-1.17065e+06
,-988890,-1.10537e+06,-1.10948e+06,-1.12052e+06
,-990523,-1.11585e+06,-1.05647e+06,-1.09932e+06
,-993290,-1.12458e+06,-1.03578e+06,-1.10998e+06
,-994818,-1.16434e+06,-1.04554e+06,-1.05287e+06
,-996645,-1.1689e+06,-988983,-993996
,-998874,-1.17174e+06,-932657,-1.0335e+06
,-1.03225e+06,-1.17474e+06,-975587,-975579
,-1.03293e+06,-1.17354e+06,-918250,-980755
,-1.03422e+06,-1.17174e+06,-863969,-922640
,-1.03347e+06,-1.16815e+06,-907514,-865019
,-1.0342e+06,-1.12822e+06,-852980,-905453
,-1.03421e+06,-1.12131e+06,-801853,-850409
,-1.03419e+06,-1.1115e+06,-849394,-795622
,-1.03396e+06,-1.10101e+06,-801306,-842497
,-1.03268e+06,-1.05396e+06,-787694,-791304
,-1.03267e+06,-1.10469e+06,-775877,-775458
,-997680,-1.0552e+06,-735222,-730140
,-995602,-1.03577e+06,-727253,-784071
,-995524,-1.04578e+06,-785940,-773075
,-993071,-990522,-784179,-733703
,-988400,-932065,-783419,-728271
,-986631,-968256,-782584,-722926
,-987390,-905271,-784349,-719648
,-987191,-907267,-723159,-719870
,-986175,-842196,-729583,-721122
,-984847,-841515,-736568,-724199
,-983871,-773318,-776767,-727243
,-1.04804e+06,-770355,-787487,-732611
,-1.04656e+06,-667418,-795342,-736715
,-1.046e+06,-663338,-840419,-776927
,-1.04249e+06,-593458,-786664,-784699
,-1.03989e+06,-587826,-796701,-725501
,-1.03756e+06,-583156,-839742,-731703
,-1.03649e+06,-513841,-850914,-772347
,-1.03274e+06,-510675,-862478,-780773
,-1.03319e+06,-409150,-902116,-785411
,-1.035e+06,-408863,-912673,-792857
,-1.03712e+06,-379104,-856101,-801309
,-1.03854e+06,-381966,-865308,-841734
,-1.03937e+06,-322080,-904952,-848186
,-1.04011e+06,-266035,-911916,-790062
,-1.04016e+06,-276976,-916755,-795845
,-1.04042e+06,-259019,-920823,-802068
,-1.04043e+06,-210194,-922844,-839889
,-1.03963e+06,-197691,-924112,-844542
,-1.03913e+06,-252945,-923657,-847327
,-1.04014e+06,-245791,-921866,-849874
,-1.04012e+06,-210187,-919601,-852478
,-1.03888e+06,-210170,-915741,-854028
,-1.03836e+06,-212711,-910795,-854731
,-1.03804e+06,-251619,-904975,-856012
,-1.03676e+06,-260865,-865837,-856358
,-1.036e+06,-206879,-857631,-856052
,-1.03444e+06,-255024,-916237,-856894
,-997841,-272127,-908019,-856118
,-988470,-326659,-904763,-859851
,-972519,-316199,-864196,-859931
,-927995,-340723,-855499,-860448
,-975098,-335924,-853287,-864497
,-930320,-394982,-844600,-863750
,-920118,-395038,-844826,-902913
,-914437,-458461,-839438,-904650
,-910018,-462580,-846107,-914973
,-906783,-529173,-844327,-854271
,-906259,-536086,-852950,-866868
,-867297,-639792,-860410,-910592
,-867579,-645854,-867562,-921579
,-863799,-719156,-916239,-970950
,-863026,-723511,-858418,-981049
,-866318,-729139,-906763,-930545
,-868087,-799448,-923381,-977689
,-904757,-802542,-971016,-990743
,-909113,-868037,-920093,-1.03558e+06
,-914670,-867059,-966692,-1.04675e+06
,-918749,-929757,-982521,-992211
,-917447,-926462,-1.03373e+06,-1.0376e+06
,-912694,-983055,-1.04499e+06,-1.04392e+06
,-915668,-1.03659e+06,-986055,-1.04622e+06
,-913927,-991524,-1.034e+06,-1.05364e+06
,-910560,-1.04038e+06,-1.04169e+06,-1.05476e+06
,-909573,-1.05346e+06,-1.04858e+06,-1.05466e+06
,-905791,-1.09949e+06,-1.05786e+06,-1.05628e+06
,-864216,-1.11057e+06,-1.09896e+06,-1.0568e+06
,-858377,-1.05012e+06,-1.10078e+06,-1.05169e+06
,-857811,-1.05627e+06,-1.10594e+06,-1.05007e+06
,-855002,-1.06015e+06,-1.10974e+06,-1.04729e+06
,-852494,-1.06372e+06,-1.04915e+06,-1.04622e+06
,-914969,-1.06474e+06,-1.05287e+06,-1.04373e+06
,-912399,-1.09844e+06,-1.0586e+06,-1.04372e+06
,-909775,-1.09873e+06,-1.06467e+06,-1.04401e+06
,-907476,-1.09776e+06,-1.10336e+06,-1.04577e+06
,-904687,-1.06345e+06,-1.11003e+06,-1.04835e+06
,-903139,-1.06041e+06,-1.11716e+06,-1.05143e+06
,-902616,-1.05756e+06,-1.1231e+06,-1.05598e+06
,-867849,-1.0539e+06,-1.16346e+06,-1.06186e+06
,-868300,-1.11176e+06,-1.16809e+06,-1.09828e+06
,-903935,-1.10722e+06,-1.17604e+06,-1.10613e+06
,-908498,-1.06473e+06,-1.1778e+06,-1.10896e+06
,-865986,-1.05192e+06,-1.17831e+06,-1.11024e+06
,-923096,-1.04418e+06,-1.11772e+06,-1.05161e+06
,-971831,-1.03375e+06,-1.12078e+06,-1.05732e+06
,-918475,-988969,-1.12226e+06,-1.06266e+06
,-926148,-1.04116e+06,-1.12052e+06,-1.09795e+06
,-932303,-992565,-1.11622e+06,-1.09803e+06
,-970233,-972820,-1.17427e+06,-1.06164e+06
,-975370,-920082,-1.16407e+06,-1.0565e+06
,-977872,-930518,-1.11822e+06,-1.11357e+06
,-982014,-905437,-1.10081e+06,-1.10109e+06
,-983013,-914949,-1.05261e+06,-1.05723e+06
,-983337,-854824,-1.06448e+06,-1.04062e+06
,-985382,-795592,-1.04293e+06,-990948
,-986885,-801338,-987117,-1.03763e+06
,-988875,-775478,-996602,-986083
,-988624,-784673,-974103,-967716
,-987438,-728066,-982754,-980681
,-990992,-671736,-924428,-926239
,-993817,-717844,-903385,-908579
,-993510,-667615,-914210,-857838
,-993244,-652525,-861184,-906560
,-992830,-639173,-841683,-857332
,-993796,-596701,-790819,-842222
,-993579,-655328,-840255,-796391
,-993573,-650210,-792305,-849130
,-992573,-649201,-779777,-839396
,-992205,-649713,-734740,-796636
,-992046,-590140,-727604,-790799
,-988931,-597751,-785175,-785422
,-988706,-640255,-778301,-780803
,-990189,-651997,-773081,-777183
,-992554,-668122,-770583,-776657
,-990005,-719349,-773355,-779791
,-988397,-705765,-773087,-780862
,-989728,-725740,-773057,-782619
,-993019,-780484,-776421,-785946
,-992791,-772124,-781823,-792050
,-993025,-795596,-785438,-795601
,-994845,-787171,-724531,-799761
,-994096,-845580,-733128,-839972
,-989993,-904425,-773426,-846301
,-992206,-861169,-775199,-847419
,-995030,-918532,-786706,-789441
,-992497,-973586,-794595,-793660
,-993792,-929316,-801333,-797173
,-996604,-982296,-841016,-799797
,-1.03246e+06,-1.035e+06,-848888,-835634
,-1.034e+06,-986906,-790494,-837896
,-1.03574e+06,-1.03548e+06,-797719,-839194
,-1.03699e+06,-1.04963e+06,-837364,-840699
