年月日,時刻,データ01(mG)
2023/12/12,00:41:03,8.8
2023/12/12,00:41:04,4.8
2023/12/12,00:41:05,5.0
2023/12/12,00:41:06,5.2
2023/12/12,00:41:07,5.7
2023/12/12,00:41:08,6.1
2023/12/12,00:41:09,6.7
2023/12/12,00:41:10,7.1
2023/12/12,00:41:11,7.9
2023/12/12,00:41:12,8.4
2023/12/12,00:41:13,8.8
2023/12/12,00:41:14,9.4
2023/12/12,00:41:15,9.6
2023/12/12,00:41:16,10.1
2023/12/12,00:41:17,10.4
2023/12/12,00:41:18,10.8
2023/12/12,00:41:19,11.0
2023/12/12,00:41:20,11.4
2023/12/12,00:41:21,11.5
2023/12/12,00:41:22,11.7
2023/12/12,00:41:23,11.8
2023/12/12,00:41:24,11.9
2023/12/12,00:41:25,12.0
2023/12/12,00:41:26,11.9
2023/12/12,00:41:27,12.0
2023/12/12,00:41:28,12.0
2023/12/12,00:41:29,12.0
2023/12/12,00:41:30,12.2
2023/12/12,00:41:31,12.4
2023/12/12,00:41:32,13.0
2023/12/12,00:41:33,13.3
2023/12/12,00:41:34,13.5
2023/12/12,00:41:35,13.9
2023/12/12,00:41:37,10.5
2023/12/12,00:41:38,10.4
2023/12/12,00:41:39,10.3
2023/12/12,00:41:40,10.1
2023/12/12,00:41:41,6.1
2023/12/12,00:41:42,6.0
2023/12/12,00:41:43,6.0
2023/12/12,00:41:44,6.0
2023/12/12,00:41:45,6.0
2023/12/12,00:41:46,5.9
2023/12/12,00:41:47,5.9
2023/12/12,00:41:48,5.9
2023/12/12,00:41:49,5.9
2023/12/12,00:41:50,6.0
2023/12/12,00:41:51,6.1
2023/12/12,00:41:52,6.1
2023/12/12,00:41:53,6.2
2023/12/12,00:41:54,6.6
2023/12/12,00:41:55,6.9
2023/12/12,00:41:56,7.2
2023/12/12,00:41:57,7.8
2023/12/12,00:41:58,8.1
2023/12/12,00:41:59,8.8
2023/12/12,00:42:00,9.2
2023/12/12,00:42:01,9.8
2023/12/12,00:42:02,9.9
2023/12/12,00:42:03,10.2
2023/12/12,00:42:04,10.3
2023/12/12,00:42:05,10.4
2023/12/12,00:42:06,10.3
2023/12/12,00:42:07,9.7
2023/12/12,00:42:08,9.5
2023/12/12,00:42:09,9.2
2023/12/12,00:42:10,9.2
2023/12/12,00:42:11,8.9
2023/12/12,00:42:12,8.9
2023/12/12,00:42:13,8.8
2023/12/12,00:42:14,9.0
2023/12/12,00:42:15,9.3
2023/12/12,00:42:16,9.5
2023/12/12,00:42:17,9.5
2023/12/12,00:42:18,9.6
2023/12/12,00:42:19,9.6
2023/12/12,00:42:20,9.5
2023/12/12,00:42:21,9.6
2023/12/12,00:42:22,9.6
2023/12/12,00:42:23,9.7
2023/12/12,00:42:24,9.9
2023/12/12,00:42:25,10.0
2023/12/12,00:42:26,10.2
2023/12/12,00:42:27,10.3
2023/12/12,00:42:28,10.6
2023/12/12,00:42:29,10.7
2023/12/12,00:42:30,10.7
2023/12/12,00:42:31,10.7
2023/12/12,00:42:32,10.7
2023/12/12,00:42:33,10.7
2023/12/12,00:42:34,10.7
2023/12/12,00:42:35,10.8
2023/12/12,00:42:36,10.9
2023/12/12,00:42:37,11.2
2023/12/12,00:42:38,11.3
2023/12/12,00:42:39,11.5
2023/12/12,00:42:40,11.6
2023/12/12,00:42:41,11.8
2023/12/12,00:42:42,11.8
2023/12/12,00:42:43,11.3
2023/12/12,00:42:44,11.0
2023/12/12,00:42:45,10.3
2023/12/12,00:42:46,9.9
2023/12/12,00:42:47,9.1
2023/12/12,00:42:48,8.7
2023/12/12,00:42:49,8.0
2023/12/12,00:42:50,7.7
2023/12/12,00:42:51,7.4
2023/12/12,00:42:52,7.2
2023/12/12,00:42:53,7.1
2023/12/12,00:42:54,5.3
2023/12/12,00:42:55,2.5
2023/12/12,00:42:56,2.2
2023/12/12,00:42:57,2.0
2023/12/12,00:42:58,2.0
2023/12/12,00:42:59,2.1
2023/12/12,00:43:00,2.5
2023/12/12,00:43:01,2.7
2023/12/12,00:43:02,3.1
2023/12/12,00:43:03,3.3
2023/12/12,00:43:04,4.1
2023/12/12,00:43:05,4.7
2023/12/12,00:43:06,5.3
2023/12/12,00:43:07,5.6
2023/12/12,00:43:08,6.2
2023/12/12,00:43:09,6.5
2023/12/12,00:43:10,7.1
2023/12/12,00:43:11,7.5
2023/12/12,00:43:12,8.1
