年月日,時刻,データ01(mG)
2023/12/12,01:03:01,12.1
2023/12/12,01:03:02,12.1
2023/12/12,01:03:03,12.2
2023/12/12,01:03:04,12.2
2023/12/12,01:03:05,12.2
2023/12/12,01:03:06,12.3
2023/12/12,01:03:07,12.4
2023/12/12,01:03:08,12.5
2023/12/12,01:03:09,12.5
2023/12/12,01:03:10,12.5
2023/12/12,01:03:11,12.5
2023/12/12,01:03:12,12.5
2023/12/12,01:03:13,12.5
2023/12/12,01:03:14,12.4
2023/12/12,01:03:15,12.4
2023/12/12,01:03:16,12.3
2023/12/12,01:03:17,12.3
2023/12/12,01:03:18,12.3
2023/12/12,01:03:19,12.2
2023/12/12,01:03:20,12.2
2023/12/12,01:03:21,12.2
2023/12/12,01:03:22,12.3
2023/12/12,01:03:23,12.2
2023/12/12,01:03:24,12.2
2023/12/12,01:03:25,12.2
2023/12/12,01:03:26,12.1
2023/12/12,01:03:27,12.2
2023/12/12,01:03:28,12.1
2023/12/12,01:03:29,12.0
2023/12/12,01:03:30,12.1
2023/12/12,01:03:31,12.3
2023/12/12,01:03:32,12.4
2023/12/12,01:03:33,12.6
2023/12/12,01:03:34,12.8
2023/12/12,01:03:35,12.9
2023/12/12,01:03:36,13.0
2023/12/12,01:03:37,13.2
2023/12/12,01:03:38,13.3
2023/12/12,01:03:39,13.3
2023/12/12,01:03:40,13.2
2023/12/12,01:03:41,13.3
2023/12/12,01:03:42,13.3
2023/12/12,01:03:43,13.3
2023/12/12,01:03:44,13.3
2023/12/12,01:03:45,13.2
2023/12/12,01:03:46,13.3
2023/12/12,01:03:47,13.3
2023/12/12,01:03:48,13.5
2023/12/12,01:03:49,13.5
2023/12/12,01:03:50,13.4
2023/12/12,01:03:51,13.5
2023/12/12,01:03:52,13.5
2023/12/12,01:03:53,13.5
2023/12/12,01:03:54,13.5
2023/12/12,01:03:55,13.5
2023/12/12,01:03:56,13.5
2023/12/12,01:03:57,13.4
2023/12/12,01:03:58,13.4
2023/12/12,01:03:59,13.5
2023/12/12,01:04:00,13.4
2023/12/12,01:04:01,13.4
2023/12/12,01:04:02,13.4
2023/12/12,01:04:03,13.3
2023/12/12,01:04:04,13.2
2023/12/12,01:04:05,13.1
2023/12/12,01:04:06,13.0
2023/12/12,01:04:07,12.7
2023/12/12,01:04:08,12.6
2023/12/12,01:04:09,12.5
2023/12/12,01:04:10,12.4
2023/12/12,01:04:11,12.3
2023/12/12,01:04:12,12.2
2023/12/12,01:04:13,12.1
2023/12/12,01:04:14,12.1
2023/12/12,01:04:15,12.1
2023/12/12,01:04:16,12.2
2023/12/12,01:04:17,12.3
2023/12/12,01:04:18,12.3
2023/12/12,01:04:19,12.4
2023/12/12,01:04:20,12.4
2023/12/12,01:04:21,12.5
2023/12/12,01:04:22,12.5
2023/12/12,01:04:23,12.5
2023/12/12,01:04:24,12.6
2023/12/12,01:04:25,12.6
2023/12/12,01:04:26,12.7
2023/12/12,01:04:27,12.7
2023/12/12,01:04:28,12.8
2023/12/12,01:04:29,12.8
2023/12/12,01:04:30,12.7
2023/12/12,01:04:31,12.7
2023/12/12,01:04:32,12.7
2023/12/12,01:04:33,12.7
2023/12/12,01:04:34,12.6
2023/12/12,01:04:35,12.6
2023/12/12,01:04:36,12.6
2023/12/12,01:04:37,12.6
2023/12/12,01:04:38,12.8
2023/12/12,01:04:39,12.8
2023/12/12,01:04:40,12.7
2023/12/12,01:04:41,12.7
2023/12/12,01:04:42,12.5
2023/12/12,01:04:43,12.4
2023/12/12,01:04:44,12.4
2023/12/12,01:04:45,12.3
2023/12/12,01:04:46,12.1
2023/12/12,01:04:47,12.0
2023/12/12,01:04:48,11.9
2023/12/12,01:04:49,11.8
2023/12/12,01:04:50,11.9
2023/12/12,01:04:51,12.0
2023/12/12,01:04:52,12.0
2023/12/12,01:04:53,11.8
2023/12/12,01:04:54,11.8
2023/12/12,01:04:55,12.0
2023/12/12,01:04:56,12.0
2023/12/12,01:04:57,12.0
2023/12/12,01:04:58,12.0
2023/12/12,01:04:59,11.8
2023/12/12,01:05:00,11.9
2023/12/12,01:05:01,12.0
2023/12/12,01:05:02,12.0
2023/12/12,01:05:03,11.9
2023/12/12,01:05:05,11.9
2023/12/12,01:05:06,11.8
2023/12/12,01:05:07,11.7
2023/12/12,01:05:08,11.7
2023/12/12,01:05:09,11.7
2023/12/12,01:05:10,11.5
2023/12/12,01:05:11,11.5
2023/12/12,01:05:12,11.7
2023/12/12,01:05:13,11.8
2023/12/12,01:05:14,11.8
2023/12/12,01:05:15,12.0
2023/12/12,01:05:16,12.1
2023/12/12,01:05:17,12.2
2023/12/12,01:05:18,12.2
2023/12/12,01:05:19,12.3
2023/12/12,01:05:20,12.3
2023/12/12,01:05:21,12.3
2023/12/12,01:05:22,12.3
2023/12/12,01:05:23,12.2
2023/12/12,01:05:24,12.0
2023/12/12,01:05:25,11.8
2023/12/12,01:05:26,11.8
2023/12/12,01:05:27,11.7
2023/12/12,01:05:28,11.6
2023/12/12,01:05:29,11.4
2023/12/12,01:05:30,11.3
2023/12/12,01:05:31,11.3
2023/12/12,01:05:32,11.3
2023/12/12,01:05:33,11.3
2023/12/12,01:05:34,11.3
2023/12/12,01:05:35,11.4
2023/12/12,01:05:36,11.3
2023/12/12,01:05:37,11.3
2023/12/12,01:05:38,11.4
2023/12/12,01:05:39,11.4
2023/12/12,01:05:40,11.4
2023/12/12,01:05:41,11.3
2023/12/12,01:05:42,11.3
2023/12/12,01:05:43,11.4
2023/12/12,01:05:44,11.5
2023/12/12,01:05:45,11.5
2023/12/12,01:05:46,11.5
2023/12/12,01:05:47,11.5
2023/12/12,01:05:48,11.5
2023/12/12,01:05:49,11.6
2023/12/12,01:05:50,11.7
2023/12/12,01:05:51,11.7
2023/12/12,01:05:52,11.7
2023/12/12,01:05:53,11.6
2023/12/12,01:05:54,11.5
2023/12/12,01:05:55,11.6
2023/12/12,01:05:56,11.6
2023/12/12,01:05:57,11.6
2023/12/12,01:05:58,11.7
2023/12/12,01:05:59,11.6
2023/12/12,01:06:00,11.7
2023/12/12,01:06:01,11.9
2023/12/12,01:06:02,12.0
2023/12/12,01:06:03,12.1
2023/12/12,01:06:04,12.1
2023/12/12,01:06:05,12.1
2023/12/12,01:06:06,12.1
2023/12/12,01:06:07,12.1
2023/12/12,01:06:08,12.1
2023/12/12,01:06:09,12.0
2023/12/12,01:06:10,12.0
2023/12/12,01:06:11,12.0
2023/12/12,01:06:12,12.1
2023/12/12,01:06:13,12.2
2023/12/12,01:06:14,12.2
2023/12/12,01:06:15,12.2
2023/12/12,01:06:16,12.3
2023/12/12,01:06:17,12.2
2023/12/12,01:06:18,12.2
2023/12/12,01:06:19,12.2
2023/12/12,01:06:20,12.2
2023/12/12,01:06:21,12.1
2023/12/12,01:06:22,12.1
2023/12/12,01:06:23,12.1
2023/12/12,01:06:24,12.1
2023/12/12,01:06:25,12.2
2023/12/12,01:06:26,12.3
2023/12/12,01:06:27,12.3
2023/12/12,01:06:28,12.4
2023/12/12,01:06:29,12.4
2023/12/12,01:06:30,12.4
2023/12/12,01:06:31,12.5
2023/12/12,01:06:32,12.6
2023/12/12,01:06:33,12.6
2023/12/12,01:06:34,12.6
2023/12/12,01:06:35,12.6
2023/12/12,01:06:36,12.5
2023/12/12,01:06:37,12.6
2023/12/12,01:06:38,12.5
2023/12/12,01:06:39,12.5
2023/12/12,01:06:40,12.4
2023/12/12,01:06:41,12.3
2023/12/12,01:06:42,12.1
2023/12/12,01:06:43,12.0
2023/12/12,01:06:44,11.9
2023/12/12,01:06:45,11.8
2023/12/12,01:06:46,11.7
2023/12/12,01:06:47,11.6
2023/12/12,01:06:48,11.5
2023/12/12,01:06:49,11.4
2023/12/12,01:06:50,11.3
2023/12/12,01:06:51,11.4
2023/12/12,01:06:52,11.4
2023/12/12,01:06:53,11.5
2023/12/12,01:06:54,11.6
2023/12/12,01:06:55,11.7
2023/12/12,01:06:56,11.8
2023/12/12,01:06:57,11.9
2023/12/12,01:06:58,11.9
2023/12/12,01:06:59,11.8
2023/12/12,01:07:00,11.7
2023/12/12,01:07:01,11.7
2023/12/12,01:07:02,11.6
2023/12/12,01:07:03,11.4
2023/12/12,01:07:04,11.4
2023/12/12,01:07:05,11.4
2023/12/12,01:07:06,11.4
2023/12/12,01:07:07,11.5
2023/12/12,01:07:08,11.6
2023/12/12,01:07:09,11.6
2023/12/12,01:07:10,11.7
2023/12/12,01:07:11,11.8
2023/12/12,01:07:12,11.9
2023/12/12,01:07:13,12.0
2023/12/12,01:07:14,12.0
2023/12/12,01:07:15,12.1
2023/12/12,01:07:16,12.2
2023/12/12,01:07:17,12.2
2023/12/12,01:07:18,12.2
2023/12/12,01:07:19,12.2
2023/12/12,01:07:20,12.1
2023/12/12,01:07:21,12.0
2023/12/12,01:07:22,12.0
2023/12/12,01:07:23,11.8
2023/12/12,01:07:24,11.7
2023/12/12,01:07:25,11.6
2023/12/12,01:07:26,11.5
2023/12/12,01:07:27,11.5
2023/12/12,01:07:28,11.6
2023/12/12,01:07:29,11.5
2023/12/12,01:07:30,11.5
2023/12/12,01:07:31,11.6
2023/12/12,01:07:32,11.6
2023/12/12,01:07:33,11.6
2023/12/12,01:07:34,11.6
2023/12/12,01:07:35,11.5
2023/12/12,01:07:36,11.5
2023/12/12,01:07:37,11.4
2023/12/12,01:07:38,11.5
2023/12/12,01:07:39,11.4
2023/12/12,01:07:40,11.3
2023/12/12,01:07:41,11.4
2023/12/12,01:07:42,11.5
2023/12/12,01:07:43,11.6
2023/12/12,01:07:44,11.7
2023/12/12,01:07:45,11.8
2023/12/12,01:07:46,11.9
2023/12/12,01:07:47,12.0
2023/12/12,01:07:48,12.0
2023/12/12,01:07:49,12.0
2023/12/12,01:07:50,12.0
2023/12/12,01:07:51,12.0
2023/12/12,01:07:52,11.9
2023/12/12,01:07:53,11.9
2023/12/12,01:07:54,11.9
2023/12/12,01:07:55,11.9
2023/12/12,01:07:56,11.9
2023/12/12,01:07:57,11.9
2023/12/12,01:07:58,11.8
2023/12/12,01:07:59,11.7
2023/12/12,01:08:00,11.8
2023/12/12,01:08:01,11.8
2023/12/12,01:08:02,11.8
2023/12/12,01:08:03,11.8
2023/12/12,01:08:04,11.9
2023/12/12,01:08:05,11.9
2023/12/12,01:08:06,11.8
2023/12/12,01:08:07,11.8
2023/12/12,01:08:08,11.5
2023/12/12,01:08:09,11.6
2023/12/12,01:08:11,11.5
2023/12/12,01:08:12,11.5
2023/12/12,01:08:13,11.6
2023/12/12,01:08:14,11.7
2023/12/12,01:08:15,11.9
2023/12/12,01:08:16,12.0
2023/12/12,01:08:17,12.3
2023/12/12,01:08:18,12.3
2023/12/12,01:08:19,12.4
2023/12/12,01:08:20,12.4
2023/12/12,01:08:21,12.4
2023/12/12,01:08:22,12.2
2023/12/12,01:08:23,12.1
2023/12/12,01:08:24,12.0
2023/12/12,01:08:25,11.9
2023/12/12,01:08:26,11.8
2023/12/12,01:08:27,11.7
2023/12/12,01:08:28,11.6
2023/12/12,01:08:29,11.5
2023/12/12,01:08:30,11.6
2023/12/12,01:08:31,11.6
2023/12/12,01:08:32,11.6
2023/12/12,01:08:33,11.6
2023/12/12,01:08:34,11.7
2023/12/12,01:08:35,11.6
2023/12/12,01:08:36,11.7
2023/12/12,01:08:37,11.7
2023/12/12,01:08:38,11.6
2023/12/12,01:08:39,11.7
2023/12/12,01:08:40,11.6
2023/12/12,01:08:41,11.7
2023/12/12,01:08:42,11.6
2023/12/12,01:08:43,11.6
2023/12/12,01:08:44,11.5
2023/12/12,01:08:45,11.3
2023/12/12,01:08:46,11.3
2023/12/12,01:08:47,11.2
2023/12/12,01:08:48,11.3
2023/12/12,01:08:49,11.1
2023/12/12,01:08:50,11.1
2023/12/12,01:08:51,11.0
2023/12/12,01:08:52,11.1
2023/12/12,01:08:53,11.2
2023/12/12,01:08:54,11.1
2023/12/12,01:08:55,11.1
2023/12/12,01:08:56,11.0
2023/12/12,01:08:57,11.0
2023/12/12,01:08:58,11.0
2023/12/12,01:08:59,11.1
2023/12/12,01:09:00,11.1
2023/12/12,01:09:01,11.1
2023/12/12,01:09:02,11.1
2023/12/12,01:09:03,11.1
2023/12/12,01:09:04,11.1
2023/12/12,01:09:05,11.1
2023/12/12,01:09:06,11.1
2023/12/12,01:09:07,11.1
2023/12/12,01:09:08,11.3
2023/12/12,01:09:09,11.4
2023/12/12,01:09:10,11.4
2023/12/12,01:09:11,11.4
2023/12/12,01:09:12,11.5
2023/12/12,01:09:13,11.5
2023/12/12,01:09:14,11.6
2023/12/12,01:09:15,11.7
2023/12/12,01:09:16,11.4
2023/12/12,01:09:17,11.4
2023/12/12,01:09:18,11.5
2023/12/12,01:09:19,11.5
2023/12/12,01:09:20,11.5
2023/12/12,01:09:21,11.6
2023/12/12,01:09:22,11.5
