年月日,時刻,データ01(mG)
2023/12/14,09:55:18,26.5
2023/12/14,09:55:19,27.3
2023/12/14,09:55:20,27.9
2023/12/14,09:55:21,28.7
2023/12/14,09:55:22,29.2
2023/12/14,09:55:23,30.1
2023/12/14,09:55:24,30.5
2023/12/14,09:55:25,30.9
2023/12/14,09:55:26,30.9
2023/12/14,09:55:27,30.6
2023/12/14,09:55:28,30.2
2023/12/14,09:55:29,29.8
2023/12/14,09:55:30,29.7
2023/12/14,09:55:31,29.6
2023/12/14,09:55:32,29.6
2023/12/14,09:55:33,30.1
2023/12/14,09:55:34,30.5
2023/12/14,09:55:35,31.1
2023/12/14,09:55:36,31.5
2023/12/14,09:55:37,32.1
2023/12/14,09:55:38,32.5
2023/12/14,09:55:39,33.4
2023/12/14,09:55:40,33.7
2023/12/14,09:55:41,36.8
2023/12/14,09:55:42,36.8
2023/12/14,09:55:43,37.3
2023/12/14,09:55:44,37.4
2023/12/14,09:55:45,37.3
2023/12/14,09:55:46,37.2
2023/12/14,09:55:47,37.4
2023/12/14,09:55:48,37.5
2023/12/14,09:55:49,37.5
2023/12/14,09:55:50,37.4
2023/12/14,09:55:51,37.3
2023/12/14,09:55:52,37.2
2023/12/14,09:55:53,37.4
2023/12/14,09:55:54,37.3
2023/12/14,09:55:55,37.1
2023/12/14,09:55:56,36.6
2023/12/14,09:55:57,36.4
2023/12/14,09:55:58,36.0
2023/12/14,09:55:59,36.0
2023/12/14,09:56:00,36.0
2023/12/14,09:56:01,37.0
2023/12/14,09:56:02,37.1
2023/12/14,09:56:03,37.3
2023/12/14,09:56:04,37.8
2023/12/14,09:56:05,38.0
2023/12/14,09:56:06,38.2
2023/12/14,09:56:07,38.2
2023/12/14,09:56:08,31.0
2023/12/14,09:56:09,30.9
2023/12/14,09:56:10,32.6
2023/12/14,09:56:11,32.6
2023/12/14,09:56:12,30.7
2023/12/14,09:56:13,30.7
2023/12/14,09:56:14,30.9
2023/12/14,09:56:15,31.0
2023/12/14,09:56:16,31.1
2023/12/14,09:56:17,31.5
2023/12/14,09:56:18,31.7
2023/12/14,09:56:19,32.2
2023/12/14,09:56:20,32.4
2023/12/14,09:56:21,32.7
2023/12/14,09:56:22,32.7
2023/12/14,09:56:23,32.7
2023/12/14,09:56:24,32.8
2023/12/14,09:56:25,32.6
2023/12/14,09:56:26,32.5
2023/12/14,09:56:27,32.2
2023/12/14,09:56:28,32.0
2023/12/14,09:56:29,31.7
2023/12/14,09:56:30,31.6
2023/12/14,09:56:31,31.4
2023/12/14,09:56:32,31.1
2023/12/14,09:56:33,31.0
2023/12/14,09:56:34,30.9
2023/12/14,09:56:35,30.8
2023/12/14,09:56:36,30.9
2023/12/14,09:56:37,31.0
2023/12/14,09:56:38,31.0
2023/12/14,09:56:39,31.2
2023/12/14,09:56:40,31.1
2023/12/14,09:56:41,30.9
2023/12/14,09:56:42,30.8
2023/12/14,09:56:43,30.6
2023/12/14,09:56:44,30.5
2023/12/14,09:56:45,30.3
2023/12/14,09:56:46,29.8
2023/12/14,09:56:47,29.6
2023/12/14,09:56:48,29.3
2023/12/14,09:56:49,29.2
2023/12/14,09:56:50,29.2
2023/12/14,09:56:52,29.3
2023/12/14,09:56:53,29.6
2023/12/14,09:56:54,30.0
2023/12/14,09:56:55,30.8
2023/12/14,09:56:56,31.2
2023/12/14,09:56:57,31.9
2023/12/14,09:56:58,32.2
2023/12/14,09:56:59,32.9
2023/12/14,09:57:00,33.2
2023/12/14,09:57:01,33.7
2023/12/14,09:57:02,34.0
2023/12/14,09:57:03,34.3
2023/12/14,09:57:04,34.4
2023/12/14,09:57:05,34.4
2023/12/14,09:57:06,34.5
2023/12/14,09:57:07,34.6
2023/12/14,09:57:08,34.6
2023/12/14,09:57:09,34.5
2023/12/14,09:57:10,34.2
2023/12/14,09:57:11,33.8
2023/12/14,09:57:12,33.7
2023/12/14,09:57:13,33.6
2023/12/14,09:57:14,33.5
2023/12/14,09:57:15,33.4
2023/12/14,09:57:16,32.5
2023/12/14,09:57:17,32.1
2023/12/14,09:57:18,31.3
2023/12/14,09:57:19,31.0
2023/12/14,09:57:20,30.6
2023/12/14,09:57:21,30.7
2023/12/14,09:57:22,30.9
2023/12/14,09:57:23,31.0
2023/12/14,09:57:24,31.6
2023/12/14,09:57:25,31.9
2023/12/14,09:57:26,32.6
2023/12/14,09:57:27,33.0
2023/12/14,09:57:28,33.8
2023/12/14,09:57:29,34.0
2023/12/14,09:57:30,34.2
2023/12/14,09:57:31,34.4
2023/12/14,09:57:32,34.9
2023/12/14,09:57:33,35.0
2023/12/14,09:57:34,35.2
2023/12/14,09:57:35,35.1
2023/12/14,09:57:36,34.9
2023/12/14,09:57:37,34.8
2023/12/14,09:57:38,34.8
2023/12/14,09:57:39,34.7
2023/12/14,09:57:40,34.5
2023/12/14,09:57:41,34.1
2023/12/14,09:57:42,34.0
2023/12/14,09:57:43,33.8
2023/12/14,09:57:44,33.7
2023/12/14,09:57:45,33.3
2023/12/14,09:57:46,32.9
2023/12/14,09:57:47,32.1
2023/12/14,09:57:48,31.7
2023/12/14,09:57:49,30.9
2023/12/14,09:57:50,30.6
2023/12/14,09:57:51,30.2
2023/12/14,09:57:52,30.0
2023/12/14,09:57:53,29.4
2023/12/14,09:57:54,29.4
2023/12/14,09:57:55,34.0
2023/12/14,09:57:56,34.0
2023/12/14,09:57:57,34.0
2023/12/14,09:57:58,33.9
2023/12/14,09:57:59,33.5
2023/12/14,09:58:00,33.5
2023/12/14,09:58:01,33.7
2023/12/14,09:58:02,33.9
2023/12/14,09:58:03,34.4
2023/12/14,09:58:04,34.3
2023/12/14,09:58:05,34.2
2023/12/14,09:58:06,34.1
2023/12/14,09:58:07,34.0
2023/12/14,09:58:08,33.8
2023/12/14,09:58:09,33.8
2023/12/14,09:58:10,33.9
2023/12/14,09:58:11,37.9
2023/12/14,09:58:12,38.0
2023/12/14,09:58:13,35.7
2023/12/14,09:58:14,35.2
2023/12/14,09:58:15,34.8
2023/12/14,09:58:16,34.1
2023/12/14,09:58:17,33.8
2023/12/14,09:58:18,35.5
2023/12/14,09:58:19,35.5
2023/12/14,09:58:20,35.9
2023/12/14,09:58:21,36.1
2023/12/14,09:58:22,36.4
2023/12/14,09:58:23,36.5
2023/12/14,09:58:24,36.6
2023/12/14,09:58:25,36.5
2023/12/14,09:58:26,36.3
2023/12/14,09:58:27,36.2
2023/12/14,09:58:28,36.0
2023/12/14,09:58:29,36.0
2023/12/14,09:58:30,36.1
2023/12/14,09:58:31,36.2
2023/12/14,09:58:32,36.7
2023/12/14,09:58:33,37.1
2023/12/14,09:58:34,36.2
2023/12/14,09:58:35,33.9
2023/12/14,09:58:36,33.7
2023/12/14,09:58:37,33.6
2023/12/14,09:58:38,33.5
2023/12/14,09:58:39,33.0
2023/12/14,09:58:40,32.8
2023/12/14,09:58:41,32.2
2023/12/14,09:58:42,32.0
2023/12/14,09:58:44,31.8
2023/12/14,09:58:45,31.6
2023/12/14,09:58:46,31.4
2023/12/14,09:58:47,31.2
2023/12/14,09:58:48,31.2
2023/12/14,09:58:49,31.3
2023/12/14,09:58:50,31.5
2023/12/14,09:58:51,31.7
2023/12/14,09:58:52,32.4
2023/12/14,09:58:53,32.8
2023/12/14,09:58:54,33.5
2023/12/14,09:58:55,33.8
2023/12/14,09:58:56,34.6
2023/12/14,09:58:57,34.8
2023/12/14,09:58:58,35.4
2023/12/14,09:58:59,35.4
2023/12/14,09:59:00,35.2
2023/12/14,09:59:01,35.0
2023/12/14,09:59:02,30.9
2023/12/14,09:59:03,30.9
2023/12/14,09:59:04,30.8
2023/12/14,09:59:05,30.8
2023/12/14,09:59:06,30.6
2023/12/14,09:59:07,30.4
2023/12/14,09:59:08,30.3
2023/12/14,09:59:09,29.8
2023/12/14,09:59:10,29.6
2023/12/14,09:59:11,31.5
2023/12/14,09:59:12,31.5
2023/12/14,09:59:13,31.6
2023/12/14,09:59:14,31.6
2023/12/14,09:59:15,32.0
2023/12/14,09:59:16,32.2
2023/12/14,09:59:17,32.5
2023/12/14,09:59:18,32.6
2023/12/14,09:59:19,32.8
2023/12/14,09:59:20,32.8
2023/12/14,09:59:21,32.8
2023/12/14,09:59:22,32.6
2023/12/14,09:59:23,31.9
2023/12/14,09:59:24,31.4
2023/12/14,09:59:25,30.3
2023/12/14,09:59:26,29.8
2023/12/14,09:59:27,28.9
2023/12/14,09:59:28,28.4
2023/12/14,09:59:29,27.8
2023/12/14,09:59:30,27.8
2023/12/14,09:59:31,28.2
2023/12/14,09:59:32,28.6
2023/12/14,09:59:33,29.5
2023/12/14,09:59:34,29.9
2023/12/14,09:59:35,30.5
2023/12/14,09:59:36,31.4
2023/12/14,09:59:37,31.8
2023/12/14,09:59:38,32.4
2023/12/14,09:59:39,32.6
2023/12/14,09:59:40,32.5
2023/12/14,09:59:41,32.4
2023/12/14,09:59:42,32.5
2023/12/14,09:59:43,32.6
2023/12/14,09:59:44,33.1
2023/12/14,09:59:45,33.4
2023/12/14,09:59:46,34.3
2023/12/14,09:59:47,34.9
2023/12/14,09:59:48,36.0
2023/12/14,09:59:49,36.7
2023/12/14,09:59:50,37.4
2023/12/14,09:59:51,37.6
2023/12/14,09:59:52,37.7
2023/12/14,09:59:53,37.5
2023/12/14,09:59:54,36.9
2023/12/14,09:59:55,36.5
2023/12/14,09:59:56,35.7
2023/12/14,09:59:57,35.2
2023/12/14,09:59:58,34.3
2023/12/14,09:59:59,34.0
2023/12/14,10:00:00,33.5
2023/12/14,10:00:01,33.2
2023/12/14,10:00:02,32.9
2023/12/14,10:00:03,32.8
2023/12/14,10:00:04,32.6
2023/12/14,10:00:05,32.3
2023/12/14,10:00:06,32.2
2023/12/14,10:00:07,32.1
2023/12/14,10:00:08,32.2
2023/12/14,10:00:09,32.5
2023/12/14,10:00:10,32.7
2023/12/14,10:00:11,33.4
2023/12/14,10:00:12,33.9
2023/12/14,10:00:13,34.8
2023/12/14,10:00:14,35.0
2023/12/14,10:00:15,35.1
2023/12/14,10:00:16,29.4
2023/12/14,10:00:17,26.1
2023/12/14,10:00:18,26.1
2023/12/14,10:00:19,26.0
2023/12/14,10:00:20,29.3
2023/12/14,10:00:21,32.4
2023/12/14,10:00:22,32.4
2023/12/14,10:00:23,32.4
2023/12/14,10:00:24,32.5
2023/12/14,10:00:25,32.8
2023/12/14,10:00:26,32.9
2023/12/14,10:00:27,33.1
2023/12/14,10:00:28,33.4
2023/12/14,10:00:29,33.6
2023/12/14,10:00:30,30.2
2023/12/14,10:00:31,30.2
2023/12/14,10:00:32,30.2
2023/12/14,10:00:33,30.5
2023/12/14,10:00:34,34.8
2023/12/14,10:00:35,34.7
2023/12/14,10:00:36,34.6
2023/12/14,10:00:37,34.5
2023/12/14,10:00:38,34.4
2023/12/14,10:00:39,34.2
2023/12/14,10:00:40,33.7
2023/12/14,10:00:42,33.6
2023/12/14,10:00:43,33.6
2023/12/14,10:00:44,33.6
2023/12/14,10:00:45,29.8
2023/12/14,10:00:46,29.8
2023/12/14,10:00:47,29.7
2023/12/14,10:00:48,29.6
2023/12/14,10:00:49,29.2
2023/12/14,10:00:50,29.0
2023/12/14,10:00:51,28.5
2023/12/14,10:00:52,28.2
2023/12/14,10:00:53,27.7
2023/12/14,10:00:54,27.5
2023/12/14,10:00:55,27.2
2023/12/14,10:00:56,27.2
2023/12/14,10:00:57,27.5
2023/12/14,10:00:58,27.6
2023/12/14,10:00:59,27.7
2023/12/14,10:01:00,28.2
2023/12/14,10:01:01,28.6
2023/12/14,10:01:02,29.4
2023/12/14,10:01:03,29.9
