年月日,時刻,データ01(mG)
2023/12/14,09:48:14,-13.0
2023/12/14,09:48:15,-14.0
2023/12/14,09:48:16,-14.1
2023/12/14,09:48:17,-14.1
2023/12/14,09:48:18,-14.1
2023/12/14,09:48:19,-14.4
2023/12/14,09:48:20,-14.7
2023/12/14,09:48:21,-15.4
2023/12/14,09:48:22,-15.8
2023/12/14,09:48:23,-16.5
2023/12/14,09:48:24,-16.8
2023/12/14,09:48:25,-17.5
2023/12/14,09:48:26,-17.9
2023/12/14,09:48:27,-18.2
2023/12/14,09:48:28,-18.2
2023/12/14,09:48:29,-18.0
2023/12/14,09:48:30,-17.7
2023/12/14,09:48:31,-17.4
2023/12/14,09:48:32,-17.1
2023/12/14,09:48:33,-16.8
2023/12/14,09:48:34,-15.7
2023/12/14,09:48:35,-15.1
2023/12/14,09:48:36,-14.1
2023/12/14,09:48:37,-13.5
2023/12/14,09:48:38,-12.5
2023/12/14,09:48:39,-12.1
2023/12/14,09:48:40,-11.2
2023/12/14,09:48:41,-10.7
2023/12/14,09:48:42,-10.0
2023/12/14,09:48:43,-9.7
2023/12/14,09:48:44,-9.0
2023/12/14,09:48:45,-8.7
2023/12/14,09:48:46,-8.0
2023/12/14,09:48:47,-7.6
2023/12/14,09:48:48,-6.9
2023/12/14,09:48:49,-6.6
2023/12/14,09:48:50,-5.9
2023/12/14,09:48:51,-5.7
2023/12/14,09:48:52,-5.4
2023/12/14,09:48:53,-5.2
2023/12/14,09:48:54,-5.0
2023/12/14,09:48:55,-4.9
2023/12/14,09:48:56,-4.8
2023/12/14,09:48:57,-4.8
2023/12/14,09:48:58,-5.1
2023/12/14,09:48:59,-5.3
2023/12/14,09:49:00,-8.8
2023/12/14,09:49:01,-8.7
2023/12/14,09:49:02,-8.6
2023/12/14,09:49:03,-8.4
2023/12/14,09:49:04,-7.9
2023/12/14,09:49:05,-7.7
2023/12/14,09:49:06,-7.6
2023/12/14,09:49:07,-7.4
2023/12/14,09:49:08,-7.2
2023/12/14,09:49:09,-6.6
2023/12/14,09:49:10,-6.5
2023/12/14,09:49:11,-6.4
2023/12/14,09:49:12,-6.5
2023/12/14,09:49:13,-6.9
2023/12/14,09:49:14,-6.2
2023/12/14,09:49:15,-6.0
2023/12/14,09:49:16,-6.0
2023/12/14,09:49:17,-5.9
2023/12/14,09:49:18,-6.0
2023/12/14,09:49:19,-6.3
2023/12/14,09:49:20,-6.4
2023/12/14,09:49:21,-6.7
2023/12/14,09:49:22,-6.9
2023/12/14,09:49:23,-7.2
2023/12/14,09:49:24,-7.4
2023/12/14,09:49:25,-8.2
2023/12/14,09:49:26,-8.7
2023/12/14,09:49:27,-9.9
2023/12/14,09:49:28,-10.6
2023/12/14,09:49:29,-11.9
2023/12/14,09:49:30,-19.2
2023/12/14,09:49:31,-19.5
2023/12/14,09:49:32,-19.7
2023/12/14,09:49:33,-19.8
2023/12/14,09:49:34,-19.7
2023/12/14,09:49:35,-19.4
2023/12/14,09:49:36,-13.7
2023/12/14,09:49:37,-13.6
2023/12/14,09:49:38,-13.3
2023/12/14,09:49:39,-13.0
2023/12/14,09:49:40,-12.6
2023/12/14,09:49:41,-12.3
2023/12/14,09:49:43,-11.8
2023/12/14,09:49:44,-11.5
2023/12/14,09:49:45,-10.9
2023/12/14,09:49:46,-10.5
2023/12/14,09:49:47,-9.9
2023/12/14,09:49:48,-9.8
2023/12/14,09:49:49,-9.8
2023/12/14,09:49:50,-9.9
2023/12/14,09:49:51,-10.1
2023/12/14,09:49:52,-10.1
2023/12/14,09:49:53,-10.4
2023/12/14,09:49:54,-10.7
2023/12/14,09:49:55,-11.3
2023/12/14,09:49:56,-11.5
2023/12/14,09:49:57,-11.5
2023/12/14,09:49:58,-11.5
2023/12/14,09:49:59,-11.5
2023/12/14,09:50:00,-11.4
2023/12/14,09:50:01,-11.7
2023/12/14,09:50:02,-11.8
2023/12/14,09:50:03,-11.8
2023/12/14,09:50:04,-11.7
2023/12/14,09:50:05,-11.6
2023/12/14,09:50:06,-15.5
2023/12/14,09:50:07,-15.5
2023/12/14,09:50:08,-15.6
2023/12/14,09:50:09,-15.6
2023/12/14,09:50:10,-15.7
2023/12/14,09:50:11,-15.8
2023/12/14,09:50:12,-16.0
2023/12/14,09:50:13,-16.0
2023/12/14,09:50:14,-15.9
2023/12/14,09:50:15,-15.8
2023/12/14,09:50:16,-15.6
2023/12/14,09:50:17,-15.6
2023/12/14,09:50:18,-15.4
2023/12/14,09:50:19,-15.2
2023/12/14,09:50:20,-14.6
2023/12/14,09:50:21,-14.2
2023/12/14,09:50:22,-13.4
2023/12/14,09:50:23,-12.9
2023/12/14,09:50:24,-11.9
2023/12/14,09:50:25,-11.5
2023/12/14,09:50:26,-10.4
2023/12/14,09:50:27,-10.0
2023/12/14,09:50:28,-9.0
2023/12/14,09:50:29,-8.5
2023/12/14,09:50:30,-7.8
2023/12/14,09:50:31,-7.7
2023/12/14,09:50:32,-7.6
2023/12/14,09:50:33,-7.6
2023/12/14,09:50:34,-7.6
2023/12/14,09:50:35,-7.7
2023/12/14,09:50:36,-7.9
2023/12/14,09:50:37,-8.7
2023/12/14,09:50:38,-8.9
2023/12/14,09:50:39,-9.5
2023/12/14,09:50:40,-9.6
2023/12/14,09:50:41,-9.7
2023/12/14,09:50:42,-9.7
2023/12/14,09:50:43,-9.9
2023/12/14,09:50:44,-10.0
2023/12/14,09:50:45,-10.1
2023/12/14,09:50:46,-10.1
2023/12/14,09:50:47,-10.2
2023/12/14,09:50:48,-10.3
2023/12/14,09:50:49,-10.5
2023/12/14,09:50:50,-10.5
