年月日,時刻,データ01(mG)
2023/12/16,00:45:02,11.9
2023/12/16,00:45:03,12.0
2023/12/16,00:45:04,12.1
2023/12/16,00:45:05,12.1
2023/12/16,00:45:06,12.4
2023/12/16,00:45:07,12.5
2023/12/16,00:45:08,12.6
2023/12/16,00:45:09,12.7
2023/12/16,00:45:10,12.9
2023/12/16,00:45:11,13.0
2023/12/16,00:45:12,13.0
2023/12/16,00:45:13,13.3
2023/12/16,00:45:14,13.4
2023/12/16,00:45:15,13.8
2023/12/16,00:45:16,14.0
2023/12/16,00:45:17,14.5
2023/12/16,00:45:18,14.8
2023/12/16,00:45:19,15.4
2023/12/16,00:45:20,15.7
2023/12/16,00:45:21,16.2
2023/12/16,00:45:22,16.4
2023/12/16,00:45:23,16.4
2023/12/16,00:45:24,16.4
2023/12/16,00:45:25,16.4
2023/12/16,00:45:27,16.2
2023/12/16,00:45:28,12.0
2023/12/16,00:45:29,12.0
2023/12/16,00:45:30,12.0
2023/12/16,00:45:31,12.1
2023/12/16,00:45:32,9.0
2023/12/16,00:45:33,9.0
2023/12/16,00:45:34,9.0
2023/12/16,00:45:35,9.0
2023/12/16,00:45:36,8.9
2023/12/16,00:45:37,8.8
2023/12/16,00:45:38,8.5
2023/12/16,00:45:39,8.3
2023/12/16,00:45:40,7.7
2023/12/16,00:45:41,7.3
2023/12/16,00:45:42,6.4
2023/12/16,00:45:43,5.9
2023/12/16,00:45:44,5.5
2023/12/16,00:45:45,4.6
2023/12/16,00:45:46,4.0
2023/12/16,00:45:47,3.2
2023/12/16,00:45:48,2.9
2023/12/16,00:45:49,2.3
2023/12/16,00:45:50,2.2
2023/12/16,00:45:51,2.1
2023/12/16,00:45:52,2.1
2023/12/16,00:45:53,2.3
2023/12/16,00:45:54,2.4
2023/12/16,00:45:55,2.7
2023/12/16,00:45:56,2.9
2023/12/16,00:45:57,3.2
2023/12/16,00:45:58,3.4
2023/12/16,00:45:59,3.3
2023/12/16,00:46:00,3.3
2023/12/16,00:46:01,3.4
2023/12/16,00:46:02,3.4
2023/12/16,00:46:03,3.5
2023/12/16,00:46:04,3.6
2023/12/16,00:46:05,3.7
2023/12/16,00:46:06,3.8
2023/12/16,00:46:07,4.2
2023/12/16,00:46:08,4.5
2023/12/16,00:46:09,4.8
2023/12/16,00:46:10,5.0
2023/12/16,00:46:11,5.1
2023/12/16,00:46:12,5.4
2023/12/16,00:46:13,5.6
2023/12/16,00:46:14,6.1
2023/12/16,00:46:15,6.4
2023/12/16,00:46:16,10.2
2023/12/16,00:46:17,10.2
2023/12/16,00:46:18,10.2
2023/12/16,00:46:19,10.2
2023/12/16,00:46:20,10.2
2023/12/16,00:46:21,10.1
2023/12/16,00:46:22,10.0
2023/12/16,00:46:23,10.0
2023/12/16,00:46:24,9.8
2023/12/16,00:46:25,9.7
2023/12/16,00:46:26,9.8
2023/12/16,00:46:27,10.0
2023/12/16,00:46:28,10.3
2023/12/16,00:46:29,10.7
2023/12/16,00:46:30,11.3
2023/12/16,00:46:31,11.7
2023/12/16,00:46:32,12.5
2023/12/16,00:46:33,12.9
2023/12/16,00:46:34,13.5
2023/12/16,00:46:35,13.7
2023/12/16,00:46:36,13.9
2023/12/16,00:46:37,14.0
2023/12/16,00:46:38,14.2
2023/12/16,00:46:39,14.3
2023/12/16,00:46:40,14.7
2023/12/16,00:46:41,14.9
2023/12/16,00:46:42,15.1
2023/12/16,00:46:43,15.6
2023/12/16,00:46:44,16.0
2023/12/16,00:46:45,16.6
2023/12/16,00:46:46,16.9
2023/12/16,00:46:47,17.3
2023/12/16,00:46:48,17.4
2023/12/16,00:46:49,17.5
2023/12/16,00:46:50,17.5
2023/12/16,00:46:51,17.4
2023/12/16,00:46:52,17.3
2023/12/16,00:46:53,17.0
2023/12/16,00:46:54,16.7
2023/12/16,00:46:55,16.3
2023/12/16,00:46:56,16.1
2023/12/16,00:46:57,15.5
2023/12/16,00:46:58,15.1
2023/12/16,00:46:59,7.8
2023/12/16,00:47:00,7.9
2023/12/16,00:47:01,11.8
2023/12/16,00:47:02,11.9
2023/12/16,00:47:03,12.1
2023/12/16,00:47:04,12.1
2023/12/16,00:47:05,12.2
2023/12/16,00:47:06,12.1
2023/12/16,00:47:07,12.5
2023/12/16,00:47:08,14.8
2023/12/16,00:47:09,15.1
2023/12/16,00:47:10,15.2
2023/12/16,00:47:11,15.4
2023/12/16,00:47:12,15.5
2023/12/16,00:47:13,15.5
2023/12/16,00:47:14,15.6
2023/12/16,00:47:15,15.8
2023/12/16,00:47:16,16.1
2023/12/16,00:47:17,16.1
2023/12/16,00:47:18,16.1
2023/12/16,00:47:19,13.9
2023/12/16,00:47:21,13.5
2023/12/16,00:47:22,13.3
2023/12/16,00:47:23,12.8
2023/12/16,00:47:24,12.5
2023/12/16,00:47:25,11.6
2023/12/16,00:47:26,11.2
2023/12/16,00:47:27,10.3
2023/12/16,00:47:28,9.8
2023/12/16,00:47:29,9.4
2023/12/16,00:47:30,9.3
2023/12/16,00:47:31,9.1
2023/12/16,00:47:32,9.1
2023/12/16,00:47:33,9.8
2023/12/16,00:47:34,10.2
2023/12/16,00:47:35,11.1
2023/12/16,00:47:36,11.7
2023/12/16,00:47:37,12.5
2023/12/16,00:47:38,12.8
2023/12/16,00:47:39,13.7
2023/12/16,00:47:40,14.1
2023/12/16,00:47:41,14.3
2023/12/16,00:47:42,14.1
2023/12/16,00:47:43,13.7
2023/12/16,00:47:44,13.4
2023/12/16,00:47:45,13.2
2023/12/16,00:47:46,12.8
2023/12/16,00:47:47,12.6
2023/12/16,00:47:48,12.0
2023/12/16,00:47:49,11.8
2023/12/16,00:47:50,9.1
2023/12/16,00:47:51,9.2
2023/12/16,00:47:52,9.4
2023/12/16,00:47:53,9.6
2023/12/16,00:47:54,9.9
2023/12/16,00:47:55,10.1
2023/12/16,00:47:56,10.5
2023/12/16,00:47:57,10.7
2023/12/16,00:47:58,11.3
2023/12/16,00:47:59,11.5
2023/12/16,00:48:00,12.1
2023/12/16,00:48:01,12.2
2023/12/16,00:48:02,12.7
2023/12/16,00:48:03,13.1
2023/12/16,00:48:04,13.7
2023/12/16,00:48:05,14.0
2023/12/16,00:48:06,14.2
2023/12/16,00:48:07,14.7
2023/12/16,00:48:08,14.7
2023/12/16,00:48:09,14.7
2023/12/16,00:48:10,14.7
2023/12/16,00:48:11,14.6
2023/12/16,00:48:12,14.5
2023/12/16,00:48:13,14.4
2023/12/16,00:48:14,14.3
2023/12/16,00:48:15,11.8
2023/12/16,00:48:16,11.7
2023/12/16,00:48:17,11.7
2023/12/16,00:48:18,11.5
2023/12/16,00:48:19,11.4
2023/12/16,00:48:20,11.3
2023/12/16,00:48:21,11.0
2023/12/16,00:48:22,10.7
2023/12/16,00:48:23,10.3
2023/12/16,00:48:24,10.2
2023/12/16,00:48:25,10.1
2023/12/16,00:48:26,10.1
2023/12/16,00:48:27,10.0
2023/12/16,00:48:28,10.1
2023/12/16,00:48:29,10.4
2023/12/16,00:48:30,10.7
2023/12/16,00:48:31,11.2
2023/12/16,00:48:32,11.2
2023/12/16,00:48:33,11.2
2023/12/16,00:48:34,11.2
2023/12/16,00:48:35,11.6
2023/12/16,00:48:36,11.8
2023/12/16,00:48:37,12.0
2023/12/16,00:48:38,12.3
2023/12/16,00:48:39,12.4
2023/12/16,00:48:40,13.1
2023/12/16,00:48:41,13.4
2023/12/16,00:48:42,14.0
2023/12/16,00:48:43,14.1
2023/12/16,00:48:44,14.0
2023/12/16,00:48:45,13.7
2023/12/16,00:48:46,13.3
2023/12/16,00:48:47,13.1
2023/12/16,00:48:48,12.8
2023/12/16,00:48:49,12.7
2023/12/16,00:48:50,12.5
2023/12/16,00:48:51,12.4
2023/12/16,00:48:52,12.7
2023/12/16,00:48:53,13.1
2023/12/16,00:48:54,13.4
2023/12/16,00:48:55,13.5
2023/12/16,00:48:56,13.4
2023/12/16,00:48:57,13.2
2023/12/16,00:48:58,13.2
2023/12/16,00:48:59,13.3
2023/12/16,00:49:00,13.3
2023/12/16,00:49:01,13.1
2023/12/16,00:49:02,12.7
2023/12/16,00:49:03,12.6
2023/12/16,00:49:04,12.6
2023/12/16,00:49:05,12.5
2023/12/16,00:49:06,12.4
2023/12/16,00:49:07,11.8
2023/12/16,00:49:08,11.5
2023/12/16,00:49:09,11.3
2023/12/16,00:49:10,11.5
2023/12/16,00:49:11,12.2
2023/12/16,00:49:12,12.6
2023/12/16,00:49:13,13.2
2023/12/16,00:49:14,13.5
2023/12/16,00:49:15,14.4
2023/12/16,00:49:17,14.9
2023/12/16,00:49:18,15.6
2023/12/16,00:49:19,15.8
2023/12/16,00:49:20,15.7
2023/12/16,00:49:21,15.6
2023/12/16,00:49:22,15.5
2023/12/16,00:49:23,15.4
2023/12/16,00:49:24,15.1
2023/12/16,00:49:25,14.8
2023/12/16,00:49:26,14.3
2023/12/16,00:49:27,14.2
2023/12/16,00:49:28,14.0
2023/12/16,00:49:29,13.9
2023/12/16,00:49:30,13.9
2023/12/16,00:49:31,14.0
2023/12/16,00:49:32,14.1
2023/12/16,00:49:33,14.1
2023/12/16,00:49:34,13.9
2023/12/16,00:49:35,13.7
2023/12/16,00:49:36,13.3
2023/12/16,00:49:37,13.1
2023/12/16,00:49:38,12.8
2023/12/16,00:49:39,12.5
2023/12/16,00:49:40,12.2
2023/12/16,00:49:41,12.0
2023/12/16,00:49:42,12.1
2023/12/16,00:49:43,12.4
2023/12/16,00:49:44,12.6
2023/12/16,00:49:45,12.3
2023/12/16,00:49:46,9.0
2023/12/16,00:49:47,8.9
2023/12/16,00:49:48,8.9
2023/12/16,00:49:49,8.6
2023/12/16,00:49:50,8.5
2023/12/16,00:49:51,8.3
2023/12/16,00:49:52,8.1
2023/12/16,00:49:53,7.8
2023/12/16,00:49:54,7.7
2023/12/16,00:49:55,7.6
2023/12/16,00:49:56,7.7
2023/12/16,00:49:57,8.2
2023/12/16,00:49:58,8.5
2023/12/16,00:49:59,9.0
2023/12/16,00:50:00,9.4
2023/12/16,00:50:01,10.2
2023/12/16,00:50:02,10.7
2023/12/16,00:50:03,11.2
2023/12/16,00:50:04,11.3
2023/12/16,00:50:05,11.6
2023/12/16,00:50:06,11.8
2023/12/16,00:50:07,12.1
2023/12/16,00:50:08,12.2
2023/12/16,00:50:09,12.2
2023/12/16,00:50:10,12.4
2023/12/16,00:50:11,12.5
2023/12/16,00:50:12,12.8
2023/12/16,00:50:13,13.1
2023/12/16,00:50:14,13.5
2023/12/16,00:50:15,13.7
2023/12/16,00:50:16,14.3
2023/12/16,00:50:17,14.6
2023/12/16,00:50:18,14.9
2023/12/16,00:50:19,15.0
2023/12/16,00:50:20,15.2
2023/12/16,00:50:21,15.3
2023/12/16,00:50:22,15.3
2023/12/16,00:50:23,15.3
2023/12/16,00:50:24,15.1
2023/12/16,00:50:25,14.9
2023/12/16,00:50:26,15.0
2023/12/16,00:50:27,15.1
2023/12/16,00:50:28,15.3
2023/12/16,00:50:29,15.3
2023/12/16,00:50:30,15.2
2023/12/16,00:50:31,15.0
2023/12/16,00:50:32,14.7
2023/12/16,00:50:33,14.5
2023/12/16,00:50:34,10.7
2023/12/16,00:50:35,6.5
2023/12/16,00:50:36,6.5
2023/12/16,00:50:37,6.3
2023/12/16,00:50:38,-7.4
2023/12/16,00:50:39,6.5
2023/12/16,00:50:40,9.0
2023/12/16,00:50:41,11.1
2023/12/16,00:50:42,11.2
2023/12/16,00:50:43,11.6
2023/12/16,00:50:44,11.7
2023/12/16,00:50:45,12.2
2023/12/16,00:50:46,12.4
2023/12/16,00:50:47,12.7
2023/12/16,00:50:48,12.9
2023/12/16,00:50:49,13.4
2023/12/16,00:50:50,13.6
2023/12/16,00:50:51,13.7
2023/12/16,00:50:52,13.8
2023/12/16,00:50:53,13.6
2023/12/16,00:50:54,13.5
2023/12/16,00:50:55,13.4
2023/12/16,00:50:56,13.5
2023/12/16,00:50:57,13.3
2023/12/16,00:50:58,13.2
2023/12/16,00:50:59,13.0
2023/12/16,00:51:00,12.8
