年月日,時刻,データ01(mG)
2023/12/16,00:52:25,14.9
2023/12/16,00:52:26,15.4
2023/12/16,00:52:27,15.5
2023/12/16,00:52:28,15.6
2023/12/16,00:52:29,15.5
2023/12/16,00:52:30,15.4
2023/12/16,00:52:31,15.4
2023/12/16,00:52:32,15.1
2023/12/16,00:52:33,15.0
2023/12/16,00:52:34,14.5
2023/12/16,00:52:35,14.3
2023/12/16,00:52:36,14.2
2023/12/16,00:52:37,14.1
2023/12/16,00:52:38,14.1
2023/12/16,00:52:39,14.1
2023/12/16,00:52:40,14.1
2023/12/16,00:52:41,14.3
2023/12/16,00:52:42,14.5
2023/12/16,00:52:43,14.8
2023/12/16,00:52:44,15.0
2023/12/16,00:52:45,15.4
2023/12/16,00:52:46,15.6
2023/12/16,00:52:47,16.0
2023/12/16,00:52:48,16.1
2023/12/16,00:52:49,16.3
2023/12/16,00:52:50,16.4
2023/12/16,00:52:51,16.6
2023/12/16,00:52:52,16.5
2023/12/16,00:52:53,16.2
2023/12/16,00:52:54,16.0
2023/12/16,00:52:55,15.5
2023/12/16,00:52:56,15.3
2023/12/16,00:52:57,14.9
2023/12/16,00:52:58,14.7
2023/12/16,00:52:59,14.3
2023/12/16,00:53:00,14.3
2023/12/16,00:53:01,14.0
2023/12/16,00:53:02,13.9
2023/12/16,00:53:03,13.7
2023/12/16,00:53:04,13.7
2023/12/16,00:53:05,13.5
2023/12/16,00:53:06,13.3
2023/12/16,00:53:07,13.0
2023/12/16,00:53:08,12.9
2023/12/16,00:53:09,12.8
2023/12/16,00:53:10,12.8
2023/12/16,00:53:11,12.8
2023/12/16,00:53:12,12.9
2023/12/16,00:53:13,12.9
2023/12/16,00:53:14,13.1
2023/12/16,00:53:15,13.1
2023/12/16,00:53:16,13.2
2023/12/16,00:53:17,13.3
2023/12/16,00:53:18,13.2
2023/12/16,00:53:19,13.0
2023/12/16,00:53:20,12.8
2023/12/16,00:53:21,12.6
2023/12/16,00:53:22,12.6
2023/12/16,00:53:23,12.6
2023/12/16,00:53:24,12.7
2023/12/16,00:53:25,12.8
2023/12/16,00:53:27,12.3
2023/12/16,00:53:28,12.0
2023/12/16,00:53:29,11.2
2023/12/16,00:53:30,10.9
2023/12/16,00:53:31,10.3
2023/12/16,00:53:32,10.0
2023/12/16,00:53:33,9.4
2023/12/16,00:53:34,9.2
2023/12/16,00:53:35,8.9
2023/12/16,00:53:36,8.9
