年月日,時刻,データ01(mG)
2023/12/01,05:29:17,-42.6
2023/12/01,05:29:18,-42.4
2023/12/01,05:29:19,-41.9
2023/12/01,05:29:20,-41.7
2023/12/01,05:29:21,-41.4
2023/12/01,05:29:22,-41.2
2023/12/01,05:29:23,-41.0
2023/12/01,05:29:24,-40.9
2023/12/01,05:29:25,-41.1
2023/12/01,05:29:26,-41.2
2023/12/01,05:29:27,-41.2
2023/12/01,05:29:28,-40.9
2023/12/01,05:29:29,-40.3
2023/12/01,05:29:30,-40.1
2023/12/01,05:29:31,-39.8
2023/12/01,05:29:32,-39.4
2023/12/01,05:29:33,-39.1
2023/12/01,05:29:34,-38.9
2023/12/01,05:29:35,-38.8
2023/12/01,05:29:36,-39.0
2023/12/01,05:29:37,-39.3
2023/12/01,05:29:38,-39.8
2023/12/01,05:29:39,-40.0
2023/12/01,05:29:40,-40.3
2023/12/01,05:29:41,-40.6
2023/12/01,05:29:42,-41.3
2023/12/01,05:29:43,-41.8
2023/12/01,05:29:44,-42.7
2023/12/01,05:29:45,-43.2
2023/12/01,05:29:46,-44.1
2023/12/01,05:29:47,-44.6
2023/12/01,05:29:48,-45.8
2023/12/01,05:29:49,-46.3
2023/12/01,05:29:50,-47.1
2023/12/01,05:29:51,-47.3
2023/12/01,05:29:52,-47.7
2023/12/01,05:29:53,-47.9
2023/12/01,05:29:54,-48.0
2023/12/01,05:29:55,-48.2
2023/12/01,05:29:56,-48.2
2023/12/01,05:29:57,-48.1
2023/12/01,05:29:58,-48.1
2023/12/01,05:29:59,-48.2
2023/12/01,05:30:00,-48.3
2023/12/01,05:30:01,-48.4
2023/12/01,05:30:02,-48.4
2023/12/01,05:30:03,-48.2
2023/12/01,05:30:04,-48.1
2023/12/01,05:30:05,-47.9
2023/12/01,05:30:06,-47.8
2023/12/01,05:30:07,-45.1
2023/12/01,05:30:08,-45.1
2023/12/01,05:30:10,-44.9
2023/12/01,05:30:11,-44.7
2023/12/01,05:30:12,-44.4
2023/12/01,05:30:13,-44.2
2023/12/01,05:30:14,-43.9
2023/12/01,05:30:15,-43.8
2023/12/01,05:30:16,-43.9
2023/12/01,05:30:17,-44.0
2023/12/01,05:30:18,-44.3
2023/12/01,05:30:19,-45.0
2023/12/01,05:30:20,-45.3
2023/12/01,05:30:21,-45.9
2023/12/01,05:30:22,-46.2
2023/12/01,05:30:23,-46.8
2023/12/01,05:30:24,-46.9
2023/12/01,05:30:25,-47.3
2023/12/01,05:30:26,-47.5
2023/12/01,05:30:27,-47.8
2023/12/01,05:30:28,-48.0
2023/12/01,05:30:29,-48.7
2023/12/01,05:30:30,-49.1
2023/12/01,05:30:31,-49.7
2023/12/01,05:30:32,-50.0
2023/12/01,05:30:33,-50.4
2023/12/01,05:30:34,-50.5
2023/12/01,05:30:35,-50.5
2023/12/01,05:30:36,-50.4
2023/12/01,05:30:37,-50.4
2023/12/01,05:30:38,-49.9
2023/12/01,05:30:39,-49.6
2023/12/01,05:30:40,-49.1
2023/12/01,05:30:41,-48.8
2023/12/01,05:30:42,-48.1
2023/12/01,05:30:43,-47.8
2023/12/01,05:30:44,-47.0
2023/12/01,05:30:45,-46.6
2023/12/01,05:30:46,-45.7
2023/12/01,05:30:47,-45.3
2023/12/01,05:30:48,-44.8
2023/12/01,05:30:49,-44.5
2023/12/01,05:30:50,-44.4
2023/12/01,05:30:51,-44.5
2023/12/01,05:30:52,-44.9
2023/12/01,05:30:53,-45.2
2023/12/01,05:30:54,-46.0
2023/12/01,05:30:55,-46.4
2023/12/01,05:30:56,-46.9
2023/12/01,05:30:57,-47.1
2023/12/01,05:30:58,-47.3
2023/12/01,05:30:59,-47.3
2023/12/01,05:31:00,-47.3
2023/12/01,05:31:01,-44.6
2023/12/01,05:31:02,-44.5
2023/12/01,05:31:03,-44.4
2023/12/01,05:31:04,-44.2
2023/12/01,05:31:05,-44.3
2023/12/01,05:31:06,-44.3
2023/12/01,05:31:07,-44.3
2023/12/01,05:31:08,-44.3
2023/12/01,05:31:09,-44.5
2023/12/01,05:31:10,-44.7
2023/12/01,05:31:11,-44.9
2023/12/01,05:31:12,-45.0
2023/12/01,05:31:13,-44.8
2023/12/01,05:31:14,-44.6
2023/12/01,05:31:15,-44.2
2023/12/01,05:31:16,-44.0
2023/12/01,05:31:17,-43.6
2023/12/01,05:31:18,-43.4
2023/12/01,05:31:19,-43.3
2023/12/01,05:31:20,-43.2
2023/12/01,05:31:21,-43.2
2023/12/01,05:31:22,-43.5
2023/12/01,05:31:23,-43.6
2023/12/01,05:31:24,-43.8
2023/12/01,05:31:25,-44.0
2023/12/01,05:31:26,-44.6
2023/12/01,05:31:27,-44.8
2023/12/01,05:31:28,-45.3
2023/12/01,05:31:29,-45.6
2023/12/01,05:31:30,-46.2
2023/12/01,05:31:31,-46.6
2023/12/01,05:31:32,-47.5
2023/12/01,05:31:33,-47.9
2023/12/01,05:31:34,-48.7
2023/12/01,05:31:35,-49.1
2023/12/01,05:31:36,-49.9
2023/12/01,05:31:37,-50.3
2023/12/01,05:31:38,-51.1
2023/12/01,05:31:39,-51.4
2023/12/01,05:31:40,-51.9
2023/12/01,05:31:41,-52.0
2023/12/01,05:31:42,-52.1
2023/12/01,05:31:43,-52.3
2023/12/01,05:31:44,-52.2
2023/12/01,05:31:45,-51.9
2023/12/01,05:31:46,-51.8
2023/12/01,05:31:47,-51.2
2023/12/01,05:31:48,-50.9
2023/12/01,05:31:49,-50.4
2023/12/01,05:31:50,-49.9
2023/12/01,05:31:51,-49.0
2023/12/01,05:31:52,-48.5
2023/12/01,05:31:53,-47.6
2023/12/01,05:31:54,-47.0
2023/12/01,05:31:55,-45.9
2023/12/01,05:31:56,-45.2
2023/12/01,05:31:57,-43.9
2023/12/01,05:31:58,-43.3
2023/12/01,05:31:59,-42.2
2023/12/01,05:32:00,-41.7
2023/12/01,05:32:01,-40.5
2023/12/01,05:32:02,-40.0
2023/12/01,05:32:03,-39.4
2023/12/01,05:32:04,-39.2
2023/12/01,05:32:05,-39.1
2023/12/01,05:32:06,-39.0
2023/12/01,05:32:07,-39.0
2023/12/01,05:32:08,-39.2
2023/12/01,05:32:09,-39.4
2023/12/01,05:32:10,-39.3
2023/12/01,05:32:11,-39.2
2023/12/01,05:32:12,-39.1
2023/12/01,05:32:13,-39.1
2023/12/01,05:32:14,-39.0
2023/12/01,05:32:15,-39.0
