年月日,時刻,データ01(mG)
2023/12/01,06:32:15,-41.9
2023/12/01,06:32:16,-41.7
2023/12/01,06:32:17,-40.8
2023/12/01,06:32:18,-40.4
2023/12/01,06:32:19,-39.7
2023/12/01,06:32:20,-39.3
2023/12/01,06:32:21,-39.1
2023/12/01,06:32:22,-38.8
2023/12/01,06:32:23,-38.3
2023/12/01,06:32:24,-38.2
2023/12/01,06:32:25,-38.4
2023/12/01,06:32:26,-38.7
2023/12/01,06:32:27,-38.8
2023/12/01,06:32:28,-38.9
2023/12/01,06:32:29,-39.0
2023/12/01,06:32:30,-39.0
2023/12/01,06:32:31,-39.2
2023/12/01,06:32:32,-39.2
2023/12/01,06:32:33,-39.0
2023/12/01,06:32:34,-39.0
2023/12/01,06:32:35,-39.3
2023/12/01,06:32:36,-39.7
2023/12/01,06:32:37,-40.4
2023/12/01,06:32:38,-40.7
2023/12/01,06:32:39,-41.1
2023/12/01,06:32:40,-41.7
2023/12/01,06:32:41,-42.0
2023/12/01,06:32:42,-42.7
2023/12/01,06:32:43,-43.1
2023/12/01,06:32:44,-43.7
2023/12/01,06:32:45,-44.0
2023/12/01,06:32:46,-44.7
2023/12/01,06:32:47,-45.0
2023/12/01,06:32:48,-45.6
2023/12/01,06:32:49,-45.9
2023/12/01,06:32:50,-46.3
2023/12/01,06:32:51,-46.4
2023/12/01,06:32:52,-46.3
2023/12/01,06:32:53,-46.3
2023/12/01,06:32:54,-46.3
2023/12/01,06:32:55,-46.2
2023/12/01,06:32:56,-46.0
2023/12/01,06:32:57,-45.8
2023/12/01,06:32:58,-45.3
2023/12/01,06:32:59,-45.1
2023/12/01,06:33:00,-44.7
2023/12/01,06:33:01,-44.6
2023/12/01,06:33:02,-44.1
2023/12/01,06:33:03,-44.0
2023/12/01,06:33:04,-44.0
2023/12/01,06:33:05,-44.2
2023/12/01,06:33:06,-44.3
2023/12/01,06:33:07,-44.7
2023/12/01,06:33:08,-44.8
2023/12/01,06:33:09,-45.1
2023/12/01,06:33:10,-45.3
2023/12/01,06:33:11,-45.7
2023/12/01,06:33:12,-45.8
2023/12/01,06:33:13,-46.0
2023/12/01,06:33:14,-46.1
2023/12/01,06:33:15,-46.1
2023/12/01,06:33:16,-46.1
2023/12/01,06:33:17,-46.0
2023/12/01,06:33:18,-45.8
2023/12/01,06:33:19,-45.2
2023/12/01,06:33:20,-44.9
2023/12/01,06:33:21,-44.0
2023/12/01,06:33:22,-43.5
2023/12/01,06:33:23,-42.3
2023/12/01,06:33:24,-41.6
2023/12/01,06:33:25,-40.2
2023/12/01,06:33:26,-39.7
2023/12/01,06:33:27,-40.3
2023/12/01,06:33:28,-40.5
2023/12/01,06:33:29,-41.0
2023/12/01,06:33:30,-41.4
2023/12/01,06:33:31,-41.9
2023/12/01,06:33:32,-42.2
2023/12/01,06:33:33,-42.4
2023/12/01,06:33:34,-43.0
2023/12/01,06:33:35,-43.3
2023/12/01,06:33:36,-43.7
2023/12/01,06:33:37,-43.8
2023/12/01,06:33:38,-43.7
2023/12/01,06:33:39,-43.7
2023/12/01,06:33:40,-43.4
2023/12/01,06:33:41,-43.3
2023/12/01,06:33:42,-42.9
2023/12/01,06:33:43,-42.8
2023/12/01,06:33:44,-42.5
2023/12/01,06:33:45,-42.4
2023/12/01,06:33:46,-42.4
2023/12/01,06:33:48,-42.6
2023/12/01,06:33:49,-42.8
2023/12/01,06:33:50,-42.9
2023/12/01,06:33:51,-43.1
2023/12/01,06:33:52,-43.2
2023/12/01,06:33:53,-43.2
2023/12/01,06:33:54,-43.0
2023/12/01,06:33:55,-42.7
2023/12/01,06:33:56,-42.5
2023/12/01,06:33:57,-42.0
2023/12/01,06:33:58,-41.7
2023/12/01,06:33:59,-41.4
2023/12/01,06:34:00,-41.0
2023/12/01,06:34:01,-40.8
2023/12/01,06:34:02,-40.5
2023/12/01,06:34:03,-40.3
2023/12/01,06:34:04,-40.3
2023/12/01,06:34:05,-40.4
2023/12/01,06:34:06,-41.1
