年月日,時刻,データ01(mG)
2023/12/11,05:10:18,-1.9
2023/12/11,05:10:19,-2.5
2023/12/11,05:10:20,-2.9
2023/12/11,05:10:21,-3.5
2023/12/11,05:10:22,-3.6
2023/12/11,05:10:23,-3.4
2023/12/11,05:10:24,-3.4
2023/12/11,05:10:25,-3.3
2023/12/11,05:10:26,-3.1
2023/12/11,05:10:27,-2.5
2023/12/11,05:10:28,-2.2
2023/12/11,05:10:29,-1.5
2023/12/11,05:10:30,-1.2
2023/12/11,05:10:31,-0.6
2023/12/11,05:10:32,-0.2
2023/12/11,05:10:33,0.4
2023/12/11,05:10:34,0.7
2023/12/11,05:10:35,1.3
2023/12/11,05:10:36,1.7
2023/12/11,05:10:37,2.2
2023/12/11,05:10:38,2.4
2023/12/11,05:10:39,2.1
2023/12/11,05:10:40,1.8
2023/12/11,05:10:41,1.2
2023/12/11,05:10:42,0.8
2023/12/11,05:10:43,0.1
2023/12/11,05:10:44,-0.1
2023/12/11,05:10:45,-0.4
2023/12/11,05:10:46,-0.7
2023/12/11,05:10:47,-0.8
2023/12/11,05:10:48,-0.6
2023/12/11,05:10:49,-0.6
2023/12/11,05:10:50,-0.7
2023/12/11,05:10:51,-0.6
2023/12/11,05:10:52,0.0
2023/12/11,05:10:53,0.1
2023/12/11,05:10:54,0.1
2023/12/11,05:10:55,0.2
2023/12/11,05:10:56,0.5
2023/12/11,05:10:57,0.7
2023/12/11,05:10:58,1.0
2023/12/11,05:10:59,1.2
2023/12/11,05:11:00,1.6
2023/12/11,05:11:01,1.8
2023/12/11,05:11:02,1.8
2023/12/11,05:11:03,1.6
2023/12/11,05:11:05,0.0
2023/12/11,05:11:06,0.0
2023/12/11,05:11:07,0.0
2023/12/11,05:11:08,0.0
2023/12/11,05:11:09,0.0
2023/12/11,05:11:10,0.0
2023/12/11,05:11:11,0.1
2023/12/11,05:11:12,0.1
2023/12/11,05:11:13,0.3
2023/12/11,05:11:14,0.5
2023/12/11,05:11:15,0.8
2023/12/11,05:11:16,1.1
2023/12/11,05:11:17,1.5
2023/12/11,05:11:18,2.0
2023/12/11,05:11:19,2.2
2023/12/11,05:11:20,2.5
2023/12/11,05:11:21,2.5
2023/12/11,05:11:22,2.7
2023/12/11,05:11:23,2.6
2023/12/11,05:11:24,2.7
2023/12/11,05:11:25,2.6
2023/12/11,05:11:26,2.8
2023/12/11,05:11:27,2.8
2023/12/11,05:11:28,3.0
2023/12/11,05:11:29,3.3
2023/12/11,05:11:30,3.6
2023/12/11,05:11:31,3.8
2023/12/11,05:11:32,3.9
2023/12/11,05:11:33,4.1
2023/12/11,05:11:34,4.1
2023/12/11,05:11:35,4.1
2023/12/11,05:11:36,4.2
2023/12/11,05:11:37,4.1
2023/12/11,05:11:38,3.6
2023/12/11,05:11:39,3.4
2023/12/11,05:11:40,2.9
2023/12/11,05:11:41,2.5
2023/12/11,05:11:42,2.3
2023/12/11,05:11:43,2.0
2023/12/11,05:11:44,1.8
2023/12/11,05:11:45,1.2
2023/12/11,05:11:46,1.2
2023/12/11,05:11:47,1.3
2023/12/11,05:11:48,1.4
2023/12/11,05:11:49,1.6
2023/12/11,05:11:50,1.5
2023/12/11,05:11:51,1.6
2023/12/11,05:11:52,1.6
2023/12/11,05:11:53,1.8
2023/12/11,05:11:54,1.7
2023/12/11,05:11:55,1.9
2023/12/11,05:11:56,1.9
2023/12/11,05:11:57,1.9
2023/12/11,05:11:58,1.8
2023/12/11,05:11:59,1.5
2023/12/11,05:12:00,1.4
2023/12/11,05:12:01,1.4
2023/12/11,05:12:02,1.5
2023/12/11,05:12:03,1.5
2023/12/11,05:12:04,1.6
2023/12/11,05:12:05,1.5
2023/12/11,05:12:06,1.5
2023/12/11,05:12:07,1.7
2023/12/11,05:12:08,1.7
2023/12/11,05:12:09,1.6
2023/12/11,05:12:10,1.5
2023/12/11,05:12:11,1.5
2023/12/11,05:12:12,1.6
2023/12/11,05:12:13,1.7
2023/12/11,05:12:14,2.1
2023/12/11,05:12:15,2.4
2023/12/11,05:12:16,2.6
2023/12/11,05:12:17,2.6
2023/12/11,05:12:18,2.5
2023/12/11,05:12:19,2.4
2023/12/11,05:12:20,2.0
2023/12/11,05:12:21,1.9
2023/12/11,05:12:22,1.6
2023/12/11,05:12:23,1.3
2023/12/11,05:12:24,0.9
2023/12/11,05:12:25,0.0
2023/12/11,05:12:26,0.0
2023/12/11,05:12:27,0.1
2023/12/11,05:12:28,0.2
2023/12/11,05:12:29,0.3
2023/12/11,05:12:30,0.4
2023/12/11,05:12:31,0.0
2023/12/11,05:12:32,0.0
2023/12/11,05:12:33,0.1
2023/12/11,05:12:34,0.0
2023/12/11,05:12:35,0.0
2023/12/11,05:12:36,0.0
2023/12/11,05:12:37,0.0
2023/12/11,05:12:38,0.0
2023/12/11,05:12:39,0.1
2023/12/11,05:12:40,0.2
2023/12/11,05:12:41,0.0
2023/12/11,05:12:42,0.0
2023/12/11,05:12:43,0.0
2023/12/11,05:12:44,0.0
2023/12/11,05:12:45,0.1
2023/12/11,05:12:46,0.1
2023/12/11,05:12:47,0.3
2023/12/11,05:12:48,0.5
2023/12/11,05:12:49,0.8
2023/12/11,05:12:50,0.8
2023/12/11,05:12:51,1.0
2023/12/11,05:12:52,0.0
2023/12/11,05:12:53,0.0
2023/12/11,05:12:54,0.0
2023/12/11,05:12:55,0.0
2023/12/11,05:12:56,0.0
2023/12/11,05:12:57,-0.1
2023/12/11,05:12:58,-0.1
2023/12/11,05:12:59,-0.1
2023/12/11,05:13:00,-0.2
2023/12/11,05:13:01,-0.1
2023/12/11,05:13:02,-0.1
2023/12/11,05:13:03,0.0
2023/12/11,05:13:05,0.0
2023/12/11,05:13:06,0.1
2023/12/11,05:13:07,0.2
2023/12/11,05:13:08,0.2
2023/12/11,05:13:09,0.6
2023/12/11,05:13:10,0.7
2023/12/11,05:13:11,1.1
2023/12/11,05:13:12,1.3
2023/12/11,05:13:13,1.8
2023/12/11,05:13:14,2.0
2023/12/11,05:13:15,2.2
2023/12/11,05:13:16,2.3
2023/12/11,05:13:17,2.1
2023/12/11,05:13:18,2.1
2023/12/11,05:13:19,2.0
2023/12/11,05:13:20,1.9
2023/12/11,05:13:21,1.8
2023/12/11,05:13:22,2.0
2023/12/11,05:13:23,2.3
2023/12/11,05:13:24,2.5
2023/12/11,05:13:25,3.5
2023/12/11,05:13:26,4.1
2023/12/11,05:13:27,4.6
2023/12/11,05:13:28,4.8
2023/12/11,05:13:29,5.2
2023/12/11,05:13:30,5.4
2023/12/11,05:13:31,6.0
2023/12/11,05:13:32,6.3
2023/12/11,05:13:33,5.2
2023/12/11,05:13:34,5.0
2023/12/11,05:13:35,4.4
2023/12/11,05:13:36,4.1
2023/12/11,05:13:37,3.5
2023/12/11,05:13:38,3.3
2023/12/11,05:13:39,2.9
2023/12/11,05:13:40,2.8
2023/12/11,05:13:41,2.6
2023/12/11,05:13:42,2.6
2023/12/11,05:13:43,2.7
2023/12/11,05:13:44,3.0
2023/12/11,05:13:45,3.2
2023/12/11,05:13:46,3.4
2023/12/11,05:13:47,3.5
2023/12/11,05:13:48,3.7
2023/12/11,05:13:49,3.8
2023/12/11,05:13:50,4.2
