年月日,時刻,データ01(mG)
2023/12/11,05:47:44,0.3
2023/12/11,05:47:45,0.0
2023/12/11,05:47:46,-0.1
2023/12/11,05:47:47,0.0
2023/12/11,05:47:48,0.2
2023/12/11,05:47:49,0.6
2023/12/11,05:47:50,0.8
2023/12/11,05:47:51,1.4
2023/12/11,05:47:52,1.6
2023/12/11,05:47:53,-0.4
2023/12/11,05:47:54,-0.3
2023/12/11,05:47:55,-0.4
2023/12/11,05:47:56,-0.6
2023/12/11,05:47:57,-0.6
2023/12/11,05:47:58,1.8
2023/12/11,05:47:59,2.0
2023/12/11,05:48:00,2.5
2023/12/11,05:48:01,2.8
2023/12/11,05:48:02,3.3
2023/12/11,05:48:04,3.4
2023/12/11,05:48:05,3.7
2023/12/11,05:48:06,3.8
2023/12/11,05:48:07,4.1
2023/12/11,05:48:08,3.9
2023/12/11,05:48:09,3.7
2023/12/11,05:48:10,3.7
2023/12/11,05:48:11,3.3
2023/12/11,05:48:12,3.0
2023/12/11,05:48:13,2.6
2023/12/11,05:48:14,2.5
2023/12/11,05:48:15,2.2
2023/12/11,05:48:16,2.0
2023/12/11,05:48:17,1.7
2023/12/11,05:48:18,1.4
2023/12/11,05:48:19,1.4
2023/12/11,05:48:20,1.4
2023/12/11,05:48:21,1.5
2023/12/11,05:48:22,1.8
2023/12/11,05:48:23,1.8
2023/12/11,05:48:24,2.1
2023/12/11,05:48:25,2.1
2023/12/11,05:48:26,2.3
2023/12/11,05:48:27,2.4
2023/12/11,05:48:28,2.8
2023/12/11,05:48:29,3.1
2023/12/11,05:48:30,3.3
2023/12/11,05:48:31,3.5
2023/12/11,05:48:32,3.6
2023/12/11,05:48:33,3.7
2023/12/11,05:48:34,4.1
2023/12/11,05:48:35,4.4
2023/12/11,05:48:36,5.0
2023/12/11,05:48:37,5.1
2023/12/11,05:48:38,5.4
2023/12/11,05:48:39,5.6
2023/12/11,05:48:40,6.0
2023/12/11,05:48:41,6.1
2023/12/11,05:48:42,6.2
2023/12/11,05:48:43,6.1
2023/12/11,05:48:44,5.8
2023/12/11,05:48:45,5.2
2023/12/11,05:48:46,5.0
2023/12/11,05:48:47,4.7
2023/12/11,05:48:48,4.6
2023/12/11,05:48:49,4.4
2023/12/11,05:48:50,4.4
2023/12/11,05:48:51,4.4
2023/12/11,05:48:52,4.5
2023/12/11,05:48:53,4.7
2023/12/11,05:48:54,4.6
2023/12/11,05:48:55,4.4
2023/12/11,05:48:56,4.2
2023/12/11,05:48:57,3.6
2023/12/11,05:48:58,3.3
2023/12/11,05:48:59,2.6
2023/12/11,05:49:00,2.2
2023/12/11,05:49:01,1.5
2023/12/11,05:49:02,1.1
2023/12/11,05:49:03,0.9
2023/12/11,05:49:04,0.7
2023/12/11,05:49:05,0.7
2023/12/11,05:49:06,0.6
2023/12/11,05:49:07,0.7
2023/12/11,05:49:08,0.7
2023/12/11,05:49:09,0.9
2023/12/11,05:49:10,1.4
2023/12/11,05:49:11,1.5
2023/12/11,05:49:12,2.1
2023/12/11,05:49:13,2.4
2023/12/11,05:49:14,3.2
2023/12/11,05:49:15,3.6
2023/12/11,05:49:16,4.3
