年月日,時刻,データ01(mG)
2023/12/11,06:18:16,2.1
2023/12/11,06:18:17,2.0
2023/12/11,06:18:18,2.2
2023/12/11,06:18:19,2.4
2023/12/11,06:18:20,2.6
2023/12/11,06:18:21,2.7
2023/12/11,06:18:22,2.8
2023/12/11,06:18:23,2.8
2023/12/11,06:18:24,2.8
2023/12/11,06:18:25,3.0
2023/12/11,06:18:26,3.2
2023/12/11,06:18:27,3.6
2023/12/11,06:18:28,3.8
2023/12/11,06:18:29,4.3
2023/12/11,06:18:30,4.3
2023/12/11,06:18:31,4.5
2023/12/11,06:18:32,4.5
2023/12/11,06:18:33,4.3
2023/12/11,06:18:34,3.7
2023/12/11,06:18:35,3.4
2023/12/11,06:18:36,2.7
2023/12/11,06:18:37,2.4
2023/12/11,06:18:38,2.1
2023/12/11,06:18:39,2.0
2023/12/11,06:18:40,1.7
2023/12/11,06:18:41,1.7
2023/12/11,06:18:42,4.8
2023/12/11,06:18:43,4.8
2023/12/11,06:18:44,4.9
2023/12/11,06:18:45,5.0
2023/12/11,06:18:46,5.0
2023/12/11,06:18:47,5.1
2023/12/11,06:18:48,5.3
2023/12/11,06:18:49,5.4
2023/12/11,06:18:50,5.2
2023/12/11,06:18:51,5.1
2023/12/11,06:18:52,4.5
2023/12/11,06:18:53,4.1
2023/12/11,06:18:54,3.3
2023/12/11,06:18:55,2.9
2023/12/11,06:18:56,2.4
2023/12/11,06:18:57,1.7
2023/12/11,06:18:58,1.5
2023/12/11,06:18:59,1.3
2023/12/11,06:19:00,1.2
2023/12/11,06:19:01,0.0
2023/12/11,06:19:02,0.0
2023/12/11,06:19:03,-3.3
2023/12/11,06:19:04,-3.4
2023/12/11,06:19:05,-3.6
2023/12/11,06:19:06,-3.8
2023/12/11,06:19:07,-4.2
2023/12/11,06:19:08,-4.3
2023/12/11,06:19:09,-4.5
2023/12/11,06:19:10,-4.6
2023/12/11,06:19:11,-4.5
2023/12/11,06:19:12,-4.4
2023/12/11,06:19:13,-4.0
2023/12/11,06:19:14,-3.5
2023/12/11,06:19:15,-2.8
2023/12/11,06:19:16,-2.5
2023/12/11,06:19:17,-1.7
2023/12/11,06:19:18,-1.4
2023/12/11,06:19:19,-1.0
2023/12/11,06:19:20,-0.6
2023/12/11,06:19:21,-0.2
2023/12/11,06:19:22,-2.2
2023/12/11,06:19:23,-2.2
2023/12/11,06:19:24,-2.3
2023/12/11,06:19:25,-2.4
2023/12/11,06:19:26,-2.4
2023/12/11,06:19:27,-2.3
2023/12/11,06:19:28,-2.1
2023/12/11,06:19:29,-1.9
2023/12/11,06:19:30,-1.1
2023/12/11,06:19:31,-0.6
2023/12/11,06:19:32,0.5
2023/12/11,06:19:33,1.3
2023/12/11,06:19:34,2.7
2023/12/11,06:19:35,3.4
2023/12/11,06:19:36,4.9
2023/12/11,06:19:37,5.7
2023/12/11,06:19:38,11.8
2023/12/11,06:19:39,11.7
2023/12/11,06:19:40,11.9
2023/12/11,06:19:41,12.1
2023/12/11,06:19:42,12.5
2023/12/11,06:19:43,12.6
2023/12/11,06:19:44,13.2
2023/12/11,06:19:46,13.4
2023/12/11,06:19:47,13.7
2023/12/11,06:19:48,13.8
2023/12/11,06:19:49,13.5
2023/12/11,06:19:50,13.2
2023/12/11,06:19:51,12.9
