年月日,時刻,データ01(mG)
2023/12/11,05:22:56,3.8
2023/12/11,05:22:57,3.7
2023/12/11,05:22:58,3.6
2023/12/11,05:22:59,3.7
2023/12/11,05:23:00,3.8
2023/12/11,05:23:01,3.9
2023/12/11,05:23:02,4.2
2023/12/11,05:23:03,4.2
2023/12/11,05:23:04,4.3
2023/12/11,05:23:05,4.4
2023/12/11,05:23:06,4.5
2023/12/11,05:23:07,4.5
2023/12/11,05:23:08,4.8
2023/12/11,05:23:09,4.9
2023/12/11,05:23:10,5.5
2023/12/11,05:23:12,5.8
2023/12/11,05:23:13,6.2
2023/12/11,05:23:14,6.3
2023/12/11,05:23:15,6.4
2023/12/11,05:23:16,6.3
2023/12/11,05:23:17,6.0
2023/12/11,05:23:18,5.7
2023/12/11,05:23:19,4.9
2023/12/11,05:23:20,4.6
2023/12/11,05:23:21,5.0
2023/12/11,05:23:22,4.9
2023/12/11,05:23:23,4.9
2023/12/11,05:23:24,4.9
2023/12/11,05:23:25,5.0
2023/12/11,05:23:26,5.0
2023/12/11,05:23:27,4.9
2023/12/11,05:23:28,4.7
2023/12/11,05:23:29,4.6
2023/12/11,05:23:30,4.1
2023/12/11,05:23:31,3.9
2023/12/11,05:23:32,3.7
2023/12/11,05:23:33,3.5
2023/12/11,05:23:34,3.2
2023/12/11,05:23:35,3.1
2023/12/11,05:23:36,2.8
2023/12/11,05:23:37,2.8
2023/12/11,05:23:38,2.8
2023/12/11,05:23:39,2.8
2023/12/11,05:23:40,2.7
2023/12/11,05:23:41,2.5
2023/12/11,05:23:42,2.6
2023/12/11,05:23:43,2.6
2023/12/11,05:23:44,2.4
2023/12/11,05:23:45,0.0
2023/12/11,05:23:46,0.0
2023/12/11,05:23:47,0.0
2023/12/11,05:23:48,0.0
2023/12/11,05:23:49,0.0
2023/12/11,05:23:50,-0.2
2023/12/11,05:23:51,-0.5
2023/12/11,05:23:52,-1.0
2023/12/11,05:23:53,-1.2
2023/12/11,05:23:54,-1.4
2023/12/11,05:23:55,-1.6
2023/12/11,05:23:56,-1.6
2023/12/11,05:23:57,-1.9
2023/12/11,05:23:58,-1.9
2023/12/11,05:23:59,-4.3
2023/12/11,05:24:00,-4.5
2023/12/11,05:24:01,-5.0
2023/12/11,05:24:02,-5.3
2023/12/11,05:24:03,-6.0
2023/12/11,05:24:04,-6.3
2023/12/11,05:24:05,-6.7
2023/12/11,05:24:06,-7.0
2023/12/11,05:24:07,-2.4
2023/12/11,05:24:08,-2.3
2023/12/11,05:24:09,-2.2
2023/12/11,05:24:10,-2.2
2023/12/11,05:24:11,-2.1
2023/12/11,05:24:12,-1.9
2023/12/11,05:24:13,-1.5
2023/12/11,05:24:14,-1.1
2023/12/11,05:24:15,-0.5
2023/12/11,05:24:16,-0.1
2023/12/11,05:24:17,0.6
2023/12/11,05:24:18,1.0
2023/12/11,05:24:19,2.0
2023/12/11,05:24:20,2.4
2023/12/11,05:24:21,3.1
2023/12/11,05:24:22,3.3
2023/12/11,05:24:23,3.6
2023/12/11,05:24:24,0.8
2023/12/11,05:24:25,0.7
2023/12/11,05:24:26,0.8
2023/12/11,05:24:27,0.9
2023/12/11,05:24:28,0.8
2023/12/11,05:24:29,0.6
2023/12/11,05:24:30,0.3
2023/12/11,05:24:31,0.3
2023/12/11,05:24:32,0.4
2023/12/11,05:24:33,0.6
2023/12/11,05:24:34,0.7
2023/12/11,05:24:35,0.6
2023/12/11,05:24:36,0.5
2023/12/11,05:24:37,0.6
2023/12/11,05:24:38,0.8
2023/12/11,05:24:39,0.8
2023/12/11,05:24:40,0.6
2023/12/11,05:24:41,0.5
2023/12/11,05:24:42,0.2
2023/12/11,05:24:43,0.1
2023/12/11,05:24:44,0.0
2023/12/11,05:24:45,0.2
2023/12/11,05:24:46,0.6
2023/12/11,05:24:47,0.7
2023/12/11,05:24:48,1.4
2023/12/11,05:24:49,1.7
2023/12/11,05:24:50,2.3
2023/12/11,05:24:51,2.6
2023/12/11,05:24:52,3.1
2023/12/11,05:24:53,3.1
2023/12/11,05:24:54,3.2
2023/12/11,05:24:55,3.2
2023/12/11,05:24:56,3.2
2023/12/11,05:24:57,3.1
2023/12/11,05:24:58,3.1
2023/12/11,05:24:59,3.4
2023/12/11,05:25:01,3.6
2023/12/11,05:25:02,3.9
2023/12/11,05:25:03,3.9
2023/12/11,05:25:04,4.0
2023/12/11,05:25:05,4.0
2023/12/11,05:25:06,3.7
2023/12/11,05:25:07,3.4
2023/12/11,05:25:08,2.6
2023/12/11,05:25:09,0.0
2023/12/11,05:25:10,0.0
2023/12/11,05:25:11,0.0
2023/12/11,05:25:12,0.1
2023/12/11,05:25:13,0.2
2023/12/11,05:25:14,0.5
2023/12/11,05:25:15,0.6
2023/12/11,05:25:16,0.9
2023/12/11,05:25:17,1.0
2023/12/11,05:25:18,1.3
2023/12/11,05:25:19,1.5
2023/12/11,05:25:20,1.6
2023/12/11,05:25:21,1.7
2023/12/11,05:25:22,1.7
2023/12/11,05:25:23,1.7
2023/12/11,05:25:24,1.5
2023/12/11,05:25:25,1.4
2023/12/11,05:25:26,0.0
2023/12/11,05:25:27,0.0
2023/12/11,05:25:28,0.0
2023/12/11,05:25:29,0.0
2023/12/11,05:25:30,0.0
