年月日,時刻,データ01(mG)
2023/12/12,05:04:37,7.9
2023/12/12,05:04:38,7.8
2023/12/12,05:04:39,7.8
2023/12/12,05:04:40,7.8
2023/12/12,05:04:41,7.8
2023/12/12,05:04:42,7.9
2023/12/12,05:04:43,7.9
2023/12/12,05:04:44,7.8
2023/12/12,05:04:45,7.8
2023/12/12,05:04:46,7.8
2023/12/12,05:04:47,7.7
2023/12/12,05:04:48,7.7
2023/12/12,05:04:49,7.6
2023/12/12,05:04:50,7.4
2023/12/12,05:04:51,7.2
2023/12/12,05:04:52,7.1
2023/12/12,05:04:53,7.1
2023/12/12,05:04:54,7.0
2023/12/12,05:04:56,7.0
2023/12/12,05:04:57,7.1
2023/12/12,05:04:58,7.2
2023/12/12,05:04:59,7.2
2023/12/12,05:05:00,7.2
2023/12/12,05:05:01,7.2
2023/12/12,05:05:02,7.0
2023/12/12,05:05:03,6.8
2023/12/12,05:05:04,6.4
2023/12/12,05:05:05,6.1
2023/12/12,05:05:06,5.6
2023/12/12,05:05:07,5.5
2023/12/12,05:05:08,5.4
2023/12/12,05:05:09,5.3
2023/12/12,05:05:10,5.5
2023/12/12,05:05:11,5.7
2023/12/12,05:05:12,6.2
2023/12/12,05:05:13,6.5
2023/12/12,05:05:14,7.0
2023/12/12,05:05:15,7.3
2023/12/12,05:05:16,7.7
2023/12/12,05:05:17,7.9
2023/12/12,05:05:18,8.1
2023/12/12,05:05:19,8.3
2023/12/12,05:05:20,8.5
2023/12/12,05:05:21,8.6
2023/12/12,05:05:22,8.7
2023/12/12,05:05:23,8.7
2023/12/12,05:05:24,8.7
2023/12/12,05:05:25,8.7
2023/12/12,05:05:26,8.6
2023/12/12,05:05:27,8.5
2023/12/12,05:05:28,8.4
2023/12/12,05:05:29,8.4
2023/12/12,05:05:30,7.0
2023/12/12,05:05:31,6.8
2023/12/12,05:05:32,6.7
2023/12/12,05:05:33,6.3
2023/12/12,05:05:34,6.0
2023/12/12,05:05:35,5.5
2023/12/12,05:05:36,5.3
2023/12/12,05:05:37,5.1
2023/12/12,05:05:38,5.0
2023/12/12,05:05:39,4.9
2023/12/12,05:05:40,4.9
2023/12/12,05:05:41,5.0
2023/12/12,05:05:42,5.1
2023/12/12,05:05:43,5.5
2023/12/12,05:05:44,5.6
2023/12/12,05:05:45,5.4
2023/12/12,05:05:46,5.4
2023/12/12,05:05:47,5.5
2023/12/12,05:05:48,5.6
2023/12/12,05:05:49,5.7
2023/12/12,05:05:50,5.7
2023/12/12,05:05:51,5.6
2023/12/12,05:05:52,5.4
2023/12/12,05:05:53,5.3
2023/12/12,05:05:54,5.3
2023/12/12,05:05:55,5.2
2023/12/12,05:05:56,5.3
2023/12/12,05:05:57,5.5
2023/12/12,05:05:58,5.7
2023/12/12,05:05:59,5.9
2023/12/12,05:06:00,6.5
2023/12/12,05:06:01,6.7
2023/12/12,05:06:02,7.4
2023/12/12,05:06:03,7.7
2023/12/12,05:06:04,7.9
2023/12/12,05:06:05,7.8
2023/12/12,05:06:06,7.8
2023/12/12,05:06:07,7.7
2023/12/12,05:06:08,7.8
2023/12/12,05:06:09,8.0
2023/12/12,05:06:10,8.1
2023/12/12,05:06:11,8.1
2023/12/12,05:06:12,8.3
2023/12/12,05:06:13,8.5
2023/12/12,05:06:14,8.7
2023/12/12,05:06:15,9.2
2023/12/12,05:06:16,9.3
2023/12/12,05:06:17,9.4
2023/12/12,05:06:18,9.3
2023/12/12,05:06:19,9.3
2023/12/12,05:06:20,9.4
2023/12/12,05:06:21,9.4
2023/12/12,05:06:22,9.4
2023/12/12,05:06:23,9.2
2023/12/12,05:06:24,9.1
2023/12/12,05:06:25,8.8
2023/12/12,05:06:26,8.6
2023/12/12,05:06:27,7.9
2023/12/12,05:06:28,7.5
2023/12/12,05:06:29,6.8
2023/12/12,05:06:30,6.5
2023/12/12,05:06:31,5.8
2023/12/12,05:06:32,5.5
2023/12/12,05:06:33,4.9
2023/12/12,05:06:34,4.6
2023/12/12,05:06:35,4.2
2023/12/12,05:06:36,4.0
2023/12/12,05:06:37,3.8
2023/12/12,05:06:38,3.7
2023/12/12,05:06:39,3.7
2023/12/12,05:06:40,3.8
2023/12/12,05:06:41,3.7
2023/12/12,05:06:42,3.3
2023/12/12,05:06:43,3.3
2023/12/12,05:06:44,3.1
2023/12/12,05:06:45,2.9
2023/12/12,05:06:46,2.7
2023/12/12,05:06:47,2.6
2023/12/12,05:06:48,2.7
2023/12/12,05:06:49,2.9
2023/12/12,05:06:50,3.7
2023/12/12,05:06:51,4.0
2023/12/12,05:06:52,4.8
2023/12/12,05:06:53,5.2
2023/12/12,05:06:54,6.0
2023/12/12,05:06:55,6.2
2023/12/12,05:06:56,6.4
2023/12/12,05:06:57,6.6
2023/12/12,05:06:58,6.8
2023/12/12,05:06:59,6.9
2023/12/12,05:07:00,6.9
2023/12/12,05:07:01,6.7
2023/12/12,05:07:02,6.5
2023/12/12,05:07:03,6.1
2023/12/12,05:07:04,5.9
2023/12/12,05:07:05,5.9
2023/12/12,05:07:06,5.8
2023/12/12,05:07:07,5.9
2023/12/12,05:07:08,5.9
2023/12/12,05:07:09,6.2
2023/12/12,05:07:10,6.4
2023/12/12,05:07:11,6.6
2023/12/12,05:07:12,6.9
2023/12/12,05:07:13,7.2
2023/12/12,05:07:14,7.3
2023/12/12,05:07:15,7.3
2023/12/12,05:07:16,7.1
2023/12/12,05:07:17,6.9
2023/12/12,05:07:18,6.8
2023/12/12,05:07:19,6.7
2023/12/12,05:07:20,6.5
2023/12/12,05:07:21,6.1
2023/12/12,05:07:22,5.9
2023/12/12,05:07:23,5.6
2023/12/12,05:07:24,5.7
2023/12/12,05:07:25,5.7
2023/12/12,05:07:26,5.8
2023/12/12,05:07:27,6.0
2023/12/12,05:07:28,6.4
2023/12/12,05:07:29,6.5
2023/12/12,05:07:30,7.0
2023/12/12,05:07:31,7.2
2023/12/12,05:07:32,7.3
2023/12/12,05:07:33,7.2
2023/12/12,05:07:34,7.2
2023/12/12,05:07:35,7.0
2023/12/12,05:07:36,6.6
2023/12/12,05:07:38,6.4
2023/12/12,05:07:39,6.1
2023/12/12,05:07:40,6.0
2023/12/12,05:07:41,6.0
2023/12/12,05:07:42,5.9
2023/12/12,05:07:43,5.6
2023/12/12,05:07:44,5.4
2023/12/12,05:07:45,5.1
2023/12/12,05:07:46,5.0
2023/12/12,05:07:47,4.8
2023/12/12,05:07:48,4.8
2023/12/12,05:07:49,8.0
2023/12/12,05:07:50,7.9
2023/12/12,05:07:51,7.9
2023/12/12,05:07:52,7.9
2023/12/12,05:07:53,8.0
2023/12/12,05:07:54,8.0
2023/12/12,05:07:55,8.0
2023/12/12,05:07:56,7.9
2023/12/12,05:07:57,7.8
2023/12/12,05:07:58,7.5
2023/12/12,05:07:59,7.4
2023/12/12,05:08:00,6.9
2023/12/12,05:08:01,6.6
2023/12/12,05:08:02,6.1
2023/12/12,05:08:03,5.9
2023/12/12,05:08:04,5.5
2023/12/12,05:08:05,5.3
2023/12/12,05:08:06,5.0
2023/12/12,05:08:07,4.9
2023/12/12,05:08:08,4.9
2023/12/12,05:08:09,4.9
2023/12/12,05:08:10,4.9
2023/12/12,05:08:11,4.8
2023/12/12,05:08:12,4.6
2023/12/12,05:08:13,4.6
2023/12/12,05:08:14,4.8
2023/12/12,05:08:15,4.9
2023/12/12,05:08:16,4.9
2023/12/12,05:08:17,5.1
2023/12/12,05:08:18,5.3
2023/12/12,05:08:19,5.6
2023/12/12,05:08:20,5.7
2023/12/12,05:08:21,6.1
2023/12/12,05:08:22,6.3
2023/12/12,05:08:23,6.4
2023/12/12,05:08:24,6.6
2023/12/12,05:08:25,6.5
2023/12/12,05:08:26,6.4
