年月日,時刻,データ01(mG)
2023/12/12,04:24:04,10.6
2023/12/12,04:24:05,10.6
2023/12/12,04:24:06,10.7
2023/12/12,04:24:07,10.7
2023/12/12,04:24:08,10.8
2023/12/12,04:24:09,10.9
2023/12/12,04:24:10,10.8
2023/12/12,04:24:11,10.6
2023/12/12,04:24:12,10.6
2023/12/12,04:24:13,10.7
2023/12/12,04:24:14,10.6
2023/12/12,04:24:15,10.6
2023/12/12,04:24:16,10.5
2023/12/12,04:24:17,10.2
2023/12/12,04:24:18,10.2
2023/12/12,04:24:19,10.2
2023/12/12,04:24:20,10.0
2023/12/12,04:24:21,9.9
2023/12/12,04:24:22,9.8
2023/12/12,04:24:23,9.8
2023/12/12,04:24:24,9.8
2023/12/12,04:24:25,9.8
2023/12/12,04:24:26,9.9
2023/12/12,04:24:27,9.9
2023/12/12,04:24:28,10.0
2023/12/12,04:24:29,10.0
2023/12/12,04:24:30,9.9
2023/12/12,04:24:31,9.9
2023/12/12,04:24:32,9.7
2023/12/12,04:24:33,9.7
2023/12/12,04:24:34,9.8
2023/12/12,04:24:35,9.8
2023/12/12,04:24:36,10.0
2023/12/12,04:24:37,10.1
2023/12/12,04:24:38,10.1
2023/12/12,04:24:39,10.2
2023/12/12,04:24:40,10.3
2023/12/12,04:24:41,10.2
2023/12/12,04:24:42,10.1
2023/12/12,04:24:43,10.0
2023/12/12,04:24:44,9.8
2023/12/12,04:24:45,9.7
2023/12/12,04:24:46,9.6
2023/12/12,04:24:47,9.6
2023/12/12,04:24:48,9.5
2023/12/12,04:24:49,9.6
2023/12/12,04:24:50,9.6
2023/12/12,04:24:51,9.4
2023/12/12,04:24:52,9.4
2023/12/12,04:24:53,9.4
2023/12/12,04:24:54,9.5
2023/12/12,04:24:55,9.5
2023/12/12,04:24:56,9.5
2023/12/12,04:24:57,9.6
2023/12/12,04:24:58,9.6
2023/12/12,04:24:59,9.7
2023/12/12,04:25:00,9.7
2023/12/12,04:25:01,9.7
2023/12/12,04:25:02,9.7
2023/12/12,04:25:03,9.6
2023/12/12,04:25:04,9.6
2023/12/12,04:25:05,9.5
2023/12/12,04:25:06,9.5
2023/12/12,04:25:07,9.6
2023/12/12,04:25:08,9.6
2023/12/12,04:25:09,9.5
2023/12/12,04:25:10,9.6
2023/12/12,04:25:11,9.6
2023/12/12,04:25:12,9.6
2023/12/12,04:25:13,9.6
2023/12/12,04:25:14,9.6
2023/12/12,04:25:15,9.6
2023/12/12,04:25:16,9.6
2023/12/12,04:25:17,9.7
2023/12/12,04:25:18,9.6
2023/12/12,04:25:19,9.6
2023/12/12,04:25:20,9.4
2023/12/12,04:25:21,9.4
2023/12/12,04:25:22,9.2
2023/12/12,04:25:23,9.2
2023/12/12,04:25:24,9.0
2023/12/12,04:25:25,8.9
2023/12/12,04:25:26,8.6
2023/12/12,04:25:27,8.6
2023/12/12,04:25:28,8.6
2023/12/12,04:25:29,8.6
2023/12/12,04:25:30,8.7
2023/12/12,04:25:31,8.6
2023/12/12,04:25:32,8.6
2023/12/12,04:25:33,8.8
2023/12/12,04:25:34,8.9
2023/12/12,04:25:35,9.0
2023/12/12,04:25:36,9.0
2023/12/12,04:25:37,9.1
2023/12/12,04:25:38,9.2
2023/12/12,04:25:39,9.1
2023/12/12,04:25:41,9.1
2023/12/12,04:25:42,9.1
2023/12/12,04:25:43,9.1
2023/12/12,04:25:44,9.1
2023/12/12,04:25:45,9.0
2023/12/12,04:25:46,8.9
2023/12/12,04:25:47,8.9
2023/12/12,04:25:48,8.8
2023/12/12,04:25:49,8.7
2023/12/12,04:25:50,8.5
2023/12/12,04:25:51,8.3
2023/12/12,04:25:52,8.1
2023/12/12,04:25:53,8.1
2023/12/12,04:25:54,8.1
2023/12/12,04:25:55,8.1
2023/12/12,04:25:56,8.0
2023/12/12,04:25:57,7.8
2023/12/12,04:25:58,7.8
2023/12/12,04:25:59,7.9
2023/12/12,04:26:00,8.1
2023/12/12,04:26:01,8.1
2023/12/12,04:26:02,8.1
2023/12/12,04:26:03,8.1
2023/12/12,04:26:04,8.2
2023/12/12,04:26:05,8.4
2023/12/12,04:26:06,8.5
2023/12/12,04:26:07,8.6
2023/12/12,04:26:08,8.6
2023/12/12,04:26:09,8.6
2023/12/12,04:26:10,8.6
2023/12/12,04:26:11,8.7
2023/12/12,04:26:12,8.7
2023/12/12,04:26:13,8.8
2023/12/12,04:26:14,8.9
2023/12/12,04:26:15,8.9
2023/12/12,04:26:16,8.8
2023/12/12,04:26:17,8.8
2023/12/12,04:26:18,8.7
2023/12/12,04:26:19,8.8
2023/12/12,04:26:20,8.7
2023/12/12,04:26:21,8.7
2023/12/12,04:26:22,8.5
2023/12/12,04:26:23,8.3
2023/12/12,04:26:24,8.3
2023/12/12,04:26:25,8.3
2023/12/12,04:26:26,8.3
2023/12/12,04:26:27,8.2
2023/12/12,04:26:28,8.1
2023/12/12,04:26:29,8.1
2023/12/12,04:26:30,8.3
2023/12/12,04:26:31,8.4
2023/12/12,04:26:32,8.5
2023/12/12,04:26:33,8.5
2023/12/12,04:26:34,8.7
2023/12/12,04:26:35,8.8
2023/12/12,04:26:36,9.1
2023/12/12,04:26:37,9.2
2023/12/12,04:26:38,9.3
2023/12/12,04:26:39,9.3
2023/12/12,04:26:40,9.3
2023/12/12,04:26:41,9.4
2023/12/12,04:26:42,9.4
2023/12/12,04:26:43,9.1
2023/12/12,04:26:44,8.9
2023/12/12,04:26:45,8.8
2023/12/12,04:26:46,8.8
2023/12/12,04:26:47,8.9
2023/12/12,04:26:48,8.9
2023/12/12,04:26:49,8.9
2023/12/12,04:26:50,8.9
2023/12/12,04:26:51,9.1
2023/12/12,04:26:52,9.3
2023/12/12,04:26:53,9.3
2023/12/12,04:26:54,9.3
2023/12/12,04:26:55,9.3
2023/12/12,04:26:56,9.3
2023/12/12,04:26:57,9.3
2023/12/12,04:26:58,9.3
2023/12/12,04:26:59,9.1
2023/12/12,04:27:00,9.1
2023/12/12,04:27:01,9.2
2023/12/12,04:27:02,9.2
2023/12/12,04:27:03,9.0
2023/12/12,04:27:04,9.0
2023/12/12,04:27:05,8.9
2023/12/12,04:27:06,8.8
2023/12/12,04:27:07,8.9
2023/12/12,04:27:08,8.9
2023/12/12,04:27:09,8.9
2023/12/12,04:27:10,8.9
2023/12/12,04:27:11,8.8
2023/12/12,04:27:12,8.9
2023/12/12,04:27:13,8.9
2023/12/12,04:27:14,9.0
2023/12/12,04:27:15,9.0
2023/12/12,04:27:16,8.8
2023/12/12,04:27:17,8.8
2023/12/12,04:27:18,8.7
2023/12/12,04:27:19,8.8
2023/12/12,04:27:20,8.8
2023/12/12,04:27:21,8.8
2023/12/12,04:27:22,8.9
2023/12/12,04:27:23,9.0
2023/12/12,04:27:24,9.1
2023/12/12,04:27:25,9.1
2023/12/12,04:27:26,9.3
2023/12/12,04:27:27,9.4
2023/12/12,04:27:28,9.5
2023/12/12,04:27:29,9.6
2023/12/12,04:27:30,9.6
2023/12/12,04:27:31,9.6
2023/12/12,04:27:32,9.7
2023/12/12,04:27:33,9.8
2023/12/12,04:27:34,9.8
2023/12/12,04:27:35,9.6
2023/12/12,04:27:36,9.6
2023/12/12,04:27:37,9.4
2023/12/12,04:27:38,9.3
2023/12/12,04:27:39,9.2
2023/12/12,04:27:40,9.1
2023/12/12,04:27:41,8.8
2023/12/12,04:27:42,8.7
2023/12/12,04:27:43,8.5
2023/12/12,04:27:44,8.4
2023/12/12,04:27:45,8.4
2023/12/12,04:27:46,8.4
2023/12/12,04:27:47,8.4
2023/12/12,04:27:48,8.4
2023/12/12,04:27:49,8.4
2023/12/12,04:27:50,8.5
2023/12/12,04:27:51,8.6
2023/12/12,04:27:52,8.7
2023/12/12,04:27:53,8.6
2023/12/12,04:27:54,8.6
2023/12/12,04:27:55,8.7
2023/12/12,04:27:56,8.9
2023/12/12,04:27:57,9.0
2023/12/12,04:27:58,9.1
2023/12/12,04:27:59,9.2
2023/12/12,04:28:00,9.3
2023/12/12,04:28:01,9.4
2023/12/12,04:28:02,9.6
2023/12/12,04:28:03,9.7
2023/12/12,04:28:04,9.6
2023/12/12,04:28:05,9.7
2023/12/12,04:28:06,10.1
2023/12/12,04:28:07,10.1
2023/12/12,04:28:08,10.3
2023/12/12,04:28:09,10.2
2023/12/12,04:28:10,10.3
2023/12/12,04:28:11,10.3
2023/12/12,04:28:12,10.4
2023/12/12,04:28:13,10.3
2023/12/12,04:28:14,10.1
2023/12/12,04:28:15,10.1
2023/12/12,04:28:16,9.8
2023/12/12,04:28:17,9.8
2023/12/12,04:28:18,9.7
2023/12/12,04:28:19,9.7
2023/12/12,04:28:20,9.7
2023/12/12,04:28:21,9.7
2023/12/12,04:28:22,9.7
2023/12/12,04:28:23,9.7
2023/12/12,04:28:24,9.8
2023/12/12,04:28:25,9.8
2023/12/12,04:28:27,9.7
2023/12/12,04:28:28,9.6
2023/12/12,04:28:29,9.5
2023/12/12,04:28:30,9.4
2023/12/12,04:28:31,9.3
2023/12/12,04:28:32,9.3
2023/12/12,04:28:33,9.3
2023/12/12,04:28:34,9.4
2023/12/12,04:28:35,9.4
2023/12/12,04:28:36,9.4
2023/12/12,04:28:37,9.5
2023/12/12,04:28:38,9.5
2023/12/12,04:28:39,9.5
2023/12/12,04:28:40,9.4
2023/12/12,04:28:41,9.3
2023/12/12,04:28:42,9.3
2023/12/12,04:28:43,9.2
2023/12/12,04:28:44,9.1
2023/12/12,04:28:45,8.9
2023/12/12,04:28:46,8.8
2023/12/12,04:28:47,8.8
2023/12/12,04:28:48,8.8
2023/12/12,04:28:49,8.8
2023/12/12,04:28:50,8.9
2023/12/12,04:28:51,8.9
2023/12/12,04:28:52,8.9
2023/12/12,04:28:53,9.1
2023/12/12,04:28:54,9.1
2023/12/12,04:28:55,9.0
2023/12/12,04:28:56,9.0
2023/12/12,04:28:57,9.0
2023/12/12,04:28:58,9.0
2023/12/12,04:28:59,9.1
2023/12/12,04:29:00,9.1
2023/12/12,04:29:01,9.2
2023/12/12,04:29:02,9.2
2023/12/12,04:29:03,9.3
2023/12/12,04:29:04,9.3
2023/12/12,04:29:05,9.4
2023/12/12,04:29:06,9.5
2023/12/12,04:29:07,9.4
2023/12/12,04:29:08,9.4
2023/12/12,04:29:09,9.3
2023/12/12,04:29:10,9.2
2023/12/12,04:29:11,9.1
2023/12/12,04:29:12,9.1
2023/12/12,04:29:13,9.0
2023/12/12,04:29:14,9.0
2023/12/12,04:29:15,9.0
2023/12/12,04:29:16,9.1
2023/12/12,04:29:17,9.2
2023/12/12,04:29:18,9.5
2023/12/12,04:29:19,9.6
2023/12/12,04:29:20,9.9
2023/12/12,04:29:21,9.9
2023/12/12,04:29:22,9.9
2023/12/12,04:29:23,10.0
2023/12/12,04:29:24,10.0
2023/12/12,04:29:25,10.0
2023/12/12,04:29:26,9.8
2023/12/12,04:29:27,9.7
2023/12/12,04:29:28,9.6
2023/12/12,04:29:29,9.6
2023/12/12,04:29:30,9.5
2023/12/12,04:29:31,9.6
2023/12/12,04:29:32,9.5
2023/12/12,04:29:33,9.6
2023/12/12,04:29:34,9.6
2023/12/12,04:29:35,9.7
2023/12/12,04:29:36,9.7
2023/12/12,04:29:37,9.7
2023/12/12,04:29:38,9.7
2023/12/12,04:29:39,9.8
2023/12/12,04:29:40,9.8
2023/12/12,04:29:41,9.8
2023/12/12,04:29:42,9.8
2023/12/12,04:29:43,9.8
2023/12/12,04:29:44,9.8
2023/12/12,04:29:45,9.9
2023/12/12,04:29:46,9.8
2023/12/12,04:29:47,9.9
2023/12/12,04:29:48,9.9
2023/12/12,04:29:49,10.0
2023/12/12,04:29:50,10.0
2023/12/12,04:29:51,10.0
2023/12/12,04:29:52,10.0
2023/12/12,04:29:53,9.9
2023/12/12,04:29:54,9.8
2023/12/12,04:29:55,9.7
2023/12/12,04:29:56,9.5
2023/12/12,04:29:57,9.3
2023/12/12,04:29:58,9.1
2023/12/12,04:29:59,9.1
2023/12/12,04:30:00,8.9
2023/12/12,04:30:01,8.8
2023/12/12,04:30:02,8.7
2023/12/12,04:30:03,8.7
2023/12/12,04:30:04,8.7
2023/12/12,04:30:05,8.6
2023/12/12,04:30:06,8.7
2023/12/12,04:30:07,8.7
2023/12/12,04:30:08,8.7
2023/12/12,04:30:09,8.7
2023/12/12,04:30:10,8.8
