年月日,時刻,データ01(mG)
2023/12/12,04:08:47,8.0
2023/12/12,04:08:48,7.9
2023/12/12,04:08:49,7.9
2023/12/12,04:08:50,7.8
2023/12/12,04:08:51,7.7
2023/12/12,04:08:52,7.7
2023/12/12,04:08:53,7.8
2023/12/12,04:08:54,7.8
2023/12/12,04:08:55,7.8
2023/12/12,04:08:56,7.8
2023/12/12,04:08:57,7.8
2023/12/12,04:08:58,7.9
2023/12/12,04:08:59,7.9
2023/12/12,04:09:00,8.0
2023/12/12,04:09:01,8.0
2023/12/12,04:09:02,7.8
2023/12/12,04:09:03,7.8
2023/12/12,04:09:04,7.7
2023/12/12,04:09:05,7.7
2023/12/12,04:09:06,7.6
2023/12/12,04:09:07,7.6
2023/12/12,04:09:08,7.3
2023/12/12,04:09:09,7.3
2023/12/12,04:09:10,7.3
2023/12/12,04:09:11,7.3
2023/12/12,04:09:12,7.3
2023/12/12,04:09:13,7.2
2023/12/12,04:09:14,7.0
2023/12/12,04:09:15,7.0
2023/12/12,04:09:16,7.0
2023/12/12,04:09:17,7.0
2023/12/12,04:09:18,7.1
2023/12/12,04:09:19,7.2
2023/12/12,04:09:20,7.3
2023/12/12,04:09:21,7.6
2023/12/12,04:09:22,7.7
2023/12/12,04:09:23,7.8
2023/12/12,04:09:24,7.9
2023/12/12,04:09:25,7.9
2023/12/12,04:09:26,7.9
2023/12/12,04:09:27,7.9
2023/12/12,04:09:28,8.0
2023/12/12,04:09:29,7.9
2023/12/12,04:09:30,7.9
2023/12/12,04:09:31,8.1
2023/12/12,04:09:32,8.2
2023/12/12,04:09:33,8.3
2023/12/12,04:09:34,8.3
2023/12/12,04:09:35,8.4
2023/12/12,04:09:36,8.4
2023/12/12,04:09:37,8.5
2023/12/12,04:09:38,8.6
2023/12/12,04:09:39,8.7
2023/12/12,04:09:41,8.8
2023/12/12,04:09:42,8.9
2023/12/12,04:09:43,8.9
2023/12/12,04:09:44,8.8
2023/12/12,04:09:45,8.7
2023/12/12,04:09:46,8.7
2023/12/12,04:09:47,8.6
2023/12/12,04:09:48,8.5
2023/12/12,04:09:49,8.5
2023/12/12,04:09:50,8.5
2023/12/12,04:09:51,8.5
2023/12/12,04:09:52,8.6
2023/12/12,04:09:53,8.6
2023/12/12,04:09:54,8.6
2023/12/12,04:09:55,8.7
2023/12/12,04:09:56,8.7
