年月日,時刻,データ01(mG)
2023/12/16,03:44:52,14.8
2023/12/16,03:44:53,14.7
2023/12/16,03:44:54,14.9
2023/12/16,03:44:55,14.9
2023/12/16,03:44:56,15.0
2023/12/16,03:44:57,15.0
2023/12/16,03:44:58,15.1
2023/12/16,03:44:59,15.1
2023/12/16,03:45:00,14.9
2023/12/16,03:45:01,15.0
2023/12/16,03:45:02,14.8
2023/12/16,03:45:03,14.9
2023/12/16,03:45:04,14.8
2023/12/16,03:45:05,14.8
2023/12/16,03:45:06,14.8
2023/12/16,03:45:07,14.8
2023/12/16,03:45:08,14.9
2023/12/16,03:45:09,14.9
2023/12/16,03:45:10,15.0
2023/12/16,03:45:11,15.0
2023/12/16,03:45:12,15.0
2023/12/16,03:45:13,15.8
2023/12/16,03:45:14,15.7
2023/12/16,03:45:15,15.5
2023/12/16,03:45:16,15.5
2023/12/16,03:45:17,15.4
2023/12/16,03:45:18,15.4
2023/12/16,03:45:19,15.3
2023/12/16,03:45:20,15.3
2023/12/16,03:45:21,15.3
2023/12/16,03:45:22,15.3
2023/12/16,03:45:23,15.4
2023/12/16,03:45:24,15.5
2023/12/16,03:45:25,15.6
2023/12/16,03:45:26,15.6
2023/12/16,03:45:27,15.6
2023/12/16,03:45:28,15.5
2023/12/16,03:45:29,15.5
2023/12/16,03:45:30,15.6
2023/12/16,03:45:31,15.7
2023/12/16,03:45:32,15.7
2023/12/16,03:45:33,15.8
2023/12/16,03:45:34,15.9
2023/12/16,03:45:35,16.0
2023/12/16,03:45:36,16.2
2023/12/16,03:45:37,16.2
2023/12/16,03:45:38,16.4
2023/12/16,03:45:39,16.4
2023/12/16,03:45:40,16.4
2023/12/16,03:45:41,16.3
2023/12/16,03:45:42,16.2
2023/12/16,03:45:43,16.1
2023/12/16,03:45:44,16.0
2023/12/16,03:45:45,15.9
2023/12/16,03:45:46,15.7
2023/12/16,03:45:47,15.7
2023/12/16,03:45:48,15.7
2023/12/16,03:45:49,15.7
2023/12/16,03:45:50,15.6
2023/12/16,03:45:51,15.6
2023/12/16,03:45:52,15.6
2023/12/16,03:45:53,15.6
2023/12/16,03:45:54,15.6
2023/12/16,03:45:55,15.5
2023/12/16,03:45:56,15.3
2023/12/16,03:45:57,15.0
2023/12/16,03:45:58,15.0
2023/12/16,03:45:59,15.0
2023/12/16,03:46:00,14.9
2023/12/16,03:46:01,14.9
2023/12/16,03:46:02,14.9
2023/12/16,03:46:03,14.8
2023/12/16,03:46:04,14.9
2023/12/16,03:46:05,14.9
2023/12/16,03:46:06,14.9
2023/12/16,03:46:07,14.7
2023/12/16,03:46:08,14.6
2023/12/16,03:46:09,14.3
2023/12/16,03:46:10,14.2
2023/12/16,03:46:11,14.1
2023/12/16,03:46:12,13.9
2023/12/16,03:46:13,13.7
2023/12/16,03:46:14,13.7
2023/12/16,03:46:15,13.7
2023/12/16,03:46:16,13.7
2023/12/16,03:46:17,13.8
2023/12/16,03:46:18,13.9
2023/12/16,03:46:19,13.9
2023/12/16,03:46:20,14.1
2023/12/16,03:46:21,14.1
2023/12/16,03:46:22,14.0
2023/12/16,03:46:23,13.9
2023/12/16,03:46:24,13.8
2023/12/16,03:46:25,13.7
2023/12/16,03:46:26,13.5
2023/12/16,03:46:27,13.3
2023/12/16,03:46:28,13.1
2023/12/16,03:46:29,13.1
2023/12/16,03:46:30,13.3
2023/12/16,03:46:31,13.3
2023/12/16,03:46:32,13.3
2023/12/16,03:46:33,13.4
2023/12/16,03:46:34,13.5
2023/12/16,03:46:35,13.6
2023/12/16,03:46:36,13.7
2023/12/16,03:46:37,13.6
2023/12/16,03:46:38,13.7
2023/12/16,03:46:39,13.8
2023/12/16,03:46:40,13.8
2023/12/16,03:46:41,13.8
2023/12/16,03:46:42,13.8
2023/12/16,03:46:43,13.9
2023/12/16,03:46:44,14.0
2023/12/16,03:46:45,14.2
2023/12/16,03:46:46,14.2
2023/12/16,03:46:47,14.0
2023/12/16,03:46:48,14.0
2023/12/16,03:46:49,13.9
2023/12/16,03:46:50,13.9
2023/12/16,03:46:51,13.9
2023/12/16,03:46:52,13.9
2023/12/16,03:46:53,13.9
2023/12/16,03:46:54,13.9
2023/12/16,03:46:55,14.1
2023/12/16,03:46:56,14.2
2023/12/16,03:46:57,14.3
2023/12/16,03:46:58,14.4
2023/12/16,03:46:59,14.4
2023/12/16,03:47:00,14.4
2023/12/16,03:47:01,14.3
2023/12/16,03:47:02,14.4
2023/12/16,03:47:03,14.4
2023/12/16,03:47:04,14.5
2023/12/16,03:47:05,14.4
2023/12/16,03:47:06,14.3
2023/12/16,03:47:07,14.4
2023/12/16,03:47:08,14.5
2023/12/16,03:47:09,14.5
2023/12/16,03:47:10,14.5
