年月日,時刻,データ01(mG)
2023/12/11,22:51:59,2.7
2023/12/11,22:52:00,2.9
2023/12/11,22:52:01,2.8
2023/12/11,22:52:02,2.5
2023/12/11,22:52:03,2.3
2023/12/11,22:52:04,0.0
2023/12/11,22:52:05,0.0
2023/12/11,22:52:06,-0.2
2023/12/11,22:52:07,-0.3
2023/12/11,22:52:08,-0.4
2023/12/11,22:52:09,2.2
2023/12/11,22:52:10,2.1
2023/12/11,22:52:11,2.0
2023/12/11,22:52:12,1.9
2023/12/11,22:52:13,1.7
2023/12/11,22:52:14,1.5
2023/12/11,22:52:15,1.3
2023/12/11,22:52:17,1.3
2023/12/11,22:52:18,1.2
2023/12/11,22:52:19,1.2
2023/12/11,22:52:20,1.3
2023/12/11,22:52:21,1.4
2023/12/11,22:52:22,1.9
2023/12/11,22:52:23,2.2
2023/12/11,22:52:24,3.1
2023/12/11,22:52:25,9.1
2023/12/11,22:52:26,9.3
2023/12/11,22:52:27,9.4
2023/12/11,22:52:28,9.8
2023/12/11,22:52:29,10.1
2023/12/11,22:52:30,10.6
2023/12/11,22:52:31,10.8
2023/12/11,22:52:32,11.1
2023/12/11,22:52:33,11.2
2023/12/11,22:52:34,11.4
2023/12/11,22:52:35,11.6
2023/12/11,22:52:36,11.8
2023/12/11,22:52:37,12.1
2023/12/11,22:52:38,12.5
2023/12/11,22:52:39,12.8
2023/12/11,22:52:40,10.6
2023/12/11,22:52:41,7.1
2023/12/11,22:52:42,6.9
2023/12/11,22:52:43,6.4
2023/12/11,22:52:44,6.3
2023/12/11,22:52:45,6.1
2023/12/11,22:52:46,6.0
2023/12/11,22:52:47,5.8
2023/12/11,22:52:48,2.5
2023/12/11,22:52:49,-0.9
2023/12/11,22:52:50,-0.9
2023/12/11,22:52:51,-0.6
2023/12/11,22:52:52,-0.3
2023/12/11,22:52:53,0.0
2023/12/11,22:52:54,0.3
2023/12/11,22:52:55,0.8
2023/12/11,22:52:56,1.1
2023/12/11,22:52:57,2.0
2023/12/11,22:52:58,2.6
2023/12/11,22:52:59,3.5
2023/12/11,22:53:00,3.9
2023/12/11,22:53:01,4.4
2023/12/11,22:53:02,4.4
2023/12/11,22:53:03,4.5
2023/12/11,22:53:04,4.6
2023/12/11,22:53:05,4.5
2023/12/11,22:53:06,1.7
2023/12/11,22:53:07,1.7
2023/12/11,22:53:08,1.7
2023/12/11,22:53:09,1.8
2023/12/11,22:53:10,1.9
2023/12/11,22:53:11,2.0
2023/12/11,22:53:12,2.4
2023/12/11,22:53:13,2.6
2023/12/11,22:53:14,2.8
2023/12/11,22:53:15,2.9
2023/12/11,22:53:16,3.3
2023/12/11,22:53:17,3.3
2023/12/11,22:53:18,3.2
2023/12/11,22:53:19,3.2
2023/12/11,22:53:20,2.9
2023/12/11,22:53:21,2.9
2023/12/11,22:53:22,3.0
2023/12/11,22:53:23,3.0
2023/12/11,22:53:24,2.8
2023/12/11,22:53:25,2.9
2023/12/11,22:53:26,3.4
2023/12/11,22:53:27,3.6
2023/12/11,22:53:28,3.9
2023/12/11,22:53:29,3.8
2023/12/11,22:53:30,0.0
2023/12/11,22:53:31,0.0
2023/12/11,22:53:32,0.2
2023/12/11,22:53:33,0.3
2023/12/11,22:53:34,-2.8
2023/12/11,22:53:35,-5.1
2023/12/11,22:53:36,-5.1
2023/12/11,22:53:37,-5.1
2023/12/11,22:53:38,-5.0
2023/12/11,22:53:39,-4.8
2023/12/11,22:53:40,-4.8
2023/12/11,22:53:41,-4.6
2023/12/11,22:53:42,-4.6
2023/12/11,22:53:43,-4.2
2023/12/11,22:53:44,-3.9
2023/12/11,22:53:45,-3.3
2023/12/11,22:53:46,-3.1
2023/12/11,22:53:47,-2.8
2023/12/11,22:53:48,-2.6
2023/12/11,22:53:49,-2.1
2023/12/11,22:53:50,-2.0
2023/12/11,22:53:51,-2.0
2023/12/11,22:53:52,-2.0
2023/12/11,22:53:53,-2.0
2023/12/11,22:53:54,-2.2
2023/12/11,22:53:55,-7.4
2023/12/11,22:53:56,-7.4
2023/12/11,22:53:57,-7.8
2023/12/11,22:53:58,-7.9
2023/12/11,22:53:59,-8.2
2023/12/11,22:54:00,-8.3
2023/12/11,22:54:01,-8.2
2023/12/11,22:54:02,-8.0
2023/12/11,22:54:03,-7.7
2023/12/11,22:54:04,-7.3
2023/12/11,22:54:05,-1.5
2023/12/11,22:54:06,-1.4
2023/12/11,22:54:07,-1.1
2023/12/11,22:54:08,-0.5
2023/12/11,22:54:09,-0.1
2023/12/11,22:54:10,1.0
2023/12/11,22:54:11,1.6
2023/12/11,22:54:12,6.9
2023/12/11,22:54:14,7.0
2023/12/11,22:54:15,7.4
2023/12/11,22:54:16,7.7
2023/12/11,22:54:17,8.6
2023/12/11,22:54:18,11.2
2023/12/11,22:54:19,11.4
2023/12/11,22:54:20,10.9
2023/12/11,22:54:21,10.5
2023/12/11,22:54:22,10.2
2023/12/11,22:54:23,9.4
2023/12/11,22:54:24,8.8
2023/12/11,22:54:25,7.6
2023/12/11,22:54:26,7.2
2023/12/11,22:54:27,6.1
2023/12/11,22:54:28,5.7
2023/12/11,22:54:29,5.2
2023/12/11,22:54:30,5.1
2023/12/11,22:54:31,5.3
2023/12/11,22:54:32,5.6
2023/12/11,22:54:33,5.8
2023/12/11,22:54:34,5.8
2023/12/11,22:54:35,5.8
2023/12/11,22:54:36,5.7
2023/12/11,22:54:37,5.6
2023/12/11,22:54:38,5.1
2023/12/11,22:54:39,4.6
2023/12/11,22:54:40,3.5
2023/12/11,22:54:41,2.8
2023/12/11,22:54:42,1.5
2023/12/11,22:54:43,0.8
2023/12/11,22:54:44,-0.4
2023/12/11,22:54:45,-0.3
2023/12/11,22:54:46,-0.2
2023/12/11,22:54:47,-0.1
2023/12/11,22:54:48,0.3
2023/12/11,22:54:49,0.6
2023/12/11,22:54:50,1.2
2023/12/11,22:54:51,1.5
2023/12/11,22:54:52,1.8
2023/12/11,22:54:53,1.8
2023/12/11,22:54:54,2.1
2023/12/11,22:54:55,2.2
2023/12/11,22:54:56,2.2
2023/12/11,22:54:57,2.4
2023/12/11,22:54:58,7.3
2023/12/11,22:54:59,7.3
2023/12/11,22:55:00,7.4
2023/12/11,22:55:01,7.3
2023/12/11,22:55:02,6.7
2023/12/11,22:55:03,6.4
2023/12/11,22:55:04,6.1
2023/12/11,22:55:05,5.3
2023/12/11,22:55:06,4.9
2023/12/11,22:55:07,4.2
2023/12/11,22:55:08,3.9
2023/12/11,22:55:09,6.5
2023/12/11,22:55:10,6.3
2023/12/11,22:55:11,5.9
2023/12/11,22:55:12,5.5
2023/12/11,22:55:13,5.0
2023/12/11,22:55:14,4.7
2023/12/11,22:55:15,4.3
2023/12/11,22:55:16,4.2
2023/12/11,22:55:17,4.1
2023/12/11,22:55:18,4.2
2023/12/11,22:55:19,4.6
2023/12/11,22:55:20,4.8
2023/12/11,22:55:21,4.6
2023/12/11,22:55:22,4.4
2023/12/11,22:55:23,-1.2
2023/12/11,22:55:24,-1.3
2023/12/11,22:55:25,-4.6
2023/12/11,22:55:26,-4.6
2023/12/11,22:55:27,-4.3
2023/12/11,22:55:28,-4.0
2023/12/11,22:55:29,0.0
2023/12/11,22:55:30,0.0
2023/12/11,22:55:31,0.0
2023/12/11,22:55:32,0.0
2023/12/11,22:55:33,0.0
2023/12/11,22:55:34,0.0
2023/12/11,22:55:35,-0.1
2023/12/11,22:55:36,-0.6
2023/12/11,22:55:37,-0.8
2023/12/11,22:55:38,-1.3
2023/12/11,22:55:39,-1.6
2023/12/11,22:55:40,-2.4
2023/12/11,22:55:41,-2.8
2023/12/11,22:55:42,-3.4
2023/12/11,22:55:43,-3.7
2023/12/11,22:55:44,-3.7
2023/12/11,22:55:45,-3.6
2023/12/11,22:55:46,-3.3
2023/12/11,22:55:47,-3.0
2023/12/11,22:55:48,0.0
2023/12/11,22:55:49,0.0
2023/12/11,22:55:50,-0.2
2023/12/11,22:55:51,-0.4
2023/12/11,22:55:52,-0.6
2023/12/11,22:55:53,-0.6
2023/12/11,22:55:54,-0.7
2023/12/11,22:55:55,-1.0
2023/12/11,22:55:56,-1.5
2023/12/11,22:55:57,-1.8
2023/12/11,22:55:58,-2.2
2023/12/11,22:56:00,-2.3
2023/12/11,22:56:01,-2.7
2023/12/11,22:56:02,-3.2
2023/12/11,22:56:03,-4.0
2023/12/11,22:56:04,-4.1
2023/12/11,22:56:05,-4.1
2023/12/11,22:56:06,-3.9
2023/12/11,22:56:07,-3.6
2023/12/11,22:56:08,-3.3
2023/12/11,22:56:09,-3.2
2023/12/11,22:56:10,-3.1
2023/12/11,22:56:11,-2.9
2023/12/11,22:56:12,-2.2
2023/12/11,22:56:13,-1.9
2023/12/11,22:56:14,-1.5
2023/12/11,22:56:15,-1.3
2023/12/11,22:56:16,-0.7
2023/12/11,22:56:17,-0.1
2023/12/11,22:56:18,1.4
2023/12/11,22:56:19,2.1
2023/12/11,22:56:20,3.4
2023/12/11,22:56:21,3.9
2023/12/11,22:56:22,9.9
2023/12/11,22:56:23,9.9
2023/12/11,22:56:24,9.9
2023/12/11,22:56:25,9.9
2023/12/11,22:56:26,10.1
2023/12/11,22:56:27,10.2
2023/12/11,22:56:28,10.5
2023/12/11,22:56:29,10.7
2023/12/11,22:56:30,10.9
2023/12/11,22:56:31,10.9
2023/12/11,22:56:32,11.3
2023/12/11,22:56:33,11.4
2023/12/11,22:56:34,6.4
2023/12/11,22:56:35,6.2
2023/12/11,22:56:36,6.1
2023/12/11,22:56:37,5.8
2023/12/11,22:56:38,5.7
2023/12/11,22:56:39,5.3
2023/12/11,22:56:40,5.1
2023/12/11,22:56:41,4.6
2023/12/11,22:56:42,4.3
2023/12/11,22:56:43,3.6
2023/12/11,22:56:44,3.4
2023/12/11,22:56:45,2.8
2023/12/11,22:56:46,2.5
2023/12/11,22:56:47,2.0
2023/12/11,22:56:48,1.9
2023/12/11,22:56:49,1.5
2023/12/11,22:56:50,1.4
2023/12/11,22:56:51,1.3
2023/12/11,22:56:52,1.2
2023/12/11,22:56:53,1.2
2023/12/11,22:56:54,1.4
2023/12/11,22:56:55,1.7
2023/12/11,22:56:56,1.8
2023/12/11,22:56:57,2.2
2023/12/11,22:56:58,2.5
2023/12/11,22:56:59,3.1
2023/12/11,22:57:00,3.2
2023/12/11,22:57:01,3.6
2023/12/11,22:57:02,3.7
2023/12/11,22:57:03,3.7
2023/12/11,22:57:04,3.9
2023/12/11,22:57:05,4.1
2023/12/11,22:57:06,4.6
2023/12/11,22:57:07,4.8
2023/12/11,22:57:08,5.4
2023/12/11,22:57:09,4.9
2023/12/11,22:57:10,4.9
2023/12/11,22:57:11,4.8
2023/12/11,22:57:12,4.4
2023/12/11,22:57:13,4.2
2023/12/11,22:57:14,3.9
2023/12/11,22:57:15,3.8
2023/12/11,22:57:16,3.7
2023/12/11,22:57:17,3.6
2023/12/11,22:57:18,3.2
2023/12/11,22:57:19,2.9
2023/12/11,22:57:20,2.3
2023/12/11,22:57:21,1.9
2023/12/11,22:57:22,1.3
2023/12/11,22:57:23,1.0
2023/12/11,22:57:24,0.5
2023/12/11,22:57:25,0.3
2023/12/11,22:57:26,0.3
2023/12/11,22:57:27,0.5
2023/12/11,22:57:28,1.1
2023/12/11,22:57:29,1.6
2023/12/11,22:57:30,2.1
2023/12/11,22:57:31,2.9
2023/12/11,22:57:32,3.2
2023/12/11,22:57:33,3.8
2023/12/11,22:57:34,4.1
