年月日,時刻,データ01(mG)
2023/12/11,23:28:18,4.2
2023/12/11,23:28:19,4.1
2023/12/11,23:28:20,4.1
2023/12/11,23:28:21,4.2
2023/12/11,23:28:22,4.4
2023/12/11,23:28:23,4.4
2023/12/11,23:28:24,4.3
2023/12/11,23:28:25,4.3
2023/12/11,23:28:26,7.9
2023/12/11,23:28:27,7.8
2023/12/11,23:28:28,7.8
2023/12/11,23:28:29,7.8
2023/12/11,23:28:30,7.7
2023/12/11,23:28:31,7.7
2023/12/11,23:28:32,7.9
2023/12/11,23:28:33,7.9
2023/12/11,23:28:34,7.9
2023/12/11,23:28:35,8.1
2023/12/11,23:28:36,8.4
2023/12/11,23:28:37,8.6
2023/12/11,23:28:38,8.8
2023/12/11,23:28:39,8.9
2023/12/11,23:28:40,9.1
2023/12/11,23:28:41,7.2
2023/12/11,23:28:42,7.2
2023/12/11,23:28:43,7.2
2023/12/11,23:28:44,7.0
2023/12/11,23:28:45,6.8
2023/12/11,23:28:46,6.5
2023/12/11,23:28:47,6.4
2023/12/11,23:28:48,6.4
2023/12/11,23:28:49,6.4
2023/12/11,23:28:50,6.4
2023/12/11,23:28:51,6.3
2023/12/11,23:28:52,6.5
2023/12/11,23:28:53,7.0
2023/12/11,23:28:54,7.3
2023/12/11,23:28:55,6.1
2023/12/11,23:28:56,6.0
2023/12/11,23:28:57,5.8
2023/12/11,23:28:58,5.8
2023/12/11,23:28:59,5.7
2023/12/11,23:29:00,5.8
2023/12/11,23:29:01,5.8
2023/12/11,23:29:02,5.8
2023/12/11,23:29:03,5.8
2023/12/11,23:29:04,5.9
2023/12/11,23:29:05,6.4
2023/12/11,23:29:06,6.6
2023/12/11,23:29:07,7.0
2023/12/11,23:29:08,7.0
2023/12/11,23:29:09,7.4
2023/12/11,23:29:10,7.6
2023/12/11,23:29:11,8.0
2023/12/11,23:29:12,8.1
2023/12/11,23:29:13,8.4
2023/12/11,23:29:14,8.6
2023/12/11,23:29:15,9.4
2023/12/11,23:29:16,9.8
2023/12/11,23:29:17,10.0
2023/12/11,23:29:18,10.5
2023/12/11,23:29:19,10.7
2023/12/11,23:29:20,10.9
2023/12/11,23:29:21,11.0
2023/12/11,23:29:22,11.1
2023/12/11,23:29:23,11.0
2023/12/11,23:29:24,10.9
2023/12/11,23:29:25,10.9
2023/12/11,23:29:26,10.9
2023/12/11,23:29:27,11.0
2023/12/11,23:29:28,11.5
2023/12/11,23:29:29,11.7
2023/12/11,23:29:30,11.9
2023/12/11,23:29:31,12.1
2023/12/11,23:29:32,12.2
2023/12/11,23:29:33,12.1
2023/12/11,23:29:34,11.6
2023/12/11,23:29:35,11.3
2023/12/11,23:29:36,10.8
2023/12/11,23:29:37,10.6
2023/12/11,23:29:38,10.2
2023/12/11,23:29:39,10.1
2023/12/11,23:29:40,10.0
2023/12/11,23:29:41,10.1
2023/12/11,23:29:42,10.7
2023/12/11,23:29:43,10.9
2023/12/11,23:29:44,11.3
2023/12/11,23:29:45,11.4
2023/12/11,23:29:46,11.4
2023/12/11,23:29:47,11.4
2023/12/11,23:29:48,11.4
2023/12/11,23:29:49,11.3
2023/12/11,23:29:50,11.1
2023/12/11,23:29:51,10.9
2023/12/11,23:29:52,10.7
2023/12/11,23:29:53,10.4
2023/12/11,23:29:54,10.3
2023/12/11,23:29:55,10.2
2023/12/11,23:29:56,10.2
2023/12/11,23:29:57,10.4
2023/12/11,23:29:58,10.6
2023/12/11,23:29:59,11.1
2023/12/11,23:30:00,11.4
2023/12/11,23:30:01,11.9
2023/12/11,23:30:02,12.2
2023/12/11,23:30:03,12.8
2023/12/11,23:30:04,12.9
2023/12/11,23:30:05,14.2
2023/12/11,23:30:06,14.2
2023/12/11,23:30:07,14.0
